movie,tmdbid,imdbid,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity
The Invisible Man,570670,tt1051906,Elisabeth Moss,10.627,Aldis Hodge,10.583,Storm Reid,21.723,Michael Dorman,8.212,Harriet Dyer,7.941
Onward,508439,tt7146812,Tom Holland,128.32,Chris Pratt,27.826,Julia Louis-Dreyfus,5.771,Octavia Spencer,10.21,Mel Rodriguez,4.6
Warm Hug,743413,tt13529418,Chang Yuan,1.849,Li Qin,9.762,Shen Teng,10.846,Qiao Shan,4.663,Ma Li,1.565
Soul,508442,tt2948372,Jamie Foxx,20.417,Tina Fey,7.139,Graham Norton,5.223,Rachel House,6.808,Alice Braga,33.869
The Call of the Wild,481848,tt7504726,Harrison Ford,17.858,Dan Stevens,29.073,Colin Woodell,10.793,Karen Gillan,37.205,Omar Sy,10.194
Caught in Time,473864,tt0425809,Denny Bess,0.6,,,,,,,,
The Yin-Yang Master: Dream of Eternity,757860,tt11454718,Mark Chao,8.873,Deng Lun,9.751,Wang Ziwen,5.638,Wang Duo,5.1,Jessie Li,9.657
Mulan,337401,tt4566758,Liu Yifei,25.393,Tzi Ma,8.987,Donnie Yen,16.207,Gong Li,17.569,Jet Li,28.972
Stand by Me Doraemon 2,265712,tt3331846,Wasabi Mizuta,6.349,Megumi Oohara,3.434,Yumi Kakazu,3.533,Subaru Kimura,15.999,Tomokazu Seki,12.709
The Rescue,743439,tt13107908,Anya Cooke,0.98,Caoimhe Judd,0.653,Ashton Leon Frank,0.6,Caoimhe Judd,0.653,,
Love You Forever,453644,tt0104471,Paul Marius,0.6,Ash Adams,0.997,,,,,,
Greenland,524047,tt7737786,Gerard Butler,18.085,Morena Baccarin,26.355,David Denman,8.695,Hope Davis,9.587,Roger Dale Floyd,4.914
Tolo Tolo,593402,tt10413566,Checco Zalone,2.138,Manda Touré,1.548,Nassor Said Birya,1.134,Souleymane Sylla,0.6,Giovanni D'Addario,1.186
Vanguard,11926,tt0977669,Karen Admiraal,0.6,Jack Bailey,0.6,Ray Bullock Jr.,0.6,Emma Choy,0.6,Christopher Hatherall,2.652
The New Mutants,340102,tt4682266,Blu Hunt,8.504,Anya Taylor-Joy,38.002,Maisie Williams,22.611,Charlie Heaton,13.455,Alice Braga,33.869
Fantasy Island,539537,tt0983946,Michael Peña,22.593,Maggie Q,18.091,Lucy Hale,24.712,Michael Rooker,20.776,Austin Stowell,11.141
After We Collided,613504,tt10362466,Josephine Langford,23.354,Hero Fiennes Tiffin,13.794,Dylan Sprouse,7.13,Louise Lombard,13.173,Charlie Weber,9.17
"From Today, It's My Turn: The Movie",698222,tt11427318,Kento Kaku,4.613,Kentaro Ito,4.247,Nana Seino,11.061,Kanna Hashimoto,12.865,Taiga Nakano,8.676
Trolls 2: World Tour,446893,tt6587640,Anna Kendrick,18.19,Justin Timberlake,7.076,Ron Funches,5.55,Rachel Bloom,9.223,James Corden,9.839
Tanhaji: The Unsung Warrior,584850,tt8108274,Ajay Devgn,3.191,Saif Ali Khan,1.667,Kajol,8.583,Sharad Kelkar,0.6,Reyhna Malhotra,1.96
Unhinged,625568,tt10059518,Russell Crowe,20.111,Caren Pistorius,7.575,Gabriel Bateman,6.107,Anne Leighton,5.048,Jimmi Simpson,15.489
The End of Endless Love,757583,tt13154372,Zhang Ruonan,5.173,Sun Chenjun,0.6,Wang Yanlin,4.153,Kevin Yan,6.296,Zhang Dabao,0.6
Peninsula,581392,tt8850222,Gang Dong-won,7.914,Lee Jung-hyun,6.555,Lee Re,6.64,Kwon Hae-hyo,11.164,Kim Min-jae,3.566
Monster Hunter,458576,tt6475714,Milla Jovovich,16.232,Tony Jaa,13.728,Ron Perlman,19.305,T.I.,6.628,Diego Boneta,11.424
Underwater,443791,tt5774060,Kristen Stewart,28.953,Vincent Cassel,12.325,Mamoudou Athie,3.875,T. J. Miller,14.522,John Gallagher Jr.,9.648
The War with Grandpa,425001,tt4532038,Robert De Niro,28.296,Uma Thurman,22.924,Rob Riggle,11.964,Oakes Fegley,7.504,Laura Marano,13.629
Sarileru Neekevvaru,607313,tt10773090,Mahesh Babu,5.564,Vijayashanti,1.684,Rashmika Mandanna,10.489,Prakash Raj,3.906,Sangeetha Krish,2.208
New Interpretation Records of the Three Kingdoms,726654,tt12718318,Yo Oizumi,5.302,Tsuyoshi Muro,8.748,Satoshi Hashimoto,1.96,Tsutomu Takahashi,2.642,Takayuki Yamada,10.17
The Confidence Man JP: Princess,657350,tt12767996,Masami Nagasawa,13.437,Masahiro Higashide,7.689,Fumiyo Kohinata,2.967,Shinya Kote,2.394,Lisa Oda,4.189
The Man Standing Next,566397,tt11358398,Lee Byung-hun,18.029,Lee Sung-min,6.154,Kwak Do-won,6.113,Lee Hee-jun,10.262,Kim So-jin,3.35
My Mom is a Character 3,620683,tt10611372,Paulo Gustavo,2.087,Rodrigo Pandolfo,3.167,Mariana Xavier,0.6,Herson Capri,2.37,Alexandra Richter,0.98
Doraemon the Movie: Nobita's New Dinosaur,682153,tt10588750,Wasabi Mizuta,6.349,Megumi Oohara,3.434,Yumi Kakazu,3.533,Tomokazu Seki,12.709,Subaru Kimura,15.999
Deliver Us from Evil,184346,tt2377322,Eric Bana,15.937,Olivia Munn,10.575,Edgar Ramírez,6.615,Joel McHale,9.666,Sean Harris,13.718
Bloodshot,338762,tt1634106,Vin Diesel,29.696,Eiza González,26.314,Sam Heughan,13.377,Toby Kebbell,12.326,Talulah Riley,13.259
Harry Potter and the Sorcerer's Stone 2020 Re-release,,,,,,,,,,,,
Honest Thief,553604,tt1838556,Liam Neeson,33.989,Kate Walsh,19.135,Jai Courtney,10.934,Jeffrey Donovan,19.69,Anthony Ramos,13.432
Like a Boss,526019,tt7545266,Tiffany Haddish,8.655,Rose Byrne,25.865,Salma Hayek,22.609,Karan Soni,13.471,Jacob Latimore,9.509
Bath Buddy,758895,tt13347818,Peng Yuchang,5.184,Qiao Shan,4.663,Jin Shijia,4.396,Bu Guanjin,5.012,Wei Qing,1.121
Ala Vaikunthapurramuloo,628241,tt9537292,Allu Arjun,6.026,Pooja Hegde,8.05,Murali Sharma,4.649,Jayaram,2.615,Sushanth,1.008
The Witches,531219,tt0805647,Anne Hathaway,36.931,Octavia Spencer,10.21,Stanley Tucci,12.603,Jahzir Bruno,5.011,Chris Rock,20.036
Scooby-Doo: A New Universe,,,,,,,,,,,,
Emma.,556678,tt9214832,Anya Taylor-Joy,38.002,Johnny Flynn,11.332,Josh O'Connor,14.227,Callum Turner,28.579,Mia Goth,35.412
Leap,25195,tt1216492,Amy Adams,19.554,Matthew Goode,18.407,John Lithgow,17.218,Flaminia Cinque,1.96,Tony Rohr,1.343
Interstellar 2020 Re-release,,,,,,,,,,,,
The Father,600354,tt10272386,Anthony Hopkins,20.548,Olivia Colman,12.297,Mark Gatiss,13.185,Olivia Williams,13.744,Imogen Poots,19.813
Gretel & Hansel,542224,tt9086228,Sophia Lillis,14.176,Samuel Leakey,1.898,Alice Krige,14.227,Jessica De Gouw,12.053,Charles Babalola,3.29
Poupelle of Chimney Town,655437,tt13276012,Masataka Kubota,9.397,Mana Ashida,10.524,Shinosuke Tatekawa,1.03,Eiko Koike,9.192,Shingo Fujimori,1.425
Stigmatized Properties,742043,tt13050614,Kazuya Kamenashi,5.319,Nao,4.238,Koji Seto,4.95,Houka Kinoshita,3.242,Noriko Eguchi,4.535
Pokémon the Movie: Secrets of the Jungle,662708,tt11819890,Rica Matsumoto,3.599,Ikue Otani,8.898,Moka Kamishiraishi,4.568,Megumi Hayashibara,7.296,Shin-ichiro Miki,11.136
The Photograph,589049,tt7798646,Issa Rae,7.042,Lakeith Stanfield,6.236,Chanté Adams,2.207,Y'lan Noel,4.602,Kelvin Harrison Jr.,12.327
Yarn,812173,tt12786794,Anna Hutchison,7.687,Simon Arblaster,2.517,Olivia Tennet,4.739,Cameron Jones,0.6,Annie Whittle,1.4
Violet Evergarden: The Movie,533514,tt8652818,Yui Ishikawa,12.647,Daisuke Namikawa,10.208,Takehito Koyasu,12.062,Hidenobu Kiuchi,5.501,Haruka Tomatsu,19.934
Brahms: The Boy II,555974,tt9173418,Katie Holmes,8.929,Christopher Convery,3.763,Owain Yeoman,10.572,Ralph Ineson,13.916,Anjali Jay,8.152
Ice 2,877200,,Michael Strasser,0.6,,,,,,,,
Soul Snatcher,312900,tt0216225,Jo Ann March,0.6,Gloria Prince,0.6,Hilda Goring,0.6,Fred Dennie,0.6,Diane Webster,0.6
The Turning,492611,tt7510346,Mackenzie Davis,26.204,Finn Wolfhard,23.885,Brooklynn Prince,4.651,Mark Huberman,1.938,Niall Greig Fulton,8.071
Fate/Stay Night: Heaven's Feel - III. Spring Song,390635,tt8092118,Noriaki Sugiyama,8.087,Noriko Shitaya,4.035,Ayako Kawasumi,7.605,Kana Ueda,4.778,Mai Kadowaki,5.36
Takizawa Enbujo Zero,859323,tt13616600,Hikaru Iwamoto,2.409,Fukazawa Tatsuya,1.385,Raul,0.828,Shota Watanabe,0.84,Koji Mukai,1.4
The Promised Neverland,634521,tt11027510,Minami Hamabe,13.3,Kairi Jyo,5.603,Rihito Itagaki,12.788,Keiko Kitagawa,14.696,Naomi Watanabe,1.946
Kaiji: Final Game,663509,tt10423160,Tatsuya Fujiwara,15.303,Sota Fukushi,7.708,Nagisa Sekimizu,5.593,Mackenyu,17.367,Kotaro Yoshida,2.496
Hitman: Agent Jun,604362,tt11649614,Kwon Sang-woo,7.678,Jung Joon-ho,8.365,Hwang Woo-seul-hye,5.3,Lee Yi-kyung,8.739,Lee Ji-won,5.194
Digimon Adventure: Last Evolution Kizuna,571265,tt9507234,Natsuki Hanae,15.48,Mao Ichimichi,20.781,Suzuko Mimori,5.543,Yoshimasa Hosoya,7.284,Junya Enoki,8.873
Promising Young Woman,582014,tt9620292,Carey Mulligan,14.494,Bo Burnham,10.418,Alison Brie,26.876,Clancy Brown,29.504,Jennifer Coolidge,9.447
Bye Bye Morons,651881,tt10196398,Virginie Efira,18.655,Albert Dupontel,7.048,Nicolas Marié,0.913,Jackie Berroyer,1.55,Philippe Uchan,1.17
Baaghi 3,594669,tt8366590,Tiger Shroff,5.243,Ritesh Deshmukh,2.776,Shraddha Kapoor,1.418,Ankita Lokhande,0.732,Jameel Khoury,4.37
I Still Believe,585244,tt9779516,K.J. Apa,14.291,Britt Robertson,23.536,Nathan Parsons,9.037,Gary Sinise,8.181,Shania Twain,2.008
Freaky,551804,tt10919380,Vince Vaughn,17.127,Kathryn Newton,15.268,Celeste O'Connor,15.88,Misha Osherovich,2.56,Uriah Shelton,7.721
Padre no hay más que uno 2: La llegada de la suegra,668742,tt11506284,Santiago Segura,5.856,Toni Acosta,2.097,Martina D’Antiochia,1.771,Calma Segura,1.67,Luna Fulgencio,6.782
The Way Back,529485,tt8544498,Ben Affleck,23.439,Al Madrigal,2.261,Michaela Watkins,6.551,Janina Gavankar,6.567,Glynn Turman,7.846
The Personal History of David Copperfield,520900,tt6439020,Dev Patel,9.853,Peter Capaldi,14.955,Ben Whishaw,16.436,Tilda Swinton,17.432,Gwendoline Christie,7.013
Nightlife,653910,tt10358022,Elyas M'Barek,12.524,Palina Rojinski,4.983,Frederick Lau,6.524,Julian Looman,4.316,Nicholas Ofczarek,3.191
Pawn,199420,tt1741243,Brendan Fraser,18.53,Elijah Wood,15.054,Vincent D'Onofrio,31.78,Pell James,7.618,Thomas Jane,24.796
#Alive,740925,tt13056008,Cristina Rodlo,15.064,Marc Menchaca,10.935,David Figlioli,3.391,Claudia Coulter,1.96,David Barrera,1.771
Howling Village,635199,tt10919074,Ayaka Miyoshi,9.823,Ryota Bando,7.885,Rinka Otani,6.077,Tsuyoshi Furukawa,2.649,Hina Miyano,1.4
Come Play,571384,tt8004664,Gillian Jacobs,19.16,John Gallagher Jr.,9.648,Azhy Robertson,7.028,Winslow Fegley,2.48,Jayden Marine,2.652
Samjin Company English Class,630211,tt13210996,Go Ah-sung,10.303,Esom,6.348,Park Hye-su,7.573,Cho Hyun-chul,6.57,Kim Jong-soo,1.577
Another Round,823102,tt14571054,Leonardo DiCaprio,24.953,,,,,,,,
News of the World,581032,tt6878306,Tom Hanks,27.299,Helena Zengel,5.361,Michael Angelo Covino,1.4,Ray McKinnon,11.453,Mare Winningham,10.339
Collectors,647785,tt10933680,Scott Adkins,15.83,Louis Mandylor,9.867,Mayling Ng,4.992,Vladimir Kulich,9.341,Mariano Mendoza,0.833
Shinchan: Crash! Scribble Kingdom and Almost Four Heroes,731249,tt12850062,Yumiko Kobayashi,7.283,Tesshou Genda,4.361,Tamao Hayashi,1.952,Hiroaki Hirata,7.274,,
Ducobu 3,605733,tt10658928,Élie Semoun,3.611,Émilie Caen,4.748,Frédérique Bel,2.674,Loïc Legendre,1.799,Mathys Gros,0.98
Wotakoi: Love Is Hard for Otaku,552687,tt9018612,Mitsuki Takahata,10.532,Kento Yamazaki,21.137,Takumi Saitoh,4.143,Nanao,9.506,Jiro Sato,1.664
Let Him Go,596161,tt9340860,Diane Lane,28.946,Kevin Costner,23.921,Kayli Carter,3.266,Lesley Manville,8.994,Will Brittain,7.172
The Hunt,514847,tt8244784,Betty Gilpin,16.992,Hilary Swank,19.2,Ethan Suplee,17.999,Teri Wyble,6.037,Ike Barinholtz,15.599
30 jours max,613377,tt11206302,Tarek Boudali,5.79,Philippe Lacheau,5.783,Julien Arruti,4.179,Vanessa Guide,4.066,José Garcia,5.886
The Voice of Sin,718497,tt10206818,Shun Oguri,11.892,Gen Hoshino,5.694,Mikako Ichikawa,8.555,Meiko Kaji,9.534,Junko Abe,6.643
Bigfoot Family,702525,tt9204164,Jules Wojciechowski,1.38,David Lodge,0.6,Grant George,3.681,Shyloh Oostwald,5.45,Joey Camen,1.4
Me contro Te - Il film: La vendetta del Signor S,640344,tt11559652,Sofia Scalia,0.677,Luigi Calagna,0.6,Antonella Carone,2.274,Michele Savoia,1.4,Giustina Buonomo,2.071
One Second,212994,tt3108864,,,,,,,,,,
Impractical Jokers: The Movie,566927,tt9208444,Paula Abdul,3.662,Joe Gatto,2.086,James Murray,2.303,Brian Quinn,3.994,Sal Vulcano,6.041
Honest Candidate,254439,tt4083076,Leandro Hassum,6.219,Marcello Caridade,0.6,Luiza Valdetaro,1.422,Claudio Cinti,0.6,Ellen Rocche,1.4
Street Dancer 3D,644712,tt9648672,Varun Dhawan,5.896,Shraddha Kapoor,1.418,Nora Fatehi,6.936,Prabhu Deva,2.215,Punit Pathak,1.4
My Spy,592834,tt8242084,Dave Bautista,21.582,Chloe Coleman,13.807,Parisa Fitz-Henley,8.294,Kristen Schaal,8.655,Greg Bryk,13.946
The Asadas,586393,tt9860350,Kazunari Ninomiya,3.72,Satoshi Tsumabuki,9.482,Haru Kuroki,9.143,Masaki Suda,9.285,Jun Fubuki,2.547
Beauty and the Beast 2020 Re-release,,,,,,,,,,,,
Stolen Identity 2,612513,tt10127410,Yudai Chiba,2.927,Mai Shiraishi,4.537,Hiroki Suzuki,1.96,Tetsushi Tanaka,2.828,Ryo Narita,4.684
10 Days with Dad,605735,tt10251538,Franck Dubosc,4.273,Aure Atika,9.332,Alice David,3.963,Alexis Michalik,3.294,Helena Noguerra,3.933
Secret Zoo,575718,tt11566164,Ahn Jae-hong,9.699,Kang So-ra,3.578,Park Young-kyu,1.896,Kim Sung-oh,9.975,Jeon Yeo-been,13.579
365 Days,530581,tt4641602,Nandu,0.98,Anaika Soti,1.936,Krishnudu,1.084,Posani Krishna Murali,1.609,Surekha Vani,4.365
Okay Madam,599335,tt12572792,Uhm Jung-hwa,6.03,Park Sung-woong,13.089,Lee Sang-yoon,5.144,Bae Jung-nam,3.065,Lee Sun-bin,8.947
L'appel de la forêt,426917,,,,,,,,,,,
Inception 10th Anniversary re-release,,,,,,,,,,,,
The Closet,50382,tt0091544,Donald Grant,0.98,Denise DuBarry,0.754,Henry Gibson,9.997,Paul Walker,20.93,Claude Akins,9.923
Malasaña 32,639798,tt10952782,Iván Marcos,5.762,Bea Segura,2.111,Begoña Vargas,12.846,Javier Botet,7.822,Iván Renedo,0.6
Break the Silence: The Movie,730647,tt12850582,Kim Nam-joon,7.077,Kim Seok-jin,11.446,Min Yoon-gi,3.002,Jung Ho-seok,6.655,Park Ji-min,4.497
I Hate Summer,606954,tt10492998,Aldo Baglio,2.894,Giovanni Storti,2.8,Giacomo Poretti,1.048,Lucia Mascino,6.108,Carlotta Natoli,2.831
Downhill,404713,tt3684500,Natalie Burn,2.347,Ignacia Allamand,4.07,Ariel Levy,1.4,Bryce Draper,1.602,Luke Massy,1.792
Les blagues de Toto,671047,tt10233406,Guillaume de Tonquédec,1.4,Ramzy Bedia,7.68,Daniel Prévost,4.162,Gavril Dartevelle,0.6,Anne Marivin,7.333
The Secret Garden,521034,tt2702920,Dixie Egerickx,5.119,Tommy Gene Surridge,0.6,Colin Firth,13.147,Julie Walters,11.734,Maeve Dermody,8.142
Eltilerin Savasi,664593,tt11542214,Gupse Özay,7.577,Merve Dizdar,10.404,Ferit Aktuğ,8.91,Uraz Kaygılaroğlu,8.312,Füsun Demirel,1.538
Malang,624073,,Shahid Khan,0.6,Sobia Khan,0.917,Jahangir Khan,0.6,Babrik Shah,1.613,Imran Khan,0.6
Two by Two: Overboard!,587562,tt12615474,Max Carolan,0.84,Dermot Magennis,0.648,Tara Flynn,1.566,Ava Connolly,1.989,Mary Murray,0.829
100% Wolf,520946,tt8774798,Ilai Swindells,2.982,Jai Courtney,10.934,Samara Weaving,23.726,Rhys Darby,20.97,Jane Lynch,15.419
Your Eyes Tell,730154,tt11051974,Yuriko Yoshitaka,11.7,Ryusei Yokohama,16.296,Ryôsei Tayama,2.067,Kyosuke Yabe,5.215,Toru Nomaguchi,1.438
AI Amok,619083,tt10579380,Takao Osawa,2.402,Kento Kaku,4.613,Alice Hirose,6.378,Takanori Iwata,12.315,Masahiro Takashima,4.028
The Lost Prince,520725,tt8335482,Omar Sy,10.194,Bérénice Bejo,7.597,François Damiens,4.686,Sarah Gaye,1.687,Keyla Fala,2.216
Antoinette dans les Cévennes,669664,tt11013434,Laure Calamy,7.452,Benjamin Lavernhe,4.525,Olivia Côte,4.522,Denis Mpunga,1.4,Marie Rivière,1.844
Antebellum,627290,tt10065694,Janelle Monáe,8.504,Eric Lange,7.381,Jena Malone,14.701,Jack Huston,6.136,Kiersey Clemons,8.093
The Marriage Escape,591915,tt9911196,Herman Finkers,0.6,Johanna ter Steege,4.836,Leonie ter Braak,0.6,Ferdi Stofmeel,2.038,Stef Assen,0.6
Spirited Away Studio Ghibli Fest 2020,,,,,,,,,,,,
Smack Dab Kakha,,,,,,,,,,,,
Princess Mononoke Studio Ghibli Fest 2020,,,,,,,,,,,,
The Heist of the Century,609242,tt10948718,Guillermo Francella,10.843,Diego Peretti,5.962,Luis Luque,1.876,Pablo Rago,3.075,Rafael Ferro,4.685
De Gaulle,661804,tt10880402,Lambert Wilson,14.545,Isabelle Carré,3.917,Olivier Gourmet,5.954,Laurent Stocker,1.533,Gilles Cohen,4.337
Fukushima 50,563067,tt9318772,Ken Watanabe,19.69,Koichi Sato,5.573,Hidetaka Yoshioka,5.548,Narumi Yasuda,1.665,Naoto Ogata,2.557
"Turu, the Wacky Hen",653247,tt8790552,Eva Hache,1.665,José Mota,1.835,Ana Ángeles García,1.4,Álvaro de Juana Pecos,0.6,Paula Coria Portilla,0.6
The Best Years,887,tt0036868,Myrna Loy,8.869,Fredric March,9.317,Dana Andrews,6.988,Teresa Wright,6.009,Virginia Mayo,8.196
Mamma Mia! Here We Go Again 2020 Re-release,,,,,,,,,,,,
The (UN)perfect Guy,,,,,,,,,,,,
Bohemian Rhapsody 2020 Re-release,,,,,,,,,,,,
Back to the Wharf,748687,tt11306684,Zhang Yu,3.994,Song Jia,12.859,Wang Yanhui,1.528,Lee Hong Chi,5.247,Deng Enxi,5.452
Adu,588009,tt9616700,Luis Tosar,6.845,Anna Castillo,8.848,Álvaro Cervantes,6.392,Jesús Carroza,3.405,Ana Wagener,6.449
Fatale,549514,tt8829830,Michael Ealy,11.7,Hilary Swank,19.2,Mike Colter,9.16,Damaris Lewis,6.85,Geoffrey Owens,2.403
Spycies,550738,tt8028842,Monsieur Poulpe,2.976,Karen Strassman,6.757,Davy Mourier,1.4,Guangtao Jiang,0.6,Ma Zhengyang,5.321
Jim Button and the Wild 13,616180,tt9839038,Henning Baum,2.316,Solomon Gordon,6.206,Annette Frier,2.458,Milan Peschel,3.461,Rick Kavanian,4.224
Dragon Rider,523366,tt7080422,Thomas Brodie-Sangster,21.827,Freddie Highmore,35.473,Felicity Jones,18.633,Patrick Stewart,16.314,Sanjeev Bhaskar,4.063
Psy 3: W imie zasad,642700,tt10590530,Bogusław Linda,4.313,Marcin Dorociński,3.324,Cezary Pazura,4.504,Jan Frycz,1.701,Sebastian Fabijański,4.295
Blood Moon Party,699361,tt13326736,Thái Hòa,1.4,Hồng Ánh,0.6,Hứa Vĩ Văn,2.612,Thu Trang,0.6,Kiều Minh Tuấn,0.862
Innocence,71070,tt1863173,Gabrielle Anwar,14.71,Colin Egglesfield,9.743,Andrew W. Walker,10.704,Pancho Demmings,1.564,Jud Tylor,6.832
Shubh Mangal Zyada Saavdhan,606535,tt10309906,Ayushmann Khurrana,0.932,Jitendra Kumar,4.288,Pankhuri Awasthy,1.488,Gajraj Rao,1.024,Manu Rishi Chadha,2.43
Chhapaak,590404,tt9614460,Deepika Padukone,6.286,Vikrant Massey,3.062,Madhurjeet Sarghi,0.98,Anand Tiwari,0.612,Payal Nair,0.994
"Love Me, Love Me Not",624812,tt11427380,Soma Saito,5.484,Megumi Han,7.74,Marika Suzuki,1.4,Nobunaga Shimazaki,7.556,Kikuko Inoue,9.443
Hammamet,590869,tt8615136,Claudia Gerini,9.324,Pierfrancesco Favino,6.024,Omero Antonutti,2.437,Renato Carpentieri,1.508,Livia Rossi,0.732
Lindenberg! Mach dein Ding,633172,tt9181732,Jan Bülow,0.6,Julia Jentsch,3.864,Claude Heinrich,2.309,Jesse Hansen,1.38,Detlev Buck,1.805
Midnight Swan,725691,tt12774954,Tsuyoshi Kusanagi,1.879,Misaki Hattori,1.116,Asami Mizukawa,8.228,Tomorowo Taguchi,3.379,Sei Matobu,1.815
Nausicaä of the Valley of the Wind 2020 Re-release,,,,,,,,,,,,
Simply Black,679989,tt10426916,Jean-Pascal Zadi,3.091,Fary,1.38,Caroline Anglade,6.828,Omar Sy,10.194,Mathieu Kassovitz,11.414
My Boyfriend's Meds,557940,tt8976664,Sandra Echeverría,0.6,Jaime Camil,9.703,Brooke Shields,18.999,Jason Alexander,21.21,James Maslow,8.919
Bill & Ted Face the Music,501979,tt1086064,Keanu Reeves,59.33,Alex Winter,5.495,Kristen Schaal,8.655,Samara Weaving,23.726,Brigette Lundy-Paine,10.989
Hotel Belgrade,592717,tt11903004,Miloš Biković,5.508,Diana Pozharskaya,7.573,Ljubomir Bandović,1.294,Srđan Todorović,6.686,Jelisaveta 'Seka' Sablić,1.75
How to Be a Good Wife,575291,tt10441958,Juliette Binoche,10.585,Yolande Moreau,3.044,Noémie Lvovsky,6.961,Edouard Baer,3.774,François Berléand,5.485
The Legacy Of Dr. Death: Black File,731862,tt13483292,Go Ayano,9.373,Keiko Kitagawa,14.696,Kenshi Okada,8.232,Tomoya Maeno,2.015,Misato Aoyama,2.758
The Rhythm Section,466622,tt7134096,Blake Lively,12.53,Jude Law,21.474,Sterling K. Brown,6.462,Ivana Bašić,1.184,Nasser Memarzia,1.725
Jak zostalem gangsterem. Historia prawdziwa,660033,tt10804178,Marcin Kowalczyk,3.556,Tomasz Włosok,3.932,Natalia Szroeder,0.6,Natalia Siwiec,0.6,Jan Frycz,1.701
The Lion King 2020 Re-release,,,,,,,,,,,,
Twiceborn,757858,tt13236202,Hiroaki Tanaka,0.6,Fumika Shimizu,3.359,Nao Hasegawa,1.094,Shirô Namiki,3.344,Shunsuke Kubozuka,4.047
The Royal Bride,663745,tt14023894,Ninh Dương Lan Ngọc,3.114,Lê Xuân Tiền,1.62,Hồng Vân,0.6,Thùy Anh,0.995,Jun Vũ,3.867
Beasts Clawing at Straws,571648,tt9747594,Jeon Do-yeon,10.376,Jung Woo-sung,8.045,Bae Sung-woo,4.466,Youn Yuh-jung,10.541,Jeong Man-sik,2.997
Last Letter,638449,tt1893273,Shailene Woodley,25.831,Felicity Jones,18.633,Callum Turner,28.579,Joe Alwyn,8.095,Nabhaan Rizwan,7.428
Yowamushi Pedal: The Movie 2020 Re-release,,,,,,,,,,,,
Hocus Pocus 2020 Re-release,,,,,,,,,,,,
Klassikokkutulek 2: Pulmad ja matused,505551,tt7199796,Mait Malmsten,0.716,Ago Anderson,1.863,Genka,0.6,Indrek Ojari,0.6,Tatjana Mihhailova-Saar,0.6
Mama Weed,575463,tt9288726,Isabelle Huppert,9.466,Liliane Rovère,2.502,Hippolyte Girardot,3.566,Iris Bry,0.785,Pierre Rousselet,0.6
Divorce Club,665488,tt9303772,Arnaud Ducret,5.11,François-Xavier Demaison,2.18,Caroline Anglade,6.828,Audrey Fleurot,18.907,Youssef Hajdi,6.769
A Piece of Cake,723446,tt11707320,Lindsey Gort,8.225,Greyston Holt,8.019,Julia Benson,8.253,Lindsay Winch,7.377,Jaime M. Callica,3.899
