movie,tmdbid,imdbid,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity
Ainbo,588921,tt6570098,Lola Raie,1.91,Alejandra Gollas,3.046,Thom Hoffman,4.988,Bernardo de Paula,2.169,Dino Andrade,1.502
The Worst Person in the World,333118,tt2836520,Seth Rogen,19.602,Bryan Cranston,30.228,Max Greenfield,8.251,David Krumholtz,16.139,Vanessa Britting,0.828
All About My Mother,99,tt0185125,Cecilia Roth,4.351,Marisa Paredes,4.021,Candela Peña,6.836,Antonia San Juan,5.657,Penélope Cruz,23.261
The Eleventh Chapter,598389,tt10097436,Chen Jianbin,5.085,Zhou Xun,12.814,Jessie Li,9.657,Leah Dou,0.98,Dong Chengpeng,8.089
The Vault,630004,tt9742794,Freddie Highmore,35.473,Astrid Bergès-Frisbey,11.169,Sam Riley,8.794,Liam Cunningham,12.303,Jose Coronado,4.408
Kaguya-sama: Love Is War,617402,tt9816396,Sho Hirano,2.933,Kanna Hashimoto,12.865,Hayato Sano,3.063,Natsumi Ikema,1.308,Nana Asakawa,6.15
Agent Backkom: Kings Bear,869404,,,,,,,,,,,
Honey Lemon Soda,853821,tt14311250,Mayu Hotta,6.474,Murakami Maito Raul,0.6,Ai Yoshikawa,5.565,Tatsuomi Hamada,4.679,Ryota Bando,7.885
Delicious,58884,tt1270277,Christopher Thornton,2.666,Juliette Lewis,16.435,Orlando Bloom,13.4,Laura Linney,12.533,Noah Emmerich,12.883
The Lord of the Rings: The Fellowship of the Ring 2021 Re-release,,,,,,,,,,,,
The Medium,923049,,Dubravka Šeparović Mušović,0.6,Ivana Lazar,0.6,Margareta Matišić,0.6,Tamara Franetović Felbinger,0.6,Ozren Bilušić,0.6
The Protégé,645788,tt6079772,Michael Keaton,17.975,Maggie Q,18.091,Samuel L. Jackson,56.705,David Rintoul,4.325,Patrick Malahide,10.007
I Don't Have Any Money Left in My Retirement Account,704035,tt11354164,Yuki Amami,7.501,Yutaka Matsushige,3.542,Mitsuko Kusabue,4.039,Rie Shibata,1.841,Yua Shinkawa,10.744
White Snake 2: Green Snake,795607,tt15000314,Tang Xiaoxi,5.404,Zhang Fuzheng,0.972,Wei Chao,1.4,Zhao Mingzhou,1.4,Zheng Xiaopu,1.326
New Happy Dad and Son 4,553233,,Liu Chunyan,0.6,Dong Hao,0.6,Ju Ping,1.044,,,,
Lost Illusions,412536,tt0001742,Phillips Smalley,0.917,Lois Weber,1.15,,,,,,
Sunny Sisters,829933,,Yin Tao,8.32,Zeng Li,4.318,Ni Hongjie,2.113,Zhang Xinyi,4.717,Zhou Jieqiong,2.485
Hard Hit,654739,tt14980972,Jo Woo-jin,11.404,Lee Jae-in,5.114,Ji Chang-wook,18.52,Jin Kyung,9.706,Kim Ji-ho,1.96
Little Canned Men,872086,tt15547890,Zhuang Zexi,0.6,Tian Yu,2.58,Bai Yao,0.6,,,,
Pushpa: The Rise - Part 1,690957,tt9389998,Allu Arjun,6.026,Rashmika Mandanna,10.489,Fahadh Faasil,0.84,Jagadeesh Prathap Bandari,1.4,Sunil Varma,2.136
The Mauritanian,644583,tt4761112,Tahar Rahim,6.704,Jodie Foster,17.671,Benedict Cumberbatch,39.658,Shailene Woodley,25.831,Zachary Levi,21.383
The Ice Road,646207,tt3758814,Liam Neeson,33.989,Marcus Thomas,5.706,Laurence Fishburne,30.531,Amber Midthunder,13.462,Holt McCallany,12.229
Love Letter 2021 Re-release,,,,,,,,,,,,
'83,601337,tt7518786,Ranveer Singh,7.16,Pankaj Tripathi,2.092,Tahir Raj Bhasin,0.75,Saqib Saleem,3.699,Ammy Virk,3.85
Signal: The Movie,768480,tt13529316,Kentaro Sakaguchi,11.371,Kazuki Kitamura,9.654,Michiko Kichise,5.244,Yuichi Kimura,3.336,Tetsuhiro Ikeda,2.68
Contra,879163,tt15763012,Antonio Tabet,1.103,Pedro Benevides,0.6,Fábio de Luca,0.6,Rafael Portugal,3.572,Evelyn Castro,1.672
Dear Tutu: Operation T-Rex,,,,,,,,,,,,
Water Boys,356249,,Hayato Ichihara,8.077,Satomi Ishihara,17.179,Akiyoshi Nakao,1.031,Keita Saito,1.22,Teppei Koike,1.874
Couple from the Future,732693,tt14141754,Sergey Burunov,8.959,Mariya Aronova,2.653,Denis Paramonov,1.96,Darya Konyzheva,2.552,Sergey Stepin,0.705
Sooryavanshi,592508,tt9531772,Akshay Kumar,3.945,Katrina Kaif,5.27,Ajay Devgn,3.191,Ranveer Singh,7.16,Jackie Shroff,4.392
Extinct,664236,tt8241000,Adam DeVine,13.748,Rachel Bloom,9.223,Zazie Beetz,17.431,Ken Jeong,8.844,Jim Jefferies,4.373
Are You Lonesome Tonight?,256140,tt0103717,Jane Seymour,10.693,Parker Stevenson,6.366,Beth Broderick,10.737,Robert Pine,6.987,Joel Brooks,5.654
