,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
100,Run All Night,"71,561,644","26,461,644",37,"45,100,000",63,59.0,56.0,R,JaumeCollet-Serra,"RoyLee,BrooklynWeaver,MichaelTadross",3-13-2015,26500000.0,6.6,108082,movie,Run All Night,0,2015,114,"Action,Crime,Thriller"
101,Running Man,"68,782,475","310,978",0.5,"68,471,497",99.5,,18.0,,,,1-30-2015,278.5K,2.5,115,movie,Benpao Ba! Xiongdi,0,2015,88,"Action,Comedy,Documentary"
102,The Age of Adaline,"65,663,276","42,629,776",64.9,"23,033,500",35.1,55.0,67.0,PG-13,LeeTolandKrieger,"SidneyKimmel,TomRosenberg,GaryLucchesi",4-24-2015,42600000.0,7.2,170846,movie,The Age of Adaline,0,2015,112,"Drama,Fantasy,Romance"
103,Monk Comes Down the Mountain,"64,455,686",-,-,"64,455,686",100,,41.0,,ChenKaige,ChenHong,,,5.5,1917,movie,Dao shi xia shan,0,2015,123,Action
104,Zhongkui: Snow Girl and the Dark Crystal,"64,325,947","165,428",0.3,"64,160,519",99.7,,,,,,,,5.3,1331,movie,Zhong Kui fu mo: Xue yao mo ling,0,2015,118,"Action,Fantasy,Romance"
105,The Danish Girl,"64,191,523","11,114,018",17.3,"53,077,505",82.7,66.0,72.0,R,TomHooper,"TomHooper,GailMutrux,AnneHarrison,TimBevan,EricFellner",12-25-2015,11100000.0,7.1,179963,movie,The Danish Girl,0,2015,119,"Biography,Drama,Romance"
106,The Boy,"64,188,367","35,819,556",55.8,"28,368,811",44.2,75.0,85.0,R,JoelSchumacher,HarveyBernhard,7-31-1987,31700000.0,5.5,5332,movie,The Boy,0,2015,111,"Drama,Horror,Thriller"
107,The Hundred Regiments Offensive,"63,230,000",-,-,"63,230,000",100,,,,,,,,4.1,100,movie,Bai tuan da zhan,0,2015,111,War
108,The Longest Ride,"62,944,815","37,446,117",59.5,"25,498,698",40.5,31.0,71.0,PG-13,GeorgeTillmanJr.,"NicholasSparks,MartyBowen,WyckGodfrey,TheresaPark",4-10-2015,37400000.0,7.1,81597,movie,The Longest Ride,0,2015,123,"Comedy,Drama,Romance"
109,Brooklyn,"62,076,141","38,322,743",61.7,"23,753,398",38.3,97.0,87.0,PG-13,JohnCrowley,"FinolaDwyer,AmandaPosey",11-25-2015,38300000.0,7.5,139594,movie,Brooklyn,0,2015,117,"Drama,Romance"
110,"Dragon Ball Z: Resurrection ""F""","61,768,190","8,008,363",13,"53,759,827",87,83.0,84.0,,TadayoshiYamamuro,,8-4-2015,7900000.0,7.3,21943,movie,Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',0,2015,93,"Action,Adventure,Animation"
111,Woman in Gold,"61,619,773","33,307,793",54.1,"28,311,980",45.9,57.0,79.0,PG-13,SimonCurtis,"DavidM.Thompson,KrisThykier",4-10-2015,33299999.999999996,7.3,57739,movie,Woman in Gold,0,2015,109,"Biography,Drama,History"
112,Krampus,"61,548,707","42,725,475",69.4,"18,823,232",30.6,67.0,51.0,PG-13,MichaelDougherty,"ThomasTull,JonJashni,MichaelDougherty,AlexGarcia",12-4-2015,42700000.0,6.2,71877,movie,Krampus,0,2015,98,"Comedy,Drama,Fantasy"
113,The Perfect Guy,"60,273,173","57,027,435",94.6,"3,245,738",5.4,18.0,51.0,PG-13,DavidM.Rosenthal,"NicoleRocklin,WendyRhoads,DarrylTaja,TommyOliver",9-11-2015,57000000.0,5.6,10640,movie,The Perfect Guy,0,2015,100,Thriller
114,Forever Young,"59,981,902","149,761",0.2,"59,832,141",99.8,,,,FaustoBrizzi,,,,3.0,156,movie,Zhi zi hua kai,0,2015,107,Romance
115,Miss Granny,"59,396,311","234,573",0.4,"59,161,738",99.6,,,,JoyceBernal,"NeilArce,VicenteG.delRosarioIII,VeroniqueDelRosario-Corpus",,,6.6,1162,movie,Zhong fan 20 sui,0,2015,131,"Comedy,Fantasy,Music"
116,The Gift,"58,978,653","43,787,265",74.2,"15,191,388",25.8,91.0,75.0,R,JoelEdgerton,"JasonBlum,RebeccaYeldham,JoelEdgerton",8-7-2015,43800000.0,7.1,152145,movie,The Gift,0,2015,108,"Drama,Mystery,Thriller"
117,You Are My Sunshine,"56,640,000",-,-,"56,640,000",100,,,,,,,,3.9,321,movie,He yi sheng xiao mo,0,2015,107,Romance
118,No Escape,"54,418,872","27,288,872",50.1,"27,130,000",49.9,48.0,62.0,R,JohnErickDowdle,"DrewDowdle,MichelLitvak,DavidLancaster",8-26-2015,27300000.0,6.8,84706,movie,No Escape,0,2015,103,"Action,Thriller"
119,Sinister 2,"53,329,150","27,740,955",52,"25,588,195",48,15.0,31.0,R,CiaránFoy,"JasonBlum,ScottDerrickson",8-21-2015,27700000.0,5.3,53480,movie,Sinister 2,0,2015,97,"Horror,Mystery,Thriller"
120,Detective Conan: Sunflowers of Inferno,"52,920,296",-,-,"52,920,296",100,,,,,,,,6.2,1392,movie,Meitantei Conan: Goka no himawari,0,2015,112,"Action,Adventure,Animation"
121,Prem Ratan Dhan Payo,"52,715,771","4,364,639",8.3,"48,351,132",91.7,45.0,47.0,,SoorajR.Barjatya,"KamalKumarBarjatya,RajkumarBarjatya,AjitKumarBarjatya",11-12-2015,4300000.0,4.5,21731,movie,Prem Ratan Dhan Payo,0,2015,164,"Action,Drama,Musical"
122,The Boy Next Door,"52,425,855","35,423,380",67.6,"17,002,475",32.4,12.0,33.0,R,RobCohen,"JasonBlum,JohnJacobs,ElaineGoldsmith-Thomas,BennyMedina,JenniferLopez",1-23-2015,35400000.0,4.7,41556,movie,The Boy Next Door,0,2015,91,Thriller
123,The Night Before,"52,395,996","43,047,372",82.2,"9,348,624",17.8,,,,,,,,6.4,73560,movie,The Night Before,0,2015,101,"Comedy,Fantasy"
124,The Night Before,"52,395,996","43,047,372",82.2,"9,348,624",17.8,,,,,,,,5.0,5,movie,The Night Before,0,2015,86,Documentary
125,Hollywood Adventures,"52,265,070",-,-,"52,265,070",100,,21.0,,TimothyKendall,"AnneClements,TroyCraigPoon,JustinLin,JohnPierson",,,5.0,641,movie,Hollywood Adventures,0,2015,114,"Action,Adventure,Comedy"
126,Hot Pursuit,"51,380,201","34,580,201",67.3,"16,800,000",32.7,8.0,35.0,PG-13,AnneFletcher,"BrunaPapandrea,ReeseWitherspoon,DanaFox",5-8-2015,34600000.0,5.1,50918,movie,Hot Pursuit,0,2015,87,"Action,Comedy,Crime"
127,The Himalayas,"50,544,493","696,717",1.4,"49,847,776",98.6,43.0,56.0,,LeeSeok-hoon,,,696.7K,6.4,1115,movie,Himalaya,0,2015,124,"Adventure,Biography,Drama"
128,The Boy and the Beast,"49,714,378","490,643",1,"49,223,735",99,88.0,88.0,PG-13,MamoruHosoda,"AtsushiChiba,TakuyaItô,GenkiKawamura,YuichiroSato,DaisukeKadoya",,446.1K,7.6,23309,movie,Bakemono no ko,0,2015,119,"Action,Adventure,Animation"
129,Surprise,"49,567,466",-,-,"49,567,466",100,,,,LeslieBumgarner,GabrielaGonzalez,,,5.2,389,movie,Wan wan mei xiang dao,0,2015,96,"Adventure,Comedy,Fantasy"
130,Entourage,"49,263,404","32,363,404",65.7,"16,900,000",34.3,33.0,57.0,R,DougEllin,"MarkWahlberg,StephenLevinson,DougEllin",6-3-2015,32400000.0,6.5,79437,movie,Entourage,0,2015,104,"Comedy,Drama"
131,Concussion,"48,623,572","34,542,474",71,"14,081,098",29,58.0,74.0,PG-13,PeterLandesman,"RidleyScott,GianninaFacio,DavidWolthoff,LarryShuman,ElizabethCantillon",12-25-2015,33800000.0,7.1,93274,movie,Concussion,0,2015,123,"Biography,Drama,Sport"
132,Inside Men,"47,616,503",-,-,"47,616,503",100,,,,"JeanRobertViallet,AliceOdiot",BrunoNahon,,,7.0,3472,movie,Nae-bu-ja-deul,0,2015,130,"Action,Crime,Drama"
133,The Dead End,"47,600,000",-,-,"47,600,000",100,75.0,59.0,R,"Jean-BaptisteAndrea,FabriceCanepa","JamesHuth,GabriellaStollenwerck",,,7.1,1575,movie,Lie ri zhuo xin,0,2015,139,"Crime,Drama"
134,Boonie Bears Winter,"47,581,416",-,-,"47,581,416",100,,,,,,,,5.2,137,movie,Xiong chu mo zhi xue ling xiong feng,0,2015,96,"Animation,Comedy"
135,Mortdecai,"47,275,695","7,696,134",16.3,"39,579,561",83.7,12.0,30.0,R,DavidKoepp,"AndrewLazar,JohnnyDepp,PatrickMcCormick",1-23-2015,7700000.0,5.5,71457,movie,Mortdecai,0,2015,107,"Action,Adventure,Comedy"
136,Let's Get Married,"45,972,724","462,918",1,"45,509,806",99,,62.0,,,,,,5.7,188,movie,Zan men jie hun ba,0,2015,127,"Comedy,Romance"
137,Somewhere Only We Know,"45,737,711","482,341",1.1,"45,255,370",98.9,,53.0,,JingleiXu,,2-13-2015,477.5K,5.4,737,movie,You yi ge di fang zhi you wo men zhi dao,0,2015,109,"Drama,Romance"
138,"McFarland, USA","45,710,059","44,482,410",97.3,"1,227,649",2.7,80.0,88.0,PG,NikiCaro,"GordonGray,MarkCiardi",2-20-2015,44500000.0,7.4,38222,movie,"McFarland, USA",0,2015,129,"Biography,Drama,Sport"
139,Hero,"45,565,534","88,675",0.2,"45,476,859",99.8,67.0,50.0,PG-13,StephenFrears,LauraZiskin,10-2-1992,18200000.0,6.3,556,movie,Hero,0,2015,120,"Crime,Drama"
140,Hero,"45,565,534","88,675",0.2,"45,476,859",99.8,67.0,50.0,PG-13,StephenFrears,LauraZiskin,10-2-1992,18200000.0,3.6,2573,movie,Hero,0,2015,145,"Action,Drama,Musical"
141,Max,"43,967,255","42,656,255",97,"1,311,000",3,38.0,70.0,PG,BoazYakin,"KarenRosenfelt,KenBlancato",6-26-2015,42700000.0,6.7,26766,movie,Max,0,2015,111,"Adventure,Drama,Family"
142,The DUFF,"43,709,744","34,030,343",77.9,"9,679,401",22.1,73.0,66.0,PG-13,AriSandel,"McG,MaryViola,SusanCartsonis",2-20-2015,34000000.0,6.5,92270,movie,The Duff,0,2015,101,"Comedy,Romance"
143,Legend,"42,972,994","1,872,994",4.4,"41,100,000",95.6,68.0,68.0,PG-13,FrancisLawrence,"AkivaGoldsman,JamesLassiter,DavidHeyman,NeilMoritz",12-14-2007,256399999.99999997,6.9,174131,movie,Legend,0,2015,132,"Biography,Crime,Drama"
144,The Gallows,"42,964,410","22,764,410",53,"20,200,000",47,14.0,22.0,R,"ChrisLofing,TravisCluff","JasonBlum,GuymonCasady,DeanSchnider,BenjaminForkner,ChrisLofing,TravisCluff",7-10-2015,22800000.0,4.2,20412,movie,The Gallows,0,2015,81,"Horror,Mystery,Thriller"
145,Love the Coopers,"42,426,912","26,302,731",62,"16,124,181",38,18.0,36.0,PG-13,JessieNelson,"MichaelLondon,JessieNelson,JaniceWilliams",11-13-2015,26300000.0,5.8,23961,movie,Love the Coopers,0,2015,107,"Comedy,Fantasy,Romance"
146,The Throne,"42,165,755",-,-,"42,165,755",100,,77.0,,LeeJoon-ik,,,,7.1,2477,movie,Sado,0,2015,125,"Drama,History"
147,The Lady in the Van,"41,387,687","10,021,175",24.2,"31,366,512",75.8,89.0,64.0,PG-13,NicholasHytner,"NicholasHytner,DamianJones,KevinLoader",2-19-2016,10000000.0,6.7,29051,movie,The Lady in the Van,0,2015,104,"Biography,Comedy,Drama"
148,Ricki and the Flash,"41,325,328","26,822,144",64.9,"14,503,184",35.1,65.0,43.0,PG-13,JonathanDemme,"MarcPlatt,GaryGoetzman,DiabloCody,MasonNovick",8-7-2015,26800000.0,6.0,23383,movie,Ricki and the Flash,0,2015,101,"Comedy,Drama,Music"
149,Spanish Affair 2,"40,591,862",-,-,"40,591,862",100,,,,,,,,5.3,7201,movie,Ocho apellidos catalanes,0,2015,99,"Comedy,Romance"
150,Carol,"40,272,135","12,711,491",31.6,"27,560,644",68.4,94.0,74.0,R,ToddHaynes,"ElizabethKarlsen,StephenWoolley,ChristineVachon",1-8-2016,12700000.0,7.2,126243,movie,Carol,0,2015,118,"Drama,Romance"
151,Northern Limit Line,"40,034,677","337,907",0.8,"39,696,770",99.2,,71.0,,KimHak-sun,"KimHak-sun,JeongMun-gu",7-17-2015,249.9K,6.5,1162,movie,Yeonpyeong haejeon,0,2015,130,"Drama,War"
152,Ex-Files 2: The Backup Strikes Back,"39,108,291",-,-,"39,108,291",100,,83.0,,TianYuSheng,,,105.0K,4.6,174,movie,Qian ren 2: Bei tai fan ji zhan,0,2015,108,Comedy
153,Boruto: Naruto The Movie,"38,362,448","919,651",2.4,"37,442,797",97.6,,93.0,,HiroyukiYamashita,,,,8.0,10348,movie,Boruto: Naruto the Movie,0,2015,95,"Action,Adventure,Animation"
154,The Lazarus Effect,"38,356,892","25,801,570",67.3,"12,555,322",32.7,16.0,23.0,PG-13,DavidGelb,"JasonBlum,JimmyMiller,CodyZwieg",2-27-2015,25800000.0,5.2,43055,movie,The Lazarus Effect,0,2015,83,"Horror,Mystery,Sci-Fi"
155,Helios,"37,938,005",-,-,"37,938,005",100,,,,,,,,5.5,1205,movie,Chek dou,0,2015,118,"Action,Crime,Drama"
156,A Walk in the Woods,"37,461,274","29,504,281",78.8,"7,956,993",21.2,47.0,48.0,R,KenKwapis,"RobertRedford,BillHolderman,ChipDiggins",9-2-2015,29500000.0,6.3,26855,movie,A Walk in the Woods,0,2015,104,"Adventure,Biography,Comedy"
157,Burnt,"36,606,743","13,651,946",37.3,"22,954,797",62.7,28.0,44.0,R,JohnWells,"StaceySher,ErwinStoff,JohnWells",10-30-2015,13700000.0,6.6,114700,movie,Burnt,0,2015,101,"Comedy,Drama"
158,The Priests,"36,577,134","185,093",0.5,"36,392,041",99.5,,54.0,PG,DinoRisi,"PioAngeletti,AdrianoDeMicheli",,,6.3,1940,movie,Geomeun sajedeul,0,2015,103,"Mystery,Thriller"
159,The New Adventures of Aladdin,"35,771,820",-,-,"35,771,820",100,,21.0,,LionelSteketee,,,,4.7,2291,movie,Les nouvelles aventures d'Aladin,0,2015,107,Comedy
160,Heidi,"35,755,670",-,-,"35,755,670",100,100.0,81.0,,AlainGsponer,"LukasHobi,UlrikePutz,JakobClaussen,RetoSchärli",,,7.4,5834,movie,Heidi,0,2015,111,"Drama,Family"
161,Room,"35,401,758","14,677,654",41.5,"20,724,104",58.5,93.0,93.0,R,LennyAbrahamson,"EdGuiney,DavidGross",1-22-2016,14700000.0,8.1,406423,movie,Room,0,2015,118,"Drama,Thriller"
162,Lost and Love,"34,930,177","188,817",0.5,"34,741,360",99.5,50.0,49.0,,SanyuanPeng,DajunZhang,3-20-2015,187.0K,6.4,689,movie,Shi gu,0,2015,108,Drama
163,Secret in Their Eyes,"34,854,990","20,180,155",57.9,"14,674,835",42.1,39.0,41.0,PG-13,BillyRay,"MarkJohnson,MattJackson",11-20-2015,20200000.0,6.3,47768,movie,Secret in Their Eyes,0,2015,111,"Crime,Drama,Mystery"
164,"Dad, Where Are We Going 2","34,840,000",-,-,"34,840,000",100,,,,,,,,2.5,134,movie,Ba ba qu na er 2,0,2015,96,"Comedy,Documentary"
165,Doraemon: Nobita and the Space Heroes,"34,811,747",-,-,"34,811,747",100,,,,,,,,6.6,606,movie,Doraemon: Nobita and the Space Heroes,0,2015,100,"Action,Adventure,Animation"
166,Steve Jobs,"34,441,873","17,766,658",51.6,"16,675,215",48.4,85.0,73.0,R,DannyBoyle,"MarkGordon,GuymonCasady,ScottRudin,DannyBoyle,ChristianColson",10-23-2015,17800000.0,7.2,166526,movie,Steve Jobs,0,2015,122,"Biography,Drama"
167,Victor Frankenstein,"34,227,298","5,775,076",16.9,"28,452,222",83.1,26.0,35.0,PG-13,PaulMcGuigan,JohnDavis,11-10-2015,5700000.0,6.0,56199,movie,Victor Frankenstein,0,2015,110,"Drama,Horror,Sci-Fi"
168,The Witness,"33,963,557","418,063",1.2,"33,545,494",98.8,90.0,77.0,,JamesD.Solomon,JamesD.Solomon,6-3-2016,159.0K,7.0,4305,movie,The Witness,0,2015,89,"Biography,Crime,Documentary"
169,The Witness,"33,963,557","418,063",1.2,"33,545,494",98.8,90.0,77.0,,JamesD.Solomon,JamesD.Solomon,6-3-2016,159.0K,6.0,701,movie,Wo shi zheng ren,0,2015,112,"Action,Crime,Drama"
170,Project Almanac,"33,213,241","22,348,241",67.3,"10,865,000",32.7,37.0,45.0,PG-13,DeanIsraelite,"MichaelBay,AndrewForm,BradFuller",1-30-2015,22300000.0,6.3,79573,movie,Project Almanac,0,2015,106,"Drama,Mystery,Sci-Fi"
171,Dilwale,"31,994,323","4,871,263",15.2,"27,123,060",84.8,20.0,46.0,,RohitShetty,GauriKhan,12-18-2015,4800000.0,5.3,34134,movie,Dilwale,0,2015,158,"Action,Comedy,Drama"
172,Suffragette,"31,972,096","4,702,420",14.7,"27,269,676",85.3,73.0,68.0,PG-13,SarahGavron,"AlisonOwen,FayeWard",11-13-2015,4700000.0,6.9,41595,movie,Suffragette,0,2015,106,"Drama,History"
173,Self/less,"31,807,156","12,279,691",38.6,"19,527,465",61.4,,,R,JacobPander,"ArnoldPander,JohnPearson-Denning",,,6.5,97887,movie,Self/less,0,2015,117,"Action,Mystery,Sci-Fi"
174,Saving Mr. Wu,"31,222,161","92,696",0.3,"31,129,465",99.7,100.0,67.0,,ShengDing,,10-2-2015,92.7K,6.6,2374,movie,Jie jiu Wu xian sheng,0,2015,106,"Action,Crime,Drama"
175,Attack on Titan Part 1,"30,810,658","449,523",1.5,"30,361,135",98.5,47.0,34.0,,ShinjiHiguchi,"YujiIshida,GenkiKawamura",,,5.1,13942,movie,Shingeki no kyojin,0,2015,98,"Action,Adventure,Drama"
176,A Man Called Ove,"30,692,889","3,479,315",11.3,"27,213,574",88.7,,,,,,,,7.7,53167,movie,En man som heter Ove,0,2015,116,"Comedy,Drama,Romance"
177,Far from the Madding Crowd,"30,229,977","12,236,500",40.5,"17,993,477",59.5,43.0,,,LaurenceTrimble,LaurenceTrimble,,,7.1,48706,movie,Far from the Madding Crowd,0,2015,119,"Drama,Romance"
178,Mr. Holmes,"29,355,203","17,737,646",60.4,"11,617,557",39.6,88.0,70.0,PG,BillCondon,"AnneCarey,IainCanning,EmileSherman",7-24-2015,17700000.0,6.8,64034,movie,Mr. Holmes,0,2015,104,"Drama,Mystery"
179,Flying Colors,"28,525,563",-,-,"28,525,563",100,,,,,,,,7.3,3142,movie,Birigyaru,0,2015,117,"Comedy,Drama"
180,Triumph in the Skies,"28,085,162",-,-,"28,085,162",100,,21.0,,"MattChow,WilsonYip","TommyGa-shuLeung,JacksonPat",,,4.3,368,movie,Chung seung wan siu,0,2015,100,Drama
181,The 33,"27,972,023","12,227,722",43.7,"15,744,301",56.3,48.0,59.0,PG-13,PatriciaRiggen,"MikeMedavoy,EdwardMcGurn,RobertKatz",11-13-2015,12000000.0,6.9,37731,movie,The 33,0,2015,127,"Biography,Drama,History"
182,Bride Wars,"27,670,000",-,-,"27,670,000",100,11.0,51.0,PG,GaryWinick,"JulieYorn,KateHudson,AlanRiche",1-9-2009,58700000.0,4.3,217,movie,Xin niang da zuo zhan,0,2015,90,Comedy
183,Irrational Man,"27,391,084","4,030,360",14.7,"23,360,724",85.3,46.0,46.0,R,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-17-2015,4000000.0,6.6,62536,movie,Irrational Man,0,2015,95,"Comedy,Crime,Drama"
184,Detective K: Secret of the Lost Island,"27,387,870","185,367",0.7,"27,202,503",99.3,,,,,,,,6.2,551,movie,Joseon Myungtamjung: Nobui Ddal,0,2015,124,"Action,Adventure,Comedy"
185,To the Fore,"27,267,799",-,-,"27,267,799",100,,56.0,,DanteLam,"Nga-BokLei,CandyLeung",8-7-2015,,6.3,1031,movie,Po feng,0,2015,125,"Drama,Sport"
186,American Ultra,"27,262,374","14,440,985",53,"12,821,389",47,44.0,45.0,R,NimaNourizadeh,"AnthonyBregman,KevinScottFrakes,RajBrinderSingh,DavidAlpert,BrittonRizzio",8-21-2015,14400000.0,6.1,90345,movie,American Ultra,0,2015,96,"Action,Comedy"
187,Orange,"26,261,536",-,-,"26,261,536",100,,,,,,,,6.8,1585,movie,Orenji,0,2015,139,"Comedy,Drama,Romance"
188,Aloha,"26,250,020","21,067,116",80.3,"5,182,904",19.7,20.0,28.0,PG-13,CameronCrowe,"ScottRudin,CameronCrowe",5-29-2015,,5.4,66072,movie,Aloha,0,2015,105,"Comedy,Drama,Romance"
189,Huevos: Little Rooster's Egg-cellent Adventure,"25,892,561","9,080,818",35.1,"16,811,743",64.9,,56.0,PG,"GabrielRivaPalacioAlatriste,RodolfoRivaPalacioAlatriste","IgnacioMartínezCasares,GabrielRivaPalacioAlatriste,RodolfoRivaPalacioAlatriste",,,5.7,1042,movie,Un gallo con muchos huevos,0,2015,98,"Adventure,Animation,Comedy"
190,Dügün Dernek 2: Sünnet,"25,836,668",-,-,"25,836,668",100,,,,,,,,6.4,10286,movie,Dügün Dernek 2: Sünnet,0,2015,112,Comedy
191,Look Who's Back,"25,513,752",-,-,"25,513,752",100,,80.0,,DavidWnendt,"LarsDittrich,ChristophMüller",,,7.0,44786,movie,Er ist wieder da,0,2015,116,"Comedy,Drama,Fantasy"
192,Serial Teachers 2,"25,364,150",-,-,"25,364,150",100,,,,,,,,4.4,1479,movie,Les profs 2,0,2015,92,Comedy
193,Wild City,"24,817,852","34,866",0.1,"24,782,986",99.9,50.0,35.0,,RingoLam,"RingoLam,JingChrisLiu",7-31-2015,,5.7,846,movie,Mai sing,0,2015,120,"Action,Crime,Thriller"
