,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Tom & Jerry: The Movie,722,351,273,98
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Jujutsu Kaisen 0: The Movie,881,440,354,87
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Halloween Kills,5001,1064,519,3418
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Raya and the Last Dragon,4886,2106,2284,496
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The King's Man,4996,1799,2265,932
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Addams Family 2,2679,1060,1137,482
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Clifford the Big Red Dog,5001,2313,1891,797
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Wrath of Man,4994,2070,2017,907
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Old,4998,2109,1532,1357
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Mortal Kombat,4993,2133,1739,1121
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Candyman,4999,1917,1778,1304
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Forever Purge,4999,1665,1943,1391
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,West Side Story,4999,2387,1601,1011
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Hitman's Wife's Bodyguard,4836,1860,2172,804
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Belle,4992,3809,744,439
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Ron's Gone Wrong,4067,1248,315,2504
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Nobody,4998,2183,1302,1513
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Escape Room: Tournament of Champions,1678,1521,59,98
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Don't Breathe 2,4996,2019,2140,837
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,My Hero Academia: World Heroes' Mission,2274,2200,30,44
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The French Dispatch,4997,2209,2024,764
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,In the Heights,4966,2325,1541,1100
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Belfast,4996,2612,1589,795
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Spirit Untamed,3849,3040,502,307
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Spiral,4996,1776,1903,1317
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Snake Eyes,4957,2115,1805,1037
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Nomadland,4999,2566,1745,688
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Resident Evil: Welcome to Raccoon City,4998,1341,167,3490
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,King Richard,5000,2685,1647,668
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Nightmare Alley,5000,2305,1540,1155
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Malignant,5000,1940,1493,1567
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Respect,4996,3952,200,844
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Unholy,4996,1648,1704,1644
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Last Duel,4998,2201,1518,1279
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Licorice Pizza,4999,2300,1793,906
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Little Things,4999,2834,1350,815
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Escape from Mogadishu,882,495,266,121
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,American Underdog,4240,2356,1419,465
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Chaos Walking,5000,1396,943,2661
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Courier,4999,2384,1423,1192
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Those Who Wish Me Dead,5001,1759,131,3111
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Marksman,2255,788,1164,303
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Last Night in Soho,4992,2151,1844,997
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Spencer,4992,2136,1917,939
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Kaamelott: First Installment,2,0,2,0
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,After We Fell,4999,2339,1497,1163
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Stillwater,4999,2398,1472,1129
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Dear Evan Hansen,4995,3594,420,981
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Green Knight,5000,2258,1613,1129
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Antlers,4997,1013,3407,577
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Bo Gia,2824,1130,1232,462
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Dry,4999,2532,1284,1183
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Wolf and the Lion,273,151,88,34
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Reminiscence,4999,2110,1976,913
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Night House,4362,1681,1353,1328
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Minari,4983,1651,2941,391
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Anita,4968,2281,2065,622
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Cry Macho,4999,1391,589,3019
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Sword Art Online: Progressive - Aria of a Starless Night,726,210,465,51
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Christmas with the Chosen: The Messengers,215,71,132,12
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Many Saints of Newark,5001,2043,1705,1253
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Aline,4993,1968,1620,1405
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Worst Person in the World,4992,1350,197,3445
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Prot̩g̩,4992,2274,1688,1030
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,Pushpa: The Rise - Part 1,193,45,130,18
,Movie,Total Tweets,Positive Tweets,Neutral Tweets,Negative Tweets
0,The Mauritanian,3428,1682,1187,559
