,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
105,The Face Reader,"61,559,184","515,876",0.8,"61,043,308",99.2,,74.0,,HanJae-rim,KimU-jae,10-4-2013,,6.8,2410,movie,Gwansang,0,2013,140,"Drama,History"
106,Kick-Ass 2,"60,795,985","28,795,985",47.4,"32,000,000",52.6,32.0,57.0,R,JeffWadlow,"MatthewVaughn,AdamBohling,TarquinPack,DavidReid",8-16-2013,28800000.0,6.5,267703,movie,Kick-Ass 2,0,2013,103,"Action,Comedy,Crime"
107,A Haunted House,"60,159,584","40,041,683",66.6,"20,117,901",33.4,9.0,51.0,R,MikeTiddes,"MarlonWayans,RickAlvarez",1-11-2013,40000000.0,5.0,46288,movie,A Haunted House,0,2013,86,"Comedy,Fantasy,Horror"
108,Beautiful Creatures,"60,052,138","19,452,138",32.4,"40,600,000",67.6,47.0,54.0,PG-13,RichardLaGravenese,"ErwinStoff,AndrewA.Kosove,BroderickJohnson,MollySmith,DavidValdes",2-14-2013,19400000.0,6.1,87138,movie,Beautiful Creatures,0,2013,124,"Drama,Fantasy,Romance"
109,Snitch,"57,824,674","42,930,462",74.2,"14,894,212",25.8,57.0,61.0,PG-13,RicRomanWaugh,"NigelSinclair,MattJackson,JonathanKing,DwayneJohnson,DanyGarcia,AlexanderYvesBrunner,TobinArmbrust",2-22-2013,42900000.0,6.4,87505,movie,Snitch,0,2013,112,"Action,Drama,Thriller"
110,The Physician,"57,284,237",-,-,"57,284,237",100,,73.0,R,PhilippStölzl,,12-5-2014,,7.2,39053,movie,The Physician,0,2013,155,"Adventure,Drama,History"
111,Firestorm,"55,754,766",-,-,"55,754,766",100,,47.0,,AlanYuen,,,,6.2,2824,movie,Feng bao,0,2013,118,"Action,Crime,Thriller"
112,Dallas Buyers Club,"55,736,588","27,298,285",49,"28,438,303",51,92.0,91.0,R,Jean-MarcVallée,"RachelWinter,RobbieBrenner",11-1-2013,27300000.0,8.0,475182,movie,Dallas Buyers Club,0,2013,117,"Biography,Drama"
113,A Madea Christmas,"53,396,635","52,543,354",98.4,"853,281",1.6,,,,,,,,4.9,6353,movie,A Madea Christmas,0,2013,100,"Comedy,Drama,Romance"
114,Temptation: Confessions of a Marriage Counselor,"53,143,144","51,975,354",97.8,"1,167,790",2.2,,,,,,,,5.0,11870,movie,Temptation: Confessions of a Marriage Counselor,0,2013,111,"Drama,Romance,Thriller"
115,Delivery Man,"53,120,346","30,664,106",57.7,"22,456,240",42.3,40.0,47.0,PG-13,KenScott,AndreRouleau,11-22-2013,30700000.0,6.3,78258,movie,Delivery Man,0,2013,105,"Comedy,Drama"
116,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,"51,167,572","944,193",1.8,"50,223,379",98.2,68.0,69.0,R,FelixHerngren,"MalteForssell,FelixHerngren,HenrikJansson-Schweizer,PatrickNebout",5-1-2015,923.9K,7.1,40199,movie,Hundraåringen som klev ut genom fönstret och försvann,0,2013,114,"Adventure,Comedy"
117,Dragon Ball Z: Battle of Gods,"50,461,371","2,553,002",5.1,"47,908,369",94.9,88.0,80.0,,MasahiroHosoda,,,,7.2,27683,movie,Dragon Ball Z: Doragon bôru Z - Kami to Kami,0,2013,85,"Action,Adventure,Animation"
118,The Berlin File,"48,972,848","665,210",1.4,"48,307,638",98.6,43.0,58.0,,RyooSeung-wan,"HanJae-deok,Su-RanKuk",2-15-2013,,6.6,7120,movie,Bereullin,0,2013,121,"Action,Thriller"
119,Her,"48,517,427","25,568,251",52.7,"22,949,176",47.3,94.0,82.0,R,SpikeJonze,"MeganEllison,SpikeJonze,VincentLanday",1-10-2014,25600000.0,8.0,588230,movie,Her,0,2013,126,"Drama,Romance,Sci-Fi"
120,Homefront,"48,449,416","20,158,898",41.6,"28,290,518",58.4,42.0,61.0,R,GaryFleder,"SylvesterStallone,KevinKingTempleton,JohnThompson",11-27-2013,20100000.0,6.5,118278,movie,Homefront,0,2013,100,"Action,Crime,Thriller"
121,Homefront,"48,449,416","20,158,898",41.6,"28,290,518",58.4,42.0,61.0,R,GaryFleder,"SylvesterStallone,KevinKingTempleton,JohnThompson",11-27-2013,20100000.0,6.6,30,movie,The Things We Leave Behind,0,2013,111,Drama
122,The Last Stand,"48,330,757","12,050,299",24.9,"36,280,458",75.1,61.0,53.0,R,KimJee-woon,LorenzodiBonaventura,1-18-2013,12000000.0,6.3,137987,movie,The Last Stand,0,2013,107,"Action,Thriller,Western"
123,21 & Over,"48,065,672","25,682,380",53.4,"22,383,292",46.6,27.0,46.0,R,"JonLucas,ScottMoore","DavidHoberman,ToddLieberman,RyanKavanaugh,HugoShong",3-1-2013,25700000.0,5.8,74113,movie,21 & Over,0,2013,93,Comedy
124,Texas Chainsaw,"47,340,586","34,341,945",72.5,"12,998,641",27.5,19.0,40.0,R,JohnLuessenhop,CarlMazzocone,1-4-2013,,4.8,50460,movie,Texas Chainsaw 3D,0,2013,92,"Horror,Thriller"
125,Tiny Times 2.0,"47,289,937","43,788",<0.1,"47,246,149",99.9,,27.0,,JingmingGuo,"JingmingGuo,ChaiZhiPing",,,3.4,1087,movie,Xiao shi dai 2: Qing mu shi dai,0,2013,113,"Comedy,Drama,Romance"
126,Switch,"47,164,301",-,-,"47,164,301",100,33.0,41.0,,FrédéricSchoendoerffer,"Jean-ChristopheGrangé,ÉricNévé,FrédéricSchoendoerffer",,,2.2,1862,movie,Tian ji: Fu chun shan ju tu,0,2013,120,"Action,Adventure,Crime"
127,Parker,"46,922,566","17,616,641",37.5,"29,305,925",62.5,40.0,48.0,R,TaylorHackford,"TaylorHackford,LesAlexander,SteveChasman,SidneyKimmel,JonathanMitchell",1-25-2013,17600000.0,6.2,121453,movie,Parker,0,2013,118,"Action,Crime,Thriller"
128,The Big Wedding,"46,522,137","21,819,348",46.9,"24,702,789",53.1,7.0,40.0,R,JustinZackham,"ClayPecorin,HarryJ.Ufland,AnthonyKatagas,JustinZackham,RichardSalvatore",4-26-2013,21800000.0,5.6,49444,movie,The Big Wedding,0,2013,90,"Comedy,Drama,Romance"
129,Badges of Fury,"46,495,296",-,-,"46,495,296",100,,23.0,,TszMingWong,ChuiBo-Chu,,,4.6,2896,movie,Bu er shen tan,0,2013,98,"Action,Comedy,Crime"
130,The World's End,"46,089,287","26,004,851",56.4,"20,084,436",43.6,89.0,71.0,R,EdgarWright,"NiraPark,TimBevan,EricFellner",8-23-2013,26000000.0,7.0,275591,movie,The World's End,0,2013,109,"Comedy,Sci-Fi"
131,Grudge Match,"44,907,260","29,807,260",66.4,"15,100,000",33.6,31.0,46.0,PG-13,PeterSegal,"BillGerber,MarkStevenJohnson,MichaelEwing,PeterSegal,RaviMehta",12-25-2013,29800000.0,6.4,60091,movie,Grudge Match,0,2013,113,"Comedy,Drama,Sport"
132,The White Storm,"44,670,277",-,-,"44,670,277",100,,60.0,R,BennyChanChi-Shun,,,,6.6,2541,movie,So duk,0,2013,140,"Action,Crime,Thriller"
133,Tarzan,"44,095,996",-,-,"44,095,996",100,20.0,33.0,PG,ReinhardKlooss,"RobertKulzer,ReinhardKlooss",5-9-2014,,4.8,12517,movie,Tarzan,0,2013,94,"Action,Adventure,Animation"
134,Secretly Greatly,"43,447,199",-,-,"43,447,199",100,,,,,,,,6.9,4311,movie,Eun-mil-ha-gae eui-dae-ha-gae,0,2013,124,"Action,Comedy,Drama"
135,"The Chef, The Actor, The Scoundrel","42,970,000",-,-,"42,970,000",100,,50.0,,HuGuan,AiminJiao,,,5.6,688,movie,Chu zi Xi zi Pi zi,0,2013,108,"Action,Comedy,Drama"
136,Doraemon: Nobita's Secret Gadget Museum,"42,770,271",-,-,"42,770,271",100,,,,,,,,7.0,796,movie,Eiga Doraemon: Nobita to himitsu dougu myûjiamu,0,2013,100,"Action,Adventure,Animation"
137,Jobs,"42,128,352","16,131,410",38.3,"25,996,942",61.7,28.0,40.0,PG-13,JoshuaMichaelStern,"MarkHulme,JoshuaMichaelStern",8-16-2013,16100000.000000002,6.0,97446,movie,Jobs,0,2013,128,"Biography,Drama"
138,No Man's Land,"41,807,712",-,-,"41,807,712",100,38.0,72.0,PG-13,ConorAllyn,"RobAllyn,ConorAllyn,JakeAllyn,VictorAlmeida,JoelShapiro",1-22-2021,138.8K,7.3,2352,movie,Wu ren qu,0,2013,118,"Adventure,Crime,Drama"
139,Lupin III vs. Detective Conan: The Movie,"41,397,727",-,-,"41,397,727",100,,,,,,,,6.4,899,movie,Rupan Sansei vs Meitantei Conan: The Movie,0,2013,107,"Action,Animation,Crime"
140,Yolki 3,"40,267,368",-,-,"40,267,368",100,,,,,,,,5.4,1536,movie,Yolki 3,0,2013,100,"Comedy,Drama,Family"
141,Don Jon,"39,439,355","24,477,704",62.1,"14,961,651",37.9,80.0,58.0,R,JosephGordon-Levitt,RamBergman,9-27-2013,24500000.0,6.6,237429,movie,Don Jon,0,2013,90,"Comedy,Drama,Romance"
142,Cold Eyes,"37,795,598",-,-,"37,795,598",100,,,,,,,,7.1,7554,movie,Gam-si-ja-deul,0,2013,119,"Action,Crime,Thriller"
143,"Like Father, Like Son","37,170,163","334,616",0.9,"36,835,547",99.1,87.0,89.0,,HirokazuKoreeda,,1-17-2014,278.4K,7.8,24294,movie,Soshite chichi ni naru,0,2013,121,Drama
144,Detective Conan: Private Eye in the Distant Sea,"36,324,232",-,-,"36,324,232",100,,,,,,,,6.5,1230,movie,Meitantei Conan: Zekkai no puraibêto ai,0,2013,101,"Action,Adventure,Animation"
145,Dügün Dernek,"36,185,741",-,-,"36,185,741",100,,,,SelçukAydemir,NecatiAkpinar,,,7.1,22220,movie,Dügün Dernek,0,2013,106,Comedy
146,The Terror Live,"35,659,824",-,-,"35,659,824",100,,73.0,,KimByung-woo,Choon-YeonLee,8-9-2013,,7.1,6928,movie,Deu tae-ro ra-i-beu,0,2013,97,"Action,Crime,Thriller"
147,Hide and Seek,"35,461,505",-,-,"35,461,505",100,13.0,33.0,R,JoelDavidMoore,"DeclanBaldwin,FrancisChung,Tae-sungJeong",11-19-2021,,6.4,1975,movie,Sum-bakk-og-jil,0,2013,107,"Action,Horror,Mystery"
148,Blind Detective,"34,958,596",-,-,"34,958,596",100,55.0,48.0,,JohnnieTo,"JohnnieTo,Ka-FaiWai",,,6.4,3243,movie,Maang taam,0,2013,130,"Action,Comedy,Crime"
149,Broken City,"34,737,199","19,701,164",56.7,"15,036,035",43.3,28.0,40.0,R,AllenHughes,"RandallEmmett,MarkWahlberg,StephenLevinson,ArnonMilchan,TeddySchwartzman,AllenHughes,RemingtonChase",1-18-2013,19700000.0,6.1,79616,movie,Broken City,0,2013,109,"Action,Crime,Drama"
150,Inside Llewyn Davis,"32,935,319","13,235,319",40.2,"19,700,000",59.8,92.0,74.0,R,"JoelCoen,EthanCoen","ScottRudin,EthanCoen,JoelCoen",12-20-2013,13200000.0,7.4,150860,movie,Inside Llewyn Davis,0,2013,104,"Comedy,Drama,Music"
151,Serial Teachers,"32,849,727",-,-,"32,849,727",100,,,,,,,,5.1,3562,movie,Les profs,0,2013,88,Comedy
152,Midsummer's Equation,"32,514,549",-,-,"32,514,549",100,,59.0,,HiroshiNishitani,YoshihiroSuzuki,,,6.6,1005,movie,Manatsu no hôteishiki,0,2013,129,Mystery
153,Kevin Hart: Let Me Explain,"32,318,051","32,244,051",99.8,"74,000",0.2,61.0,72.0,R,"LeslieSmall,TimStory",JeffClanagan,7-3-2013,32200000.000000004,6.7,8993,movie,Kevin Hart: Let Me Explain,0,2013,75,"Comedy,Documentary"
154,The After-Dinner Mysteries,"32,160,741",-,-,"32,160,741",100,,,,,,,,6.0,280,movie,Nazotoki wa dinâ no ato de,0,2013,121,Mystery
155,Underdogs,"31,775,719",-,-,"31,775,719",100,,54.0,PG,DougDearth,"DougDearth,BillFishman,TomRooker,DaveLatham",11-1-2013,33.9K,6.5,9548,movie,Metegol,0,2013,106,"Adventure,Animation,Family"
156,Underdogs,"31,775,719",-,-,"31,775,719",100,,54.0,PG,DougDearth,"DougDearth,BillFishman,TomRooker,DaveLatham",11-1-2013,33.9K,5.8,1012,movie,Underdogs,0,2013,102,"Drama,Family,Sport"
157,New World,"31,670,607","457,806",1.4,"31,212,801",98.6,63.0,86.0,,ParkHoon-jung,"Woo-TaekKim,ParkMin-jung",3-22-2013,291.0K,7.6,22967,movie,Sinsegye,0,2013,135,"Action,Crime,Drama"
158,101 Proposals,"31,283,838",-,-,"31,283,838",100,,,,,,,,5.4,461,movie,101 ci qiu hun,0,2013,120,Romance
159,A Wedding Invitation,"30,665,036","14,350",<0.1,"30,650,686",100,,57.0,,OhKi-hwan,"SanpingHan,SeoJonghae",,,6.1,475,movie,Fen shou he yue,0,2013,101,"Drama,Romance"
160,Silent Witness,"29,315,945",-,-,"29,315,945",100,,,,,,,,6.9,804,movie,Quan min mu ji,0,2013,119,"Drama,Mystery"
161,Special ID,"29,139,936","12,666",<0.1,"29,127,270",100,56.0,26.0,R,ClarenceFok,"PeterPauTak-Hai,DonnieYen",3-7-2014,,5.5,4199,movie,Te shu shen fen,0,2013,99,"Action,Crime"
162,Kokowääh 2,"28,811,936",-,-,"28,811,936",100,,,,,,,,5.3,4005,movie,Kokowääh 2,0,2013,122,Comedy
163,The Suspect,"28,674,130","218,693",0.8,"28,455,437",99.2,,63.0,,StuartConnelly,"ScottAronson,MaryJoBarthmaier,PaulBarthmaier,RobynK.Bennett",,,5.7,1472,movie,The Suspect,0,2013,98,Thriller
164,The Suspect,"28,674,130","218,693",0.8,"28,455,437",99.2,,63.0,,StuartConnelly,"ScottAronson,MaryJoBarthmaier,PaulBarthmaier,RobynK.Bennett",,,6.8,6170,movie,Yong-eui-ja,0,2013,137,"Action,Thriller"
165,The Four 2,"28,599,970",-,-,"28,599,970",100,,,,,,,,5.8,1180,movie,Si da ming bu 2,0,2013,118,"Action,Adventure"
166,The Kiyosu Conference,"28,338,665",-,-,"28,338,665",100,,62.0,,KokiMitani,"KazutoshiWadakura,KugaMaeda",,,6.4,623,movie,Kiyosu kaigi,0,2013,138,"Comedy,History"
167,I Give It a Year,"28,328,531","34,657",0.1,"28,293,874",99.9,51.0,38.0,R,DanMazer,"TimBevan,EricFellner,JaneHooks,KrisThykier",8-9-2013,32.5K,5.7,37088,movie,I Give It a Year,0,2013,97,"Comedy,Romance"
168,Mandela: Long Walk to Freedom,"27,985,788","8,323,085",29.7,"19,662,703",70.3,62.0,68.0,PG-13,JustinChadwick,"AnantSingh,DavidM.Thompson",12-25-2013,8300000.000000001,7.1,27698,movie,Mandela: Long Walk to Freedom,0,2013,141,"Biography,Drama,History"
169,Dark Skies,"27,858,103","17,418,667",62.5,"10,439,436",37.5,41.0,49.0,PG-13,ScottStewart,JasonBlum,2-22-2013,17400000.0,6.3,74935,movie,Dark Skies,0,2013,97,"Horror,Sci-Fi,Thriller"
170,Nebraska,"27,682,872","17,654,912",63.8,"10,027,960",36.2,91.0,83.0,R,AlexanderPayne,"AlbertBerga,RonYerxa",11-15-2013,17600000.0,7.7,116938,movie,Nebraska,0,2013,115,"Adventure,Comedy,Drama"
171,The Incredible Burt Wonderstone,"27,437,881","22,537,881",82.1,"4,900,000",17.9,38.0,33.0,PG-13,DonScardino,"ChrisBender,SteveCarell,JakeWeiner,TylerMitchell",3-15-2013,22500000.0,5.9,73079,movie,The Incredible Burt Wonderstone,0,2013,100,Comedy
172,Gorko!,"27,369,902",-,-,"27,369,902",100,,,,,,,,5.6,2746,movie,Gorko!,0,2013,100,Comedy
173,Khumba,"27,187,375","1,029",<0.1,"27,186,346",100,44.0,44.0,,AnthonySilverston,"StuartForrest,JamesMiddleton,MikeBuckland,Jean-MichelKoenig",12-6-2013,,5.7,6061,movie,Khumba,0,2013,85,"Adventure,Animation,Family"
174,Mr. Go,"26,835,201",-,-,"26,835,201",100,,,,,,,,6.1,853,movie,Mi-seu-teo Go,0,2013,132,"Comedy,Drama,Sport"
175,The Break Up Man,"26,477,012",-,-,"26,477,012",100,,,,,,,,5.5,3695,movie,Schlussmacher,0,2013,110,Comedy
176,The Way Way Back,"26,474,920","21,506,546",81.2,"4,968,374",18.8,83.0,84.0,PG-13,"NatFaxon,JimRash","KevinJ.Walsh,TomRice",7-26-2013,21400000.0,7.4,147591,movie,The Way Way Back,0,2013,103,"Comedy,Drama"
177,We Are the Nobles,"26,433,651",-,-,"26,433,651",100,,,,,,,,7.3,9658,movie,Nosotros los Nobles,0,2013,108,Comedy
178,The Stolen Years,"26,249,553",-,-,"26,249,553",100,,92.0,,FernandoColomo,"FernandoColomo,BeatrizdelaGándara",9-11-1998,,6.2,1267,movie,Bei tou zou de na wu nian,0,2013,111,Romance
179,One Night Surprise,"26,220,159",-,-,"26,220,159",100,,17.0,,,,,,5.5,401,movie,One Night Surprise,0,2013,106,"Comedy,Romance"
180,Platinum Data,"26,052,718",-,-,"26,052,718",100,,50.0,,KeishiOhtomo,,,,5.7,520,movie,Purachina dêta,0,2013,133,"Mystery,Sci-Fi"
181,Gekijouban SPEC: Kurôzu - Zen no hen,"25,860,404",-,-,"25,860,404",100,,,,,,,,5.1,185,movie,Gekijouban SPEC: Kurôzu - Zen no hen,0,2013,\N,Action
182,Unbeatable,"25,816,154",-,-,"25,816,154",100,,,PG-13,AriPalitz,,6-12-2009,,7.2,2841,movie,Ji zhan,0,2013,122,"Action,Drama,Sport"
183,Man on the Edge,"25,774,679",-,-,"25,774,679",100,,,,Jin-gyuCho,,,,6.2,230,movie,Bak-su-geon-dal,0,2013,128,"Comedy,Crime,Drama"
184,Enough Said,"25,288,872","17,550,872",69.4,"7,738,000",30.6,95.0,75.0,PG-13,NicoleHolofcener,"AnthonyBregman,StefanieAzpiazu",9-18-2013,17500000.0,7.0,62295,movie,Enough Said,0,2013,93,"Comedy,Drama,Romance"
185,The Last Exorcism Part II,"25,051,865","15,179,302",60.6,"9,872,563",39.4,15.0,26.0,PG-13,EdGass-Donnelly,"EricNewman,EliRoth,MarcAbraham,ThomasA.Bliss",3-1-2013,15200000.0,4.0,16276,movie,The Last Exorcism Part II,0,2013,88,"Horror,Thriller"
186,"Me, Myself and Mum","24,991,467",-,-,"24,991,467",100,83.0,67.0,,GuillaumeGallienne,"CyrilColbeau-Justin,Jean-BaptisteDupont,GuillaumeGallienne,AliceGirard",,,6.6,7647,movie,"Les garçons et Guillaume, à table!",0,2013,85,Comedy
187,The Tale of The Princess Kaguya,"24,434,485","703,232",2.9,"23,731,253",97.1,100.0,90.0,PG,IsaoTakahata,"GeoffreyWexler,SeiichirôUjiie",10-17-2014,681.1K,8.0,44749,movie,Kaguya-hime no monogatari,0,2013,137,"Animation,Drama,Family"
188,The Great Beauty,"24,271,739","2,852,400",11.8,"21,419,339",88.2,91.0,80.0,,PaoloSorrentino,"FrancescaCima,FabioConversi,NicolaGiuliano,JérômeSeydoux",,2800000.0,7.7,88753,movie,La grande bellezza,0,2013,141,Drama
189,Trance,"24,261,569","2,328,743",9.6,"21,932,826",90.4,68.0,62.0,R,DannyBoyle,ChristianColson,4-5-2013,2300000.0,6.9,113295,movie,Trance,0,2013,101,"Crime,Drama,Mystery"
190,The Railway Man,"24,174,885","4,438,438",18.4,"19,736,447",81.6,66.0,68.0,R,JonathanTeplitzky,"ChrisBrown,BillCurbishley",4-11-2014,4400000.0,7.1,39779,movie,The Railway Man,0,2013,116,"Biography,Drama,Romance"
191,Out of Inferno,"24,109,886",-,-,"24,109,886",100,,40.0,PG-13,"OxideChunPang,DannyPang",,,,5.7,857,movie,Tao chu sheng tian,0,2013,107,"Action,Adventure,Drama"
192,Bring Happiness Home,"23,980,000",-,-,"23,980,000",100,,,,,,,,3.1,41,movie,Bring Happiness Home,0,2013,84,"Adventure,Comedy,Family"
193,Baggage Claim,"22,871,096","21,569,509",94.3,"1,301,587",5.7,15.0,48.0,PG-13,DavidE.Talbert,"StevenJ.Wolfe,DavidE.Talbert",9-27-2013,21600000.0,5.1,9221,movie,Baggage Claim,0,2013,96,"Comedy,Romance"
