,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
164,The Swindlers,"29,721,916","241,916",0.8,"29,480,000",99.2,40.0,54.0,,JangChang-won,SeongChang-yeon,12-1-2017,222.4K,6.6,1955,movie,Kkun,0,2017,117,"Action,Crime,Thriller"
165,Alibi.com,"29,370,592",-,-,"29,370,592",100,67.0,47.0,,PhilippeLacheau,"AlexandraFechner,FranckMilcent",,,6.5,8147,movie,Alibi.com,0,2017,90,Comedy
166,Sword Art Online the Movie: Ordinal Scale,"29,322,339","1,522,976",5.2,"27,799,363",94.8,100.0,75.0,,TomohikoIto,,,,7.4,7780,movie,Gekijô-ban Sôdo Âto Onrain: Sword Art Online - Ôdinaru sukêru -,0,2017,119,"Action,Adventure,Animation"
167,Recep Ivedik 5,"28,952,258",-,-,"28,952,258",100,,,,,,,,3.4,15996,movie,Recep Ivedik 5,0,2017,114,Comedy
168,Judwaa 2,"28,733,523","1,431,255",5,"27,302,268",95,33.0,33.0,,DavidDhawan,SajidNadiadwala,9-29-2017,1400000.0,3.6,10547,movie,Judwaa 2,0,2017,145,"Action,Comedy"
169,The Fortress,"28,645,448","252,895",0.9,"28,392,553",99.1,,,,AndrésTorres,,,,6.8,2415,movie,Namhansanseong,0,2017,140,"Action,Drama,History"
170,What Happened to Monday,"27,975,429",-,-,"27,975,429",100,61.0,67.0,,TommyWirkola,"RaffaellaDeLaurentiis,FabriceGianfermi,PhilippeRousselet",,,6.9,119476,movie,What Happened to Monday,0,2017,123,"Action,Crime,Fantasy"
171,Monster Family,"27,890,108","127,259",0.5,"27,762,849",99.5,10.0,22.0,PG,HolgerTappe,HolgerTappe,2-9-2018,,4.8,4745,movie,Happy Family,0,2017,93,"Animation,Comedy,Family"
172,The Beguiled,"27,869,129","10,709,995",38.4,"17,159,134",61.6,78.0,48.0,R,SofiaCoppola,"RomanCoppola,SofiaCoppola,YoureeHenley",6-30-2017,10500000.0,6.3,56699,movie,The Beguiled,0,2017,93,"Drama,Thriller,War"
173,CHIPS,"26,800,152","18,600,152",69.4,"8,200,000",30.6,19.0,45.0,R,DaxShepard,"AndrewPanay,RaviMehta",3-24-2017,18600000.0,6.0,46321,movie,CHIPS,0,2017,100,"Action,Comedy,Crime"
174,Only the Brave,"26,351,322","18,343,983",69.6,"8,007,339",30.4,87.0,91.0,PG-13,JosephKosinski,"LorenzodiBonaventura,MichaelMenchel,ErikHowsam,MollySmith,ThadLuckinbill,TrentLuckinbill,DawnOstroff,JeremySteckler",10-20-2017,18100000.0,7.6,66073,movie,Only the Brave,0,2017,134,"Action,Biography,Drama"
175,The Zookeeper's Wife,"26,152,835","17,571,660",67.2,"8,581,175",32.8,64.0,76.0,PG-13,NikiCaro,"JeffAbberley,JamiePatricof,DianeMillerLevin,KimZubick",3-31-2017,17400000.0,7.0,42636,movie,The Zookeeper's Wife,0,2017,127,"Biography,Drama,History"
176,Badrinath Ki Dulhania,"26,134,309","1,993,259",7.6,"24,141,050",92.4,80.0,60.0,,ShashankKhaitan,"HirooJohar,KaranJohar,ApoorvaMehta",3-10-2017,2000000.0,6.1,12034,movie,Badrinath Ki Dulhania,0,2017,139,"Comedy,Drama,Romance"
177,Love Off the Cuff,"25,959,989",-,-,"25,959,989",100,100.0,69.0,,",Ho-CheungPang",",SubiLiang,Ho-CheungPang",,,6.5,1005,movie,Chun Kiu gau Chi Ming,0,2017,121,Romance
178,Fireworks,"25,672,406","525,280",2,"25,147,126",98,43.0,61.0,,AkiyukiShinbo,GenkiKawamura,7-4-2018,522.6K,5.5,3181,movie,"Uchiage hanabi, shita kara miru ka? Yoko kara miru ka?",0,2017,90,"Animation,Drama,Fantasy"
179,Father Figures,"25,601,244","17,501,244",68.4,"8,100,000",31.6,17.0,25.0,R,LawrenceSher,"IvanReitman,AliBell,BroderickJohnson,AndrewA.Kosove",12-22-2017,16800000.0,5.5,19532,movie,Father Figures,0,2017,113,"Comedy,Drama"
180,Money,"25,403,753",-,-,"25,403,753",100,94.0,86.0,PG-13,BennettMiller,"MichaelDeLuca,RachaelHorovitz,BradPitt",9-23-2011,75600000.0,6.5,401,movie,Money,0,2017,90,Thriller
181,The Death of Stalin,"24,646,055","8,047,856",32.7,"16,598,199",67.3,95.0,78.0,R,ArmandoIannucci,"NicolasDuval-Adassovsky,KevinLoader,LaurentZeitoun,YannZenou",3-9-2018,8000000.0,7.2,99651,movie,The Death of Stalin,0,2017,107,"Comedy,Drama,History"
182,The 8-Year Engagement,"24,425,963",-,-,"24,425,963",100,64.0,51.0,R,NicholasStoller,"JuddApatow,NicholasStoller,RodneyRothman",4-27-2012,28600000.0,7.0,874,movie,8-nengoshi no hanayome,0,2017,119,"Drama,Romance"
183,Jolly LLB 2,"24,214,186","1,654,254",6.8,"22,559,932",93.2,69.0,67.0,,SubhashKapoor,,2-10-2017,1600000.0,7.3,24890,movie,Jolly LLB 2,0,2017,137,"Comedy,Drama"
184,I Can Speak,"24,024,444","63,239",0.3,"23,961,205",99.7,,,,,,,,7.6,1853,movie,Ai kaen seupikeu,0,2017,119,"Comedy,Drama"
185,Wish Upon,"23,468,586","14,301,505",60.9,"9,167,081",39.1,19.0,31.0,PG-13,JohnR.Leonetti,SherrylClark,7-14-2017,14300000.0,5.0,20319,movie,Wish Upon,0,2017,90,"Drama,Fantasy,Horror"
186,Detroit,"23,355,100","16,790,139",71.9,"6,564,961",28.1,82.0,79.0,R,KathrynBigelow,"MeganEllison,KathrynBigelow,MatthewBudman,MarkBoal,ColinWilson",8-4-2017,16800000.0,7.3,52395,movie,Detroit,0,2017,143,"Crime,Drama,History"
187,Extraordinary Mission,"22,757,764","54,174",0.2,"22,703,590",99.8,80.0,89.0,,"AlanMak,AnthonyPun",,4-7-2017,28.6K,6.2,791,movie,Fei fan ren wu,0,2017,117,"Action,Crime"
188,The Glass Castle,"22,088,533","17,273,059",78.2,"4,815,474",21.8,51.0,70.0,PG-13,DestinDanielCretton,"GilNetter,KenKao",8-11-2017,17200000.0,7.1,33078,movie,The Glass Castle,0,2017,127,"Biography,Drama"
189,Épouse-moi mon pote,"21,571,464",-,-,"21,571,464",100,40.0,12.0,,TarekBoudali,,,,6.1,3283,movie,Épouse-moi mon pote,0,2017,92,"Comedy,Romance"
190,The Prison,"21,205,329","207,481",1,"20,997,848",99,100.0,80.0,,JohnCromwell,,9-3-1937,,6.5,1874,movie,Peurizeun,0,2017,125,"Action,Crime"
