,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
80,Crawl,Kaya Scodelario,44.822,Barry Pepper,22.121,Morfydd Clark,10.497,Ross Anderson,0.84,Jose Palma,1.219,80,91542097,39014193,42.6,52527904,57.4,84.0,75.0,R,AlexandreAja,"CraigJ.Flores,SamRaimi,AlexandreAja",7-12-2019,39000000.0,6.1,81649,movie,Crawl,0,2019,87,"Action,Adventure,Horror"
81,Five Feet Apart,Haley Lu Richardson,13.103,Cole Sprouse,14.414,Moisés Arias,10.206,Kimberly Hebert Gregory,5.438,Parminder Nagra,22.184,81,91522094,45729221,50,45792873,50,53.0,79.0,PG-13,JustinBaldoni,"CathySchulman,JustinBaldoni",3-15-2019,45700000.0,7.2,60965,movie,Five Feet Apart,0,2019,116,"Drama,Romance"
82,Rambo: Last Blood,Sylvester Stallone,32.593,Paz Vega,15.854,Sergio Peris-Mencheta,12.121,Adriana Barraza,3.524,Yvette Monreal,10.443,82,91490353,44819352,49,46671001,51,27.0,81.0,R,AdrianGrunberg,"AviLerner,KevinKingTempleton,YarivLerner,LesWeldon",9-20-2019,44800000.0,6.1,94063,movie,Rambo: Last Blood,0,2019,89,"Action,Thriller"
83,Jojo Rabbit,Roman Griffin Davis,2.363,Thomasin McKenzie,30.893,Scarlett Johansson,38.188,Taika Waititi,23.617,Sam Rockwell,13.281,83,90335025,33370906,36.9,56964119,63.1,80.0,94.0,PG-13,TaikaWaititi,"CarthewNeal,TaikaWaititi,ChelseaWinstanley",11-8-2019,33400000.0,7.9,363780,movie,Jojo Rabbit,0,2019,108,"Comedy,Drama,War"
84,Serial (Bad) Weddings 2,Christian Clavier,6.446,Chantal Lauby,8.669,Ary Abittan,3.725,Medi Sadoun,4.617,Frédéric Chau,1.128,84,87761857,-,-,87761857,100,,67.0,,PhilippedeChauveron,RomainRojtman,,,6.1,7484,movie,Qu'est-ce qu'on a encore fait au bon Dieu?,0,2019,99,"Comedy,Drama"
85,One Piece: Stampede,Mayumi Tanaka,12.81,Kazuya Nakai,10.996,Akemi Okamura,5.632,Kappei Yamaguchi,11.26,Hiroaki Hirata,7.274,85,81562741,1298528,1.6,80264213,98.4,94.0,99.0,,TakashiOtsuka,,,,7.6,5492,movie,One Piece: Stampede,0,2019,101,"Action,Adventure,Animation"
86,A Dog's Way Home,Ashley Judd,14.057,Jonah Hauer-King,6.04,Edward James Olmos,9.276,Alexandra Shipp,24.492,Chris Bauer,8.037,86,80708134,42004346,52,38703788,48,59.0,70.0,PG,CharlesMartinSmith,GavinPolone,1-11-2019,42000000.0,6.7,17410,movie,A Dog's Way Home,0,2019,96,"Adventure,Drama,Family"
87,Cold Pursuit,Liam Neeson,33.989,Laura Dern,14.988,Emmy Rossum,17.786,Michael Eklund,8.959,Micheál Richardson,4.612,87,76419755,32138862,42.1,44280893,57.9,68.0,49.0,R,HansPetterMoland,"MichaelShamberg,AmeetShukla,SteinB.Kvae,FinnGjerdrum",2-8-2019,32100000.0,6.2,67271,movie,Cold Pursuit,0,2019,119,"Action,Comedy,Crime"
88,A Dog's Journey,Marg Helgenberger,18.122,Betty Gilpin,16.992,Henry Lau,13.111,Kathryn Prescott,2.836,Dennis Quaid,13.1,88,75741734,22782371,30.1,52959363,69.9,51.0,91.0,PG,GailMancuso,GavinPolone,5-17-2019,22500000.0,7.4,23775,movie,A Dog's Journey,0,2019,109,"Adventure,Comedy,Drama"
89,A Madea Family Funeral,Cassi Davis,8.625,Patrice Lovely,3.029,Tyler Perry,7.41,Jen Harper,0.652,Derek Morgan,1.26,89,74747725,73257045,98,1490680,2,11.0,30.0,PG-13,TylerPerry,"TylerPerry,MarkE.Swinton,WillAreu,OzzieAreu",3-1-2019,73200000.0,4.5,4429,movie,A Madea Family Funeral,0,2019,109,"Comedy,Drama"
90,Cats,Jeff Goldblum,13.337,Elizabeth Perkins,11.128,Alexander Pollock,3.34,Miriam Margolyes,6.245,Tobey Maguire,29.442,90,73833348,27166770,36.8,46666578,63.2,,,,,,,,2.8,49585,movie,Cats,0,2019,110,"Comedy,Drama,Family"
91,Charlie's Angels,Kristen Stewart,28.953,Naomi Scott,24.598,Ella Balinska,5.083,Elizabeth Banks,14.855,Patrick Stewart,16.314,91,73279888,17803077,24.3,55476811,75.7,52.0,78.0,PG-13,ElizabethBanks,"DougBelgrad,ElizabethCantillon,ElizabethBanks,MaxHandelman",11-15-2019,17800000.0,4.9,69939,movie,Charlie's Angels,0,2019,118,"Action,Adventure,Comedy"
92,Doctor Sleep,Ewan McGregor,15.899,Kyliegh Curran,2.731,Rebecca Ferguson,48.521,Cliff Curtis,16.479,Zahn McClarnon,14.151,92,72381712,31581712,43.6,40800000,56.4,78.0,89.0,R,MikeFlanagan,"TrevorMacy,JonBerg",11-8-2019,31600000.0,7.3,180798,movie,Doctor Sleep,0,2019,152,"Drama,Fantasy,Horror"
93,What Men Want,Taraji P. Henson,12.785,Aldis Hodge,10.583,Josh Brener,4.14,Erykah Badu,3.148,Richard Roundtree,8.432,93,72216294,54611903,75.6,17604391,24.4,42.0,33.0,R,AdamShankman,"WillPacker,JamesLopez",2-8-2019,54600000.0,5.3,27557,movie,What Men Want,0,2019,117,"Comedy,Fantasy,Romance"
94,After,Josephine Langford,23.354,Hero Fiennes Tiffin,13.794,Shane Paul McGhie,6.954,Khadijha Red Thunder,5.375,Dylan Arnold,16.194,94,69518232,12138565,17.5,57379667,82.5,88.0,67.0,PG,Kogonada,"AndrewGoldman,CarolineKaplan,PaulMezey,TheresaPark",3-4-2022,,5.4,51463,movie,After,0,2019,105,"Drama,Romance"
95,Exit,Havana Rose Liu,7.559,Danny Ramirez,7.247,Dennis Haysbert,12.135,David Rysdahl,5.421,Dale Dickey,17.99,95,69501772,470699,0.7,69031073,99.3,,46.0,,PeterLindmark,"SteveAalam,ThomasAllercrantz,DanielCollert,StenJohansson,PeterLindmark",,,7.0,5700,movie,Eksiteu,0,2019,103,"Action,Comedy"
96,Playing with Fire,John Cena,15.948,Keegan-Michael Key,5.226,John Leguizamo,11.213,Tyler Mane,5.586,Brianna Hildebrand,24.067,96,69412425,44451847,64,24960578,36,24.0,77.0,PG,AndyFickman,"ToddGarner,SeanRobins",11-8-2019,20500000.0,5.1,14244,movie,Playing with Fire,0,2019,96,"Comedy,Family"
97,A Beautiful Day in the Neighborhood,Matthew Rhys,8.457,Tom Hanks,27.299,Chris Cooper,6.765,Susan Kelechi Watson,6.255,Maryann Plunkett,2.76,97,67925733,61704055,90.8,6221678,9.2,95.0,92.0,PG,MarielleHeller,"YoureeHenley,PeterSaraf,MarcTurtletaub,LeahHolzer",11-22-2019,61700000.0,7.3,76062,movie,A Beautiful Day in the Neighborhood,0,2019,109,"Biography,Drama"
98,War,Arie Thompson,1.732,William Baldwin,16.007,Noel Gugliemi,24.947,Rashod Freelove,0.6,Kennedy Porter,0.694,98,67179155,4654000,6.9,62525155,93.1,,,,AmarHundal,GippyGrewal,11-19-2021,,6.6,23608,movie,War,0,2019,154,"Action,Adventure,Thriller"
99,Eiga Doraemon: Nobita no getsumen tansaki,Wasabi Mizuta,6.349,Megumi Oohara,3.434,Yumi Kakazu,3.533,Tomokazu Seki,12.709,Subaru Kimura,15.999,99,65406606,-,-,65406606,100,,,,,,,,7.0,723,movie,Eiga Doraemon: Nobita no getsumen tansaki,0,2019,111,"Action,Adventure,Animation"
100,Happy Death Day 2U,Jessica Rothe,14.017,Israel Broussard,8.913,Ruby Modine,8.175,Suraj Sharma,3.276,Rachel Matthews,7.904,100,64600152,28148130,43.6,36452022,56.4,71.0,58.0,PG-13,ChristopherLandon,JasonBlum,2-13-2019,28000000.0,6.2,70639,movie,Happy Death Day 2U,0,2019,100,"Comedy,Horror,Mystery"
101,White Snake,Zhang Zhe,3.384,Yang Tianxiang,8.596,Tang Xiaoxi,5.404,Liu Ziling,0.6,Zhang Yaohan,1.4,101,62098770,34730,<0.1,62064040,99.9,70.0,84.0,,AmpWong,"StephanieSheh,MichaelSinterniklaas",11-15-2019,33.9K,7.1,4054,movie,Bai She: Yuan qi,0,2019,99,"Action,Adventure,Animation"
102,Bombshell,Charlize Theron,40.523,Nicole Kidman,23.379,Margot Robbie,29.861,John Lithgow,17.218,Allison Janney,8.247,102,61404394,31762808,51.7,29641586,48.3,67.0,84.0,R,JayRoach,"AaronL.Gilbert,JayRoach,RobertGraf,MichelleGraham,CharlesRandolph,MargaretRiley,CharlizeTheron,BethKono,A.J.Dix",12-20-2019,31700000.0,6.8,110452,movie,Bombshell,0,2019,109,"Biography,Drama"
103,Ashfall,Lee Byung-hun,18.029,Ha Jung-woo,9.169,Ma Dong-seok,18.473,Jeon Hye-jin,4.528,Bae Suzy,16.858,103,61354854,372562,0.6,60982292,99.4,73.0,74.0,,"KimByeong-seo,LeeHae-jun","KangMyeong-chan,LeeHae-jun",12-20-2019,233.0K,6.2,4554,movie,Baekdusan,0,2019,130,"Action,Adventure,Thriller"
104,Ma,Octavia Spencer,10.21,Diana Silvers,17.649,Juliette Lewis,16.435,Corey Fogelmanis,4.088,McKaley Miller,7.844,104,61105672,45896028,75.1,15209644,24.9,57.0,,,"BenjaminBergmann,JonoBergmann","KarolMartesko,BenjaminBergmann,JonoBergmann",5-13-2022,,5.6,51807,movie,Ma,0,2019,99,"Horror,Mystery,Thriller"
105,My Best Summer,Arthur Chen,2.066,He Landou,8.691,Kara Hui,9.549,Zhou Chu-chu,2.611,Wang Lingyu,2.388,105,60011073,-,-,60011073,100,,,,,,,,6.0,218,movie,Zui hao de wo men,0,2019,109,"Drama,Romance"
106,Ready or Not,Samara Weaving,23.726,Adam Brody,12.543,Mark O'Brien,6.506,Henry Czerny,9.503,Andie MacDowell,8.876,106,57615777,28714231,49.8,28901546,50.2,,,,"DavidModigliani,PalomaMartinez",,,,6.8,139042,movie,Ready or Not,0,2019,95,"Action,Comedy,Horror"
107,Jade Dynasty,Xiao Zhan,26.716,Li Qin,9.762,Meng Meiqi,3.032,Tang Yixin,9.916,Cecilia Yip,5.964,107,57149764,-,-,57149764,100,,,,,,,,6.5,1744,movie,Zhu xian I,0,2019,101,"Action,Fantasy,Romance"
108,Das perfekte Geheimnis,Elyas M'Barek,12.524,Florian David Fitz,7.489,Jella Haase,10.517,Karoline Herfurth,12.648,Frederick Lau,6.524,108,56573047,-,-,56573047,100,,,,,,,,6.6,5256,movie,Das perfekte Geheimnis,0,2019,120,"Comedy,Drama,Romance"
109,The Big Shot,Humphrey Bogart,8.595,Irene Manning,0.6,Richard Travis,5.506,Susan Peters,1.4,Stanley Ridges,1.856,109,56040681,-,-,56040681,100,,,,BaiWu,,,,5.8,238,movie,Da ren wu,0,2019,107,"Action,Crime"
110,Hellboy,David Harbour,14.309,Milla Jovovich,16.232,Ian McShane,20.779,Sasha Lane,6.617,Daniel Dae Kim,11.747,110,55064690,21903748,39.8,33160942,60.2,18.0,48.0,R,NeilMarshall,"LawrenceGordon,LloydLevin,MikeRichardson,PhilipWestgren,CarlHampe,JohnThompson,MatthewO'Toole,LesWeldon,YarivLerner",4-12-2019,21900000.0,5.2,87270,movie,Hellboy,0,2019,120,"Action,Adventure,Fantasy"
111,Long Shot,Charlize Theron,40.523,Seth Rogen,19.602,O'Shea Jackson Jr.,3.87,Andy Serkis,16.501,June Diane Raphael,11.469,111,53873809,30316271,56.3,23557538,43.7,81.0,74.0,R,JonathanLevine,"CharlizeTheron,A.J.Dix,BethKono,EvanGoldberg,SethRogen,JamesWeaver",5-3-2019,30300000.0,6.8,107825,movie,Long Shot,0,2019,125,"Comedy,Romance"
112,Kingdom,Chris Pratt,27.826,Bryce Dallas Howard,24.741,Rafe Spall,11.42,Justice Smith,14.942,Daniella Pineda,18.908,112,50574061,-,-,50574061,100,51.0,76.0,R,PeterBerg,"MichaelMann,ScottStuber",9-28-2007,47500000.0,6.6,2194,movie,Kingudamu,0,2019,134,"Action,History,War"
113,Breakthrough,Chrissy Metz,6.764,Josh Lucas,10.904,Topher Grace,9.624,Mike Colter,9.16,Marcel Ruiz,5.334,113,50444358,40713082,80.7,9731276,19.3,63.0,79.0,PG,RoxannDawson,DeVonFranklin,4-17-2019,40700000.0,5.1,207,movie,Preboj,0,2019,90,"Drama,War"
114,Breakthrough,Chrissy Metz,6.764,Josh Lucas,10.904,Topher Grace,9.624,Mike Colter,9.16,Marcel Ruiz,5.334,114,50444358,40713082,80.7,9731276,19.3,63.0,79.0,PG,RoxannDawson,DeVonFranklin,4-17-2019,40700000.0,6.2,9556,movie,Breakthrough,0,2019,116,"Biography,Drama"
115,Just Mercy,Michael B. Jordan,17.315,Brie Larson,26.14,Jamie Foxx,20.417,O'Shea Jackson Jr.,3.87,Rafe Spall,11.42,115,50401502,36001502,71.4,14400000,28.6,85.0,99.0,PG-13,DestinDanielCretton,"GilNetter,AsherGoldstein,MichaelB.Jordan",1-10-2020,36000000.0,7.6,63867,movie,Just Mercy,0,2019,137,"Biography,Crime,Drama"
116,Uncut Gems,Adam Sandler,14.625,Julia Fox,8.412,Lakeith Stanfield,6.236,Idina Menzel,10.721,Kevin Garnett,3.735,116,50023780,50023780,100,-,-,92.0,52.0,R,"BenSafdie,JoshuaSafdie","SebastianBear-McClard,OscarBoyson",12-25-2019,50000000.0,7.4,263048,movie,Uncut Gems,0,2019,135,"Crime,Drama,Thriller"
117,21 Bridges,Chadwick Boseman,13.943,Sienna Miller,17.392,J.K. Simmons,17.78,Stephan James,4.782,Taylor Kitsch,18.299,117,49939757,28539757,57.1,21400000,42.9,54.0,91.0,R,BrianKirk,"AnthonyRusso,JoeRusso,MikeLarocca,RobertSimonds,GigiPritzker,ChadwickBoseman,LoganColes",11-22-2019,28500000.0,6.6,63243,movie,21 Bridges,0,2019,99,"Action,Thriller"
118,Song of Youth,Qian Yu,4.102,Tang Mengjia,0.6,Wang Guangyuan,1.673,Qin Mingyue,0.6,Xu Zili,0.677,118,49615508,-,-,49615508,100,,,,,,,,6.2,277,movie,Lao shi · Hao,0,2019,112,"Comedy,Drama"
119,Little,Michael J. Fox,11.027,Chazz Palminteri,6.057,Nathan Lane,5.982,Geena Davis,8.093,Hugh Laurie,13.418,119,48987096,40860481,83.4,8126615,16.6,12.0,55.0,PG-13,KeenenIvoryWayans,"RickAlvarez,LeeR.Mayes,KeenenIvoryWayans,MarlonWayans,ShawnWayans,JoeRoth",7-14-2006,58300000.0,5.5,13168,movie,Little,0,2019,109,"Comedy,Fantasy,Romance"
120,Isn't It Romantic,Rebel Wilson,10.1,Liam Hemsworth,10.599,Adam DeVine,13.748,Priyanka Chopra Jonas,22.394,Betty Gilpin,16.992,120,48791187,48791187,100,-,-,70.0,47.0,PG-13,ToddStrauss-Schulson,"GinaMatthews,GrantScharbo,ToddGarner",2-13-2019,48800000.0,5.9,68406,movie,Isn't It Romantic,0,2019,89,"Comedy,Fantasy,Musical"
121,The Legend of Hei,Shan Xin,3.564,Zhen Wang,1.4,Hao Xianghai,2.359,Kana Hanazawa,16.36,Mamoru Miyano,9.0,121,48507082,-,-,48507082,100,,91.0,,MTJJMutou,"FangbingCong,WenzhuoMa",,,7.2,1391,movie,Luo Xiao Hei zhan ji,0,2019,101,"Action,Adventure,Animation"
122,Countdown,Elizabeth Lail,26.454,Jordan Calloway,10.221,Talitha Bateman,12.235,Peter Facinelli,17.93,Dillon Lane,1.876,122,48021766,25621766,53.4,22400000,46.6,26.0,72.0,PG-13,JustinDec,"JohnRickard,ZackSchiller,JohnMorris,SeanAnders",10-25-2019,25600000.0,5.4,35628,movie,Countdown,0,2019,90,"Horror,Thriller"
123,Midsommar,Florence Pugh,21.962,Jack Reynor,11.957,William Jackson Harper,4.341,Will Poulter,28.358,Vilhelm Blomgren,3.703,123,47863365,27426361,57.3,20437004,42.7,83.0,63.0,R,AriAster,"PatrikAndersson,LarsKnudsen",8-30-2019,27400000.0,7.1,281605,movie,Midsommar,0,2019,148,"Drama,Horror,Mystery"
124,Queen & Slim,Daniel Kaluuya,9.859,Jodie Turner-Smith,10.266,Bokeem Woodbine,36.536,Chloë Sevigny,11.316,Flea,6.263,124,47860909,43808310,91.5,4052599,8.5,83.0,92.0,R,MelinaMatsoukas,"JamesFrey,LenaWaithe,MelinaMatsoukas,MichelleKnudsen,AndrewColes,BradWeston,PamelaAbdy",11-27-2019,43800000.0,7.1,30411,movie,Queen & Slim,0,2019,132,"Crime,Drama,Romance"
125,47 Meters Down: Uncaged,Sophie Nélisse,9.772,Corinne Foxx,3.324,Brianne Tju,7.75,Sistine Rose Stallone,1.116,Brec Bassinger,13.835,125,47582563,22260900,46.8,25321663,53.2,45.0,68.0,PG-13,JohannesRoberts,"JamesHarris,MarkLane,RobertJones",8-16-2019,22300000.0,5.0,25134,movie,47 Meters Down: Uncaged,0,2019,90,"Adventure,Drama,Horror"
126,Chasing the Dragon II: Wild Wild Bunch,Tony Leung Ka-fai,11.318,Louis Koo,16.886,Gordon Lam,8.718,Sabrina Qiu,18.769,Ye Xiangming,2.084,126,45733356,196634,0.4,45536722,99.6,78.0,58.0,,"JingWong,JasonKwanChi-Yiu",JingWong,6-7-2019,194.6K,5.8,622,movie,Chui lung II,0,2019,101,"Action,Biography,Crime"
127,Judy,Renée Zellweger,11.271,Rufus Sewell,27.956,Finn Wittrock,9.753,Michael Gambon,26.603,Richard Cordery,2.902,127,45701880,24313888,53.2,21387992,46.8,82.0,85.0,PG-13,RupertGoold,DavidLivingstone,9-27-2019,24300000.0,6.8,49181,movie,Judy,0,2019,118,"Biography,Drama,Romance"
128,Child's Play,Catherine Hicks,10.955,Chris Sarandon,10.143,Alex Vincent,6.528,Brad Dourif,16.845,Dinah Manoff,2.575,128,44907074,29208403,65,15698671,35,64.0,57.0,R,LarsKlevberg,"DavidKatzenberg,SethGrahame-Smith",6-21-2019,29200000.0,5.7,50473,movie,Child's Play,0,2019,90,"Drama,Horror,Sci-Fi"
129,Richard Jewell,Paul Walter Hauser,17.355,Jon Hamm,16.214,Kathy Bates,18.832,Sam Rockwell,13.281,Olivia Wilde,19.984,129,43745542,22345542,51.1,21400000,48.9,77.0,96.0,R,ClintEastwood,"ClintEastwood,TimMoore,JessicaMeier,KevinMisher,LeonardoDiCaprio,JenniferDavissonKilloran,JonahHill",12-13-2019,22300000.0,7.5,82649,movie,Richard Jewell,0,2019,131,"Biography,Crime,Drama"
130,Harriet,Cynthia Erivo,5.589,Leslie Odom Jr.,6.866,Joe Alwyn,8.095,Janelle Monáe,8.504,Omar J. Dorsey,3.382,130,43347017,43082155,99.4,264862,0.6,73.0,97.0,PG-13,KasiLemmons,"GregoryAllenHoward,DanielaTaplinLundberg,DebraMartinChase",11-1-2019,43000000.0,6.6,25649,movie,Harriet,0,2019,125,"Action,Biography,Drama"
131,A Shaun the Sheep Movie: Farmageddon,Justin Fletcher,2.938,John Sparkes,1.583,Amalia Vitale,1.025,Kate Harbour,2.363,David Holt,1.852,131,43100248,-,-,43100248,100,96.0,80.0,G,"RichardPhelan,WillBecher",PaulKewley,,,6.8,13318,movie,A Shaun the Sheep Movie: Farmageddon,0,2019,86,"Adventure,Animation,Comedy"
132,Fighting with My Family,Florence Pugh,21.962,Lena Headey,28.319,Vince Vaughn,17.127,Nick Frost,11.519,Jack Lowden,11.098,132,40812363,22958886,56.3,17853477,43.7,93.0,86.0,PG-13,StephenMerchant,"KevinMisher,DwayneJohnson,DanyGarcia,StephenMerchant,MichaelJ.Luisi",2-22-2019,23000000.0,7.1,78846,movie,Fighting with My Family,0,2019,108,"Biography,Comedy,Drama"
133,Masquerade Hotel,Takuya Kimura,10.54,Masami Nagasawa,13.437,Fumiyo Kohinata,2.967,Zen Kajihara,1.686,Yūki Izumisawa,2.311,133,40396244,-,-,40396244,100,,,,,,,,6.3,1749,movie,Masukarêdo hoteru,0,2019,133,"Crime,Drama,Mystery"
134,The Last Wish,Antonio Banderas,18.301,Florence Pugh,21.962,Salma Hayek,22.609,Olivia Colman,12.297,Wagner Moura,16.715,134,39756292,-,-,39756292,100,,,,Yu-shengTian,,9-20-2019,,5.2,131,movie,Xiao xiao de yuan wang,0,2019,107,Drama
135,Uri: The Surgical Strike,Vicky Kaushal,2.727,Paresh Rawal,2.142,Yami Gautam,1.996,Kirti Kulhari,2.93,Mohit Raina,6.853,135,39346577,4186168,10.6,35160409,89.4,,,,,,,,8.4,57870,movie,Uri: The Surgical Strike,0,2019,138,"Action,Drama,History"
136,Overcomer,Alex Kendrick,3.71,Priscilla C. Shirer,1.844,Cameron Arnett,1.049,Shari Rigby,1.4,Aryn Wright-Thompson,1.353,136,38026103,34746945,91.4,3279158,8.6,56.0,98.0,PG,AlexKendrick,"AaronBurns,StephenKendrick,JustinTolley",8-23-2019,34700000.0,6.6,4756,movie,Overcomer,0,2019,119,"Drama,Family,Sport"
137,Pain and Glory,,,,,,,,,,,137,37359689,4567338,12.2,32792351,87.8,96.0,91.0,R,PedroAlmodóvar,"AgustínAlmodóvar,EstherGarcía",10-4-2019,4600000.0,7.5,56399,movie,Dolor y gloria,0,2019,113,Drama
138,A Witness Out of the Blue,Louis Koo,16.886,Louis Cheung,6.889,Philip Keung,6.731,Jessica Hsuan,6.402,Cherry Ngan,2.425,138,37092694,-,-,37092694,100,,,,,,,,6.1,609,movie,Fan zui xian chang,0,2019,104,"Crime,Mystery,Thriller"
139,The Intruder,Dennis Quaid,13.1,Meagan Good,14.106,Michael Ealy,11.7,Joseph Sikora,11.648,Alvina August,6.275,139,36599361,35419122,96.8,1180239,3.2,33.0,68.0,PG-13,DeonTaylor,"RoxanneAvent,DeonTaylor,MarkBurg,JonathanSchwartz,BradKaplan",5-3-2019,35400000.0,5.6,16987,movie,The Intruder,0,2019,102,Thriller
140,The Queen's Corgi,Rusty Shackleford,1.404,Jo Wyatt,2.246,Mari Devon,0.828,Dino Andrade,1.502,Joey Camen,1.4,140,35515687,-,-,35515687,100,0.0,34.0,PG,"VincentKesteloot,BenStassen",,,,4.8,6633,movie,The Queen's Corgi,0,2019,85,"Animation,Comedy,Family"
141,The Battle: Roar to Victory,Yoo Hae-jin,18.669,Ryu Jun-yeol,9.188,Jo Woo-jin,11.404,Kazuki Kitamura,9.654,Hiroyuki Ikeuchi,14.892,141,34148707,-,-,34148707,100,,100.0,,WonSinyeon,KimTae-won,8-16-2019,,6.3,684,movie,The Battle: Roar to Victory,0,2019,135,"Action,Drama,History"
142,The Bad Guys: The Movie,,,,,,,,,,,142,34024386,166972,0.5,33857414,99.5,,,,,,,,6.1,1469,movie,Nappeun nyeoseogdeul: Deo mubi,0,2019,114,"Action,Crime,Thriller"
143,The Good Liar,Helen Mirren,17.793,Ian McKellen,15.137,Russell Tovey,9.586,Jim Carter,5.582,Mark Lewis Jones,4.933,143,33856058,17156058,50.7,16700000,49.3,63.0,85.0,R,BillCondon,"GregYolen,BillCondon",11-15-2019,17100000.0,6.7,39396,movie,The Good Liar,0,2019,109,"Crime,Drama,Mystery"
144,The Art of Racing in the Rain,Milo Ventimiglia,14.286,Kevin Costner,23.921,Amanda Seyfried,37.184,Martin Donovan,6.904,Ian Lake,4.676,144,33766787,26395642,78.2,7371145,21.8,44.0,96.0,PG,SimonCurtis,"NealH.Moritz,PatrickDempsey,TaniaLandau",8-9-2019,26400000.0,7.6,29865,movie,The Art of Racing in the Rain,0,2019,109,"Comedy,Drama,Romance"
145,Bharat,Durga Khote,1.566,Ratnamala,0.984,,,,,,,145,33185983,2971549,9,30214434,91,32.0,51.0,,AliAbbasZafar,"AtulAgnihotri,AlviraKhan,KrishanKumar",6-5-2019,2900000.0,4.9,30525,movie,Bharat,0,2019,150,"Action,Comedy,Drama"
146,Brightburn,Elizabeth Banks,14.855,David Denman,8.695,Jackson A. Dunn,10.298,Matt Jones,4.295,Meredith Hagner,8.372,146,32893421,17300439,52.6,15592982,47.4,57.0,67.0,R,DavidYarovesky,"JamesGunn,KennethHuang",5-24-2019,17300000.0,6.1,93649,movie,Brightburn,0,2019,90,"Drama,Horror,Mystery"
147,Fly Me to the Saitama,Fumi Nikaido,6.321,Gackt Camui,4.642,Yusuke Iseya,5.757,Brother Tom,1.4,Kumiko Aso,11.778,147,32802347,-,-,32802347,100,,,,HidekiTakeuchi,,,,6.3,725,movie,Tonde Saitama,0,2019,106,"Comedy,Drama,Fantasy"
148,UglyDolls,Kelly Brianne,5.066,Nick Jonas,9.775,Janelle Monáe,8.504,Blake Shelton,1.96,Leehom Wang,3.352,148,32450241,20150241,62.1,12300000,37.9,28.0,54.0,PG,KellyAsbury,"JaneHartwell,RobertRodriguez",5-3-2019,20100000.0,5.0,6752,movie,UglyDolls,0,2019,87,"Adventure,Animation,Comedy"
149,Stuber,Dave Bautista,21.582,Kumail Nanjiani,12.183,Mira Sorvino,12.306,Natalie Morales,8.885,Iko Uwais,17.386,149,32390945,22370452,69.1,10020493,30.9,42.0,79.0,R,MichaelDowse,"JonathanM.Goldstein,JohnFrancisDaley",7-12-2019,22400000.0,6.2,46214,movie,Stuber,0,2019,93,"Action,Comedy,Crime"
150,Hit Me Anyone One More Time!,Kiichi Nakai,4.328,Dean Fujioka,5.865,Yuriko Ishida,5.286,Masao Kusakari,5.642,Koichi Sato,5.573,150,32333512,-,-,32333512,100,,,,KokiMitani,,,,6.1,536,movie,Kioku ni gozaimasen!,0,2019,127,"Comedy,Drama"
151,Somewhere Winter,Ma Sichun,9.16,Wallace Huo,4.216,Wei Daxun,5.271,Zhang Yao,1.264,Chyi Chin,4.32,151,32218990,-,-,32218990,100,,,,Wei-MingWang,,,,6.0,103,movie,Da yue zai dong ji,0,2019,125,Drama
152,The Kid Who Would Be King,Louis Ashbourne Serkis,1.975,Dean Chaumoo,2.401,Tom Taylor,2.934,Rhianna Dorris,2.932,Denise Gough,9.117,152,32140970,16790790,52.2,15350180,47.8,90.0,55.0,PG,JoeCornish,"NiraPark,TimBevan,EricFellner",1-25-2019,16800000.0,6.1,16484,movie,The Kid Who Would Be King,0,2019,120,"Action,Adventure,Family"
153,Two Tigers,Selena Khoo,0.6,Jay Natelle,1.024,Andrea Osvárt,8.413,Olivier Pagès,0.616,Matt Patresi,2.001,153,32001580,-,-,32001580,100,,,,FeiLi,,,,5.8,228,movie,Liang zhi lao hu,0,2019,93,Comedy
154,Anna,Sasha Luss,8.763,Helen Mirren,17.793,Luke Evans,23.783,Cillian Murphy,59.74,Lera Abova,5.617,154,31626978,7743794,24.5,23883184,75.5,10.0,60.0,PG-13,JustinLin,"DamienSaccani,MarkVahradian",1-27-2006,17100000.0,5.4,15,movie,Anna,0,2019,106,Drama
155,Anna,Sasha Luss,8.763,Helen Mirren,17.793,Luke Evans,23.783,Cillian Murphy,59.74,Lera Abova,5.617,155,31626978,7743794,24.5,23883184,75.5,10.0,60.0,PG-13,JustinLin,"DamienSaccani,MarkVahradian",1-27-2006,17100000.0,6.6,77920,movie,Anna,0,2019,118,"Action,Thriller"
156,My Dear Liar,Dong Chengpeng,8.089,Liu Yan,10.959,Zhang Zixian,4.516,Peng Bo,0.983,Liu Gang,0.84,156,31177968,90545,0.3,31087423,99.7,,,,AoShen,,11-8-2019,90.5K,6.4,291,movie,Shou yi ren,0,2019,116,Drama
157,The Wild Goose Lake,Hu Ge,1.988,Gwei Lun-mei,8.897,Liao Fan,5.562,Wan Qian,6.548,Qi Dao,0.6,157,31064835,12573,<0.1,31052262,100,,,,,,,,6.8,6524,movie,Nan fang che zhan de ju hui,0,2019,113,"Crime,Drama"
