,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
10,Life of Pi,Suraj Sharma,3.276,Irrfan Khan,6.885,Ayush Tandon,1.184,Gautam Belur,1.726,Adil Hussain,2.132,10,609016565,124987023,20.5,484029542,79.5,86.0,84.0,PG,AngLee,"GilNetter,AngLee,DavidWomark",11-21-2012,125000000.0,7.9,614380,movie,Life of Pi,0,2012,127,"Adventure,Drama,Fantasy"
11,Ted,Mark Wahlberg,49.465,Mila Kunis,20.107,Seth MacFarlane,9.493,Joel McHale,9.666,Giovanni Ribisi,16.93,11,549368315,218815487,39.8,330552828,60.2,69.0,73.0,R,SethMacFarlane,"ScottStuber,SethMacFarlane,JohnJacobs,JasonClark",6-29-2012,218600000.0,6.9,599551,movie,Ted,0,2012,106,Comedy
12,Brave,Kelly Macdonald,14.977,Billy Connolly,10.2,Emma Thompson,24.804,Julie Walters,11.734,Robbie Coltrane,11.869,12,538983207,237283207,44,301700000,56,78.0,75.0,PG,"MarkAndrews,BrendaChapman",KatherineSarafian,6-22-2012,,7.1,399896,movie,Brave,0,2012,93,"Adventure,Animation,Comedy"
13,Wreck-It Ralph,John C. Reilly,9.918,Sarah Silverman,9.285,Jack McBrayer,11.884,Jane Lynch,15.419,Ed O'Neill,12.43,13,471222889,189422889,40.2,281800000,59.8,87.0,86.0,PG,RichMoore,ClarkSpencer,11-2-2012,189400000.0,7.7,409346,movie,Wreck-It Ralph,0,2012,101,"Adventure,Animation,Comedy"
14,Les Misérables,Hugh Jackman,23.696,Russell Crowe,20.111,Anne Hathaway,36.931,Amanda Seyfried,37.184,Sacha Baron Cohen,12.13,14,442299309,148809770,33.6,293489539,66.4,70.0,79.0,PG-13,TomHooper,"TimBevan,EricFellner,DebraHayward,CameronMackintosh",12-25-2012,148800000.0,7.6,324303,movie,Les Misérables,0,2012,158,"Drama,Musical,Romance"
15,Django Unchained,Jamie Foxx,20.417,Christoph Waltz,18.156,Leonardo DiCaprio,24.953,Kerry Washington,9.409,Samuel L. Jackson,56.705,15,425368238,162805434,38.3,262562804,61.7,86.0,92.0,R,QuentinTarantino,"StaceySher,ReginaldHudlin,PilarSavone",12-25-2012,162800000.0,8.5,1484835,movie,Django Unchained,0,2012,165,"Drama,Western"
16,Prometheus,Noomi Rapace,29.74,Michael Fassbender,14.93,Charlize Theron,40.523,Logan Marshall-Green,14.649,Guy Pearce,19.454,16,403354469,126477084,31.4,276877385,68.6,73.0,68.0,R,RidleyScott,"RidleyScott,DavidGiler,WalterHill",6-8-2012,126500000.0,7.0,596388,movie,Prometheus,0,2012,124,"Adventure,Mystery,Sci-Fi"
17,Snow White and the Huntsman,Kristen Stewart,28.953,Chris Hemsworth,36.221,Charlize Theron,40.523,Sam Claflin,8.17,Ian McShane,20.779,17,396592829,155332381,39.2,241260448,60.8,49.0,52.0,PG-13,RupertSanders,"SamMercer,PalakPatel,JoeRoth",6-1-2012,155100000.0,6.1,285294,movie,Snow White and the Huntsman,0,2012,127,"Action,Adventure,Drama"
18,Taken 2,Liam Neeson,33.989,Maggie Grace,22.642,Famke Janssen,25.542,Leland Orser,10.18,D. B. Sweeney,11.883,18,376141306,139854287,37.2,236287019,62.8,22.0,52.0,PG-13,OlivierMegaton,LucBesson,10-5-2012,139900000.0,6.2,302718,movie,Taken 2,0,2012,92,"Action,Crime,Thriller"
19,Hotel Transylvania,Selena Gomez,16.258,Andy Samberg,40.034,Kathryn Hahn,18.867,Jim Gaffigan,4.08,Steve Buscemi,24.572,19,358375603,148313048,41.4,210062555,58.6,45.0,71.0,PG,GenndyTartakovsky,MichelleMurdocca,9-28-2012,167900000.0,7.1,247665,movie,Hotel Transylvania,0,2012,91,"Animation,Comedy,Family"
20,The Lorax,Zac Efron,27.031,Danny DeVito,16.306,Taylor Swift,10.33,Ed Helms,15.096,Rob Riggle,11.964,20,348840316,214030500,61.4,134809816,38.6,,83.0,,HawleyPratt,,,,6.4,109088,movie,The Lorax,0,2012,86,"Adventure,Animation,Comedy"
21,Journey 2: The Mysterious Island,Dwayne Johnson,29.99,Josh Hutcherson,9.872,Michael Caine,14.985,Vanessa Hudgens,20.546,Luis Guzmán,11.721,21,335260290,103860290,31,231400000,69,45.0,59.0,PG,BradPeyton,"BeauFlynn,TrippVinson,CharlotteHuggins",2-10-2012,103800000.0,5.7,102365,movie,Journey 2: The Mysterious Island,0,2012,94,"Action,Adventure,Comedy"
22,The Expendables 2,Sylvester Stallone,32.593,Jason Statham,68.171,Jet Li,28.972,Dolph Lundgren,16.016,Chuck Norris,9.731,22,314975955,85028192,27,229947763,73,67.0,67.0,R,SimonWest,"LesWeldon,DannyLerner,KevinKingTempleton,AviLerner",8-17-2012,85000000.0,6.6,303407,movie,The Expendables 2,0,2012,103,"Action,Adventure,Thriller"
23,Rise of the Guardians,Chris Pine,29.596,Alec Baldwin,17.182,Jude Law,21.474,Isla Fisher,15.923,Hugh Jackman,23.696,23,306941670,103412758,33.7,203528912,66.3,75.0,80.0,PG,PeterRamsey,"ChristinaSteinberg,NancyBernstein",11-21-2012,103400000.0,7.3,170407,movie,Rise of the Guardians,0,2012,97,"Action,Adventure,Animation"
24,Battleship,Taylor Kitsch,18.299,Tadanobu Asano,10.772,Rihanna,14.62,Brooklyn Decker,9.778,Gregory D. Gadson,1.4,24,303025485,65422625,21.6,237602860,78.4,34.0,54.0,PG-13,PeterBerg,"BrianGoldner,ScottStuber,PeterBerg,SarahAubrey,DuncanHenderson,BennettSchneir",5-18-2012,65200000.0,5.8,245351,movie,Battleship,0,2012,131,"Action,Adventure,Sci-Fi"
25,Wrath of the Titans,Sam Worthington,21.962,Liam Neeson,33.989,Ralph Fiennes,32.618,Rosamund Pike,27.568,Bill Nighy,22.155,25,301970083,83670083,27.7,218300000,72.3,26.0,49.0,PG-13,JonathanLiebesman,"BasilIwanyk,PollyJohnsen",3-30-2012,83600000.0,5.7,187568,movie,Wrath of the Titans,0,2012,99,"Action,Adventure,Fantasy"
26,John Carter,Taylor Kitsch,18.299,Lynn Collins,27.532,Samantha Morton,10.801,Willem Dafoe,27.4,Thomas Haden Church,11.267,26,284139100,73078100,25.7,211061000,74.3,52.0,60.0,PG-13,AndrewStanton,"JimMorris,ColinWilson,LindseyCollins",3-9-2012,73100000.0,6.6,268125,movie,John Carter,0,2012,132,"Action,Adventure,Sci-Fi"
27,The Bourne Legacy,Jeremy Renner,47.118,Rachel Weisz,14.704,Edward Norton,17.551,Scott Glenn,19.362,Donna Murphy,7.898,27,276144750,113203870,41,162940880,59,55.0,58.0,PG-13,TonyGilroy,"FrankMarshall,PatrickCrowley,JeffreyM.Weiner,BenSmith",8-10-2012,113200000.0,6.6,298155,movie,The Bourne Legacy,0,2012,135,"Action,Adventure,Thriller"
28,Lincoln,Benjamin Walker,13.001,Dominic Cooper,17.366,Anthony Mackie,17.839,Mary Elizabeth Winstead,26.06,Rufus Sewell,27.956,28,275293450,182207973,66.2,93085477,33.8,,,,,,,,7.3,257208,movie,Lincoln,0,2012,150,"Biography,Drama,History"
29,Dark Shadows,Johnny Depp,50.461,Michelle Pfeiffer,20.196,Helena Bonham Carter,40.369,Eva Green,19.007,Jackie Earle Haley,6.216,29,245527149,79727149,32.5,165800000,67.5,35.0,46.0,PG-13,TimBurton,"TimBurton,RichardD.Zanuck,GrahamKing,JohnnyDepp,ChristiDembrowski,DavidKennedy",5-11-2012,79700000.0,6.2,261769,movie,Dark Shadows,0,2012,113,"Comedy,Fantasy,Horror"
30,Resident Evil: Retribution,Milla Jovovich,16.232,Sienna Guillory,18.144,Michelle Rodriguez,23.481,Aryana Engineer,11.998,Li Bingbing,28.462,30,240159255,42345531,17.6,197813724,82.4,28.0,51.0,R,PaulW.S.Anderson,"JeremyBolt,PaulW.S.Anderson,RobertKulzer,DonCarmody,SamuelHadida",9-14-2012,42300000.0,5.3,140181,movie,Resident Evil: Retribution,0,2012,95,"Action,Adventure,Horror"
31,Silver Linings Playbook,Bradley Cooper,38.912,Jennifer Lawrence,26.491,Robert De Niro,28.296,Jacki Weaver,20.949,Chris Tucker,10.276,31,236412453,132092958,55.9,104319495,44.1,92.0,86.0,R,DavidO.Russell,"DonnaGigliotti,BruceCohen,JonathanGordon",11-21-2012,132100000.0,7.7,696176,movie,Silver Linings Playbook,0,2012,122,"Comedy,Drama,Romance"
32,American Reunion,Jason Biggs,17.04,Alyson Hannigan,12.504,Seann William Scott,13.293,Chris Klein,8.592,Thomas Ian Nicholas,9.988,32,234989584,57011521,24.3,177978063,75.7,45.0,63.0,R,"JonHurwitz,HaydenSchlossberg","CraigPerry,WarrenZide,ChrisMoore,AdamHerz",4-6-2012,3100000.0,6.7,211664,movie,American Reunion,0,2012,113,Comedy
33,Argo,Ben Affleck,23.439,Bryan Cranston,30.228,Alan Arkin,9.763,John Goodman,20.197,Victor Garber,8.911,33,232325503,136025503,58.5,96300000,41.5,96.0,90.0,R,BenAffleck,"GrantHeslov,BenAffleck,GeorgeClooney",10-12-2012,136000000.0,7.7,603105,movie,Argo,0,2012,120,"Biography,Drama,Thriller"
34,Jack Reacher,Tom Cruise,34.075,Rosamund Pike,27.568,Richard Jenkins,11.093,David Oyelowo,6.407,Werner Herzog,6.85,34,218340595,80070736,36.7,138269859,63.3,63.0,67.0,PG-13,ChristopherMcQuarrie,"TomCruise,DonGranger,PaulaWagner,GaryLevinsohn",12-21-2012,54600000.0,7.0,332040,movie,Jack Reacher,0,2012,130,"Action,Mystery,Thriller"
35,Safe House,Denzel Washington,33.586,Ryan Reynolds,40.796,Vera Farmiga,28.396,Brendan Gleeson,28.448,Sam Shepard,6.017,35,208076205,126373434,60.7,81702771,39.3,53.0,63.0,R,DanielEspinosa,ScottStuber,2-10-2012,126100000.0,6.7,219901,movie,Safe House,0,2012,115,"Action,Thriller"
36,21 Jump Street,Jonah Hill,14.14,Channing Tatum,22.942,Brie Larson,26.14,Dave Franco,20.44,Rob Riggle,11.964,36,201585328,138447667,68.7,63137661,31.3,85.0,82.0,R,"PhilLord,ChrisMiller","NealH.Moritz,StephenJ.Cannell",3-16-2012,138400000.0,7.2,543873,movie,21 Jump Street,0,2012,109,"Action,Comedy,Crime"
37,Total Recall,Colin Farrell,43.802,Kate Beckinsale,23.557,Jessica Biel,16.734,Bryan Cranston,30.228,Bokeem Woodbine,36.536,37,198467168,58877969,29.7,139589199,70.3,31.0,47.0,PG-13,LenWiseman,"NealH.Moritz,TobyJaffe",8-3-2012,58900000.0,6.2,251367,movie,Total Recall,0,2012,118,"Action,Adventure,Sci-Fi"
38,The Impossible,Naomi Watts,27.398,Ewan McGregor,15.899,Tom Holland,128.32,Samuel Joslin,4.253,Oaklee Pendergast,7.155,38,198087212,19019882,9.6,179067330,90.4,81.0,84.0,PG-13,JuanAntonioBayona,"BelénAtienza,ÁlvaroAugustin,GhislainBarrois,EnriqueLópezLavigne",12-21-2012,19000000.0,7.6,218806,movie,Lo imposible,0,2012,114,"Adventure,Drama,History"
39,Lost in Thailand,Baoqiang Wang,6.389,Xu Zheng,4.063,Huang Bo,13.595,Hong Tao,3.424,Fan Bingbing,19.144,39,197757387,57387,<0.1,197700000,100,67.0,49.0,,ZhengXu,"Chi-LeungChan,AbeKwongMan-Wai,ZhengXu",,57.4K,6.2,3383,movie,Ren zai jiong tu: Tai jiong,0,2012,105,"Adventure,Comedy,Drama"
40,The Vow,Rachel McAdams,23.696,Channing Tatum,22.942,Sam Neill,27.877,Scott Speedman,12.913,Jessica Lange,9.19,40,196114570,125014030,63.7,71100540,36.3,,100.0,,HenrykSzabo,,,,6.8,191941,movie,The Vow,0,2012,104,"Drama,Romance"
41,Mirror Mirror,Lily Collins,16.043,Julia Roberts,18.361,Armie Hammer,23.554,Nathan Lane,5.982,Martin Klebba,4.415,41,183018522,64935167,35.5,118083355,64.5,50.0,46.0,PG,Tarsem,"BernieGoldmann,RyanKavanaugh,BrettRatner",3-30-2012,64900000.00000001,5.6,87237,movie,Mirror Mirror,0,2012,106,"Adventure,Comedy,Drama"
42,The Dictator,Sacha Baron Cohen,14.839,Ben Kingsley,24.564,Anna Faris,23.242,Jason Mantzoukas,22.017,Sayed Badreya,5.173,42,179379533,59650222,33.3,119729311,66.7,57.0,44.0,R,LarryCharles,"SachaBaronCohen,AlecBerg,DavidMandel,JeffSchaffer,AnthonyHines,ScottRudin,ToddSchulman",5-16-2012,59600000.0,6.4,297880,movie,The Dictator,0,2012,83,Comedy
43,Looper,Joseph Gordon-Levitt,28.819,Bruce Willis,26.557,Emily Blunt,25.159,Piper Perabo,37.204,Noah Segan,8.26,43,176506819,66486205,37.7,110020614,62.3,93.0,82.0,R,RianJohnson,"RamBergman,JamesD.Stern",9-28-2012,66300000.0,7.4,564240,movie,Looper,0,2012,119,"Action,Drama,Sci-Fi"
44,Chinese Zodiac,Jackie Chan,26.273,Yao Xing-Tong,7.547,Kwon Sang-woo,7.678,Zhang Lanxin,7.198,Liao Fan,5.562,44,170525083,-,-,170525083,100,25.0,45.0,PG-13,JackieChan,,,,6.0,22761,movie,Sap ji sang ciu,0,2012,122,"Action,Adventure,Comedy"
45,Magic Mike,Channing Tatum,22.942,Matthew McConaughey,20.491,Alex Pettyfer,11.423,Cody Horn,3.014,Olivia Munn,10.575,45,167739368,113721571,67.8,54017797,32.2,79.0,60.0,R,StevenSoderbergh,"NickWechsler,GregoryJacobs,ChanningTatum,ReidCarolin",6-29-2012,113700000.0,6.1,136832,movie,Magic Mike,0,2012,110,"Comedy,Drama"
46,Flight,Denzel Washington,30.876,Don Cheadle,12.548,Kelly Reilly,43.29,John Goodman,20.059,Bruce Greenwood,8.83,46,161772375,93772375,58,68000000,42,77.0,75.0,R,RobertZemeckis,"WalterF.Parkes,LaurieMacDonald,SteveStarkey,RobertZemeckis,JackRapke",11-2-2012,93700000.0,7.3,346310,movie,Flight,0,2012,138,"Drama,Thriller"
47,Underworld: Awakening,Kate Beckinsale,23.557,Stephen Rea,7.615,Michael Ealy,11.7,Theo James,20.465,India Eisley,19.217,47,160112671,62321039,38.9,97791632,61.1,26.0,62.0,R,"MånsMårlind,BjörnStein","TomRosenberg,GaryLucchesi,LenWiseman,RichardS.Wright",1-20-2012,62300000.0,6.3,152573,movie,Underworld: Awakening,0,2012,88,"Action,Fantasy,Horror"
48,This Means War,Reese Witherspoon,14.224,Chris Pine,29.596,Tom Hardy,59.898,Laura Vandervoort,13.669,Angela Bassett,11.963,48,156491279,54760791,35,101730488,65,26.0,56.0,PG-13,McG,"RobertSimonds,JamesLassiter,WillSmith,SimonKinberg",2-17-2012,54800000.0,6.3,184322,movie,This Means War,0,2012,103,"Action,Comedy,Romance"
49,Paranormal Activity 4,Katie Featherston,4.309,Kathryn Newton,15.268,Matt Shively,6.986,Aiden Lovekamp,2.807,Brady Allen,1.4,49,142802657,53885000,37.7,88917657,62.3,23.0,34.0,R,"HenryJoost,ArielSchulman","JasonBlum,OrenPeli",10-18-2012,53900000.0,4.6,65644,movie,Paranormal Activity 4,0,2012,88,"Horror,Mystery"
50,Step Up Revolution,Mia Michaels,1.07,Megan Boone,15.506,Kathryn McCormick,6.278,Jessica Guadix,0.629,Cleopatra Coleman,15.172,50,140470746,35074677,25,105396069,75,41.0,68.0,PG-13,ScottSpeer,"AdamShankman,JenniferGibgot,PatrickWachsberger,ErikFeig",7-27-2012,35100000.0,6.4,55826,movie,Step Up Revolution,0,2012,99,"Drama,Music,Romance"
51,Zero Dark Thirty,Jessica Chastain,17.001,Jason Clarke,23.125,Kyle Chandler,17.16,Jennifer Ehle,16.44,Mark Strong,32.173,51,132820716,95720716,72.1,37100000,27.9,91.0,80.0,R,KathrynBigelow,"MarkBoal,KathrynBigelow,MeganEllison",1-11-2013,95700000.0,7.4,292498,movie,Zero Dark Thirty,0,2012,157,"Drama,History,Thriller"
52,Cloud Atlas,Tom Hanks,38.219,Halle Berry,22.434,Jim Broadbent,16.149,Hugo Weaving,29.864,Jim Sturgess,10.695,52,130482868,27108272,20.8,103374596,79.2,66.0,66.0,R,"LanaWachowski,LillyWachowski,TomTykwer","GrantHill,StefanArndt,LanaWachowski,TomTykwer,LillyWachowski",10-26-2012,27100000.0,7.4,358552,movie,Cloud Atlas,0,2012,172,"Drama,Mystery,Sci-Fi"
53,The Woman in Black,Daniel Radcliffe,24.549,Ciarán Hinds,29.898,Janet McTeer,10.694,Liz White,5.517,Tim McMullan,11.903,53,128955898,54333290,42.1,74622608,57.9,66.0,54.0,PG-13,JamesWatkins,"RichardJackson,SimonOakes,BrianOliver",2-3-2012,54300000.0,6.4,181241,movie,The Woman in Black,0,2012,95,"Drama,Fantasy,Horror"
54,Chronicle,Dane DeHaan,12.855,Alex Russell,11.31,Michael B. Jordan,17.315,Michael Kelly,7.629,Anna Wood,5.402,54,126636097,64575175,51,62060922,49,85.0,71.0,PG-13,JoshTrank,"JohnDavis,AdamSchroeder",2-3-2012,64599999.99999999,7.0,248378,movie,Chronicle,0,2012,89,"Action,Drama,Sci-Fi"
55,The Pirates! Band of Misfits,Hugh Grant,32.571,Martin Freeman,18.272,Imelda Staunton,8.138,David Tennant,18.965,Jeremy Piven,6.451,55,123054041,31051126,25.2,92002915,74.8,86.0,64.0,PG,PeterLord,"PeterLord,DavidSproxton,JulieLockhart",4-27-2012,375.9K,6.7,47648,movie,The Pirates! In an Adventure with Scientists!,0,2012,88,"Adventure,Animation,Comedy"
56,Parental Guidance,Billy Crystal,9.218,Bette Midler,7.907,Marisa Tomei,23.257,Tom Everett Scott,12.887,Bailee Madison,20.261,56,119772232,77267296,64.5,42504936,35.5,18.0,59.0,PG,AndyFickman,"BillyCrystal,PeterChernin,DylanClark",12-25-2012,77300000.0,6.0,25798,movie,Parental Guidance,0,2012,105,"Comedy,Family"
57,Abraham Lincoln: Vampire Hunter,Benjamin Walker,13.001,Dominic Cooper,17.366,Anthony Mackie,17.839,Mary Elizabeth Winstead,26.06,Rufus Sewell,27.956,57,116471580,37519139,32.2,78952441,67.8,34.0,50.0,R,TimurBekmambetov,"TimBurton,TimurBekmambetov,JimLemley",6-22-2012,37500000.0,5.9,154677,movie,Abraham Lincoln: Vampire Hunter,0,2012,105,"Action,Fantasy,Horror"
58,Pitch Perfect,Anna Kendrick,18.19,Brittany Snow,19.663,Anna Camp,11.675,Rebel Wilson,10.1,Skylar Astin,9.985,58,115350426,65001093,56.4,50349333,43.6,81.0,83.0,PG-13,JasonMoore,"PaulBrooks,MaxHandelman,ElizabethBanks",10-5-2012,65000000.0,7.2,298380,movie,Pitch Perfect,0,2012,112,"Comedy,Music,Romance"
59,Hope Springs,Meryl Streep,13.52,Steve Carell,18.584,Tommy Lee Jones,27.694,Jean Smart,14.257,Marin Ireland,12.362,59,114281051,63536011,55.6,50745040,44.4,75.0,55.0,PG-13,DavidFrankel,"ToddBlack,GuymonCasady",8-8-2012,63500000.0,6.3,42442,movie,Hope Springs,0,2012,100,"Comedy,Drama,Romance"
60,ParaNorman,Kodi Smit-McPhee,15.212,Tucker Albrizzi,7.663,Jodelle Ferland,19.889,Anna Kendrick,23.857,Casey Affleck,9.973,60,107139399,56003051,52.3,51136348,47.7,89.0,72.0,PG,"ChrisButler,SamFell","ArianneSutner,TravisKnight",8-17-2012,,7.0,100615,movie,ParaNorman,0,2012,92,"Adventure,Animation,Comedy"
61,The Campaign,Will Ferrell,13.352,Zach Galifianakis,18.372,Jason Sudeikis,11.663,Katherine LaNasa,20.268,Dylan McDermott,25.455,61,104907746,86907746,82.8,18000000,17.2,,,,MarianCrisan,"MarianCrisan,AncaPuiu",,,6.1,130415,movie,The Campaign,0,2012,85,Comedy
62,Project X,Thomas Mann,5.506,Oliver Cooper,6.677,Jonathan Daniel Brown,2.376,Dax Flame,6.126,Kirby Bliss Blanton,6.174,62,102731865,54731865,53.3,48000000,46.7,,,,HenrikMoltke,,,,6.7,203863,movie,Project X,0,2012,88,Comedy
63,The Devil Inside,Fernanda Andrade,6.69,Simon Quarterman,4.793,Evan Helmuth,1.4,Ionuț Grama,1.38,Suzan Crowley,0.656,63,101758490,53261944,52.3,48496546,47.7,5.0,22.0,R,WilliamBrentBell,"MatthewPeterman,MorrisPaulson",1-6-2012,53200000.0,4.2,35858,movie,The Devil Inside,0,2012,83,Horror
64,The Lucky One,Zac Efron,34.909,Taylor Schilling,20.272,Blythe Danner,14.134,Jay R. Ferguson,6.768,Riley Thomas Stewart,1.4,64,99357138,60457138,60.8,38900000,39.2,20.0,67.0,PG-13,ScottHicks,"DeniseDiNovi,KevinMcCormick",4-20-2012,60400000.0,6.5,107097,movie,The Lucky One,0,2012,101,"Drama,Mystery,Romance"
65,Contraband,Mark Wahlberg,49.465,Kate Beckinsale,23.557,Ben Foster,11.739,Giovanni Ribisi,16.93,Lukas Haas,12.011,65,96262212,66528000,69.1,29734212,30.9,51.0,57.0,R,BaltasarKormákur,"TimBevan,EricFellner,BaltasarKormákur,StephenLevinson,MarkWahlberg",1-13-2012,66500000.0,6.4,121435,movie,Contraband,0,2012,109,"Action,Crime,Drama"
66,Think Like a Man,Kevin Hart,14.271,Michael Ealy,11.7,Jerry Ferrara,4.033,Meagan Good,14.106,Regina Hall,12.088,66,96070507,91547205,95.3,4523302,4.7,54.0,79.0,PG-13,TimStory,WillPacker,4-20-2012,91500000.0,6.5,46695,movie,Think Like a Man,0,2012,123,"Comedy,Romance"
67,Masquerade,Alyvia Alyn Lind,12.464,Bella Thorne,13.724,Mircea Monroe,11.704,Austin Nichols,10.078,Skyler Samuels,9.163,67,94268432,922921,1,93345511,99,14.0,33.0,,ShaneDaxTaylor,"StevenSchneider,ShaneDaxTaylor,KennethBurke",7-30-2021,,7.8,6692,movie,"Gwang-hae, wang-i doin nam-ja",0,2012,131,"Drama,History"
68,Brave Hearts: Umizaru,Hideaki Ito,9.538,Ai Kato,1.4,Ryuta Sato,2.573,Riisa Naka,8.861,,,68,91884352,-,-,91884352,100,,,,,,,,6.5,293,movie,Brave Hearts: Umizaru,0,2012,116,Action
69,This Is 40,Paul Rudd,34.179,Leslie Mann,28.052,John Lithgow,17.218,Megan Fox,14.329,Maude Apatow,18.088,69,88215156,67544505,76.6,20670651,23.4,51.0,50.0,R,JuddApatow,"JuddApatow,BarryMendel,ClaytonTownsend",12-21-2012,67500000.0,6.2,137257,movie,This Is 40,0,2012,134,"Comedy,Romance"
70,The Thieves,Scott Weinger,4.914,Linda Larkin,4.267,Robin Williams,15.485,John Rhys-Davies,14.043,Gilbert Gottfried,39.172,70,87126367,685839,0.8,86440528,99.2,67.0,70.0,,ChoiDong-hoon,"AhnSuhyeon,LeeJa-jun",10-12-2012,137.0K,6.8,10198,movie,Dodookdeul,0,2012,135,"Action,Comedy,Crime"
71,The Possession,Jeffrey Dean Morgan,17.9,Natasha Calis,6.428,Madison Davenport,8.777,Kyra Sedgwick,10.045,Rob LaBelle,7.484,71,85446075,49130154,57.5,36315921,42.5,39.0,48.0,PG-13,OleBornedal,"SamRaimi,RobTapert,J.R.Young",8-31-2012,49100000.0,5.9,59661,movie,The Possession,0,2012,92,"Horror,Mystery,Thriller"
