,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
10,The Croods,Nicolas Cage,32.207,Ryan Reynolds,50.239,Emma Stone,35.013,Catherine Keener,20.677,Cloris Leachman,10.459,10,587204668,187168425,31.9,400036243,68.1,72.0,77.0,PG,"ChristopherSanders,KirkDeMicco","KristineBelson,JaneHartwell",3-22-2013,187200000.0,7.2,209335,movie,The Croods,0,2013,98,"Adventure,Animation,Comedy"
11,World War Z,Brad Pitt,26.942,Mireille Enos,14.889,Daniella Kertesz,7.771,James Badge Dale,16.587,Ludi Boeken,3.832,11,540007876,202359711,37.5,337648165,62.5,66.0,72.0,PG-13,MarcForster,"BradPitt,DedeGardner,JeremyKleiner,IanBryce",6-21-2013,202400000.0,7.0,644784,movie,World War Z,0,2013,116,"Action,Adventure,Horror"
12,Oz the Great and Powerful,James Franco,11.754,Mila Kunis,20.107,Rachel Weisz,14.704,Michelle Williams,20.576,Zach Braff,14.01,12,493311825,234911825,47.6,258400000,52.4,57.0,56.0,PG,SamRaimi,JoeRoth,3-8-2013,234900000.0,6.3,205745,movie,Oz the Great and Powerful,0,2013,130,"Adventure,Family,Fantasy"
13,Star Trek Into Darkness,Chris Pine,28.479,Zachary Quinto,10.758,Zoe Saldana,23.895,Karl Urban,21.231,Simon Pegg,13.058,13,467365246,228778661,49,238586585,51.0,84.0,89.0,PG-13,J.J.Abrams,"J.J.Abrams,BryanBurk,DamonLindelof,AlexKurtzman,RobertoOrci",5-16-2013,228800000.0,7.7,478249,movie,Star Trek Into Darkness,0,2013,132,"Action,Adventure,Sci-Fi"
14,The Wolverine,Hugh Jackman,23.509,Tao Okamoto,14.629,Rila Fukushima,9.259,Hiroyuki Sanada,16.412,Famke Janssen,22.063,14,414828246,132556852,32,282271394,68.0,71.0,69.0,PG-13,JamesMangold,"LaurenShulerDonner,HutchParker,HughJackman",7-26-2013,132500000.0,6.7,454929,movie,The Wolverine,0,2013,126,"Action,Sci-Fi"
15,Pacific Rim,Charlie Hunnam,18.698,Rinko Kikuchi,14.835,Idris Elba,26.498,Max Martini,10.693,Clifton Collins Jr.,5.105,15,411002906,101802906,24.8,309200000,75.2,72.0,77.0,PG-13,GuillermodelToro,"ThomasTull,JonJashni,GuillermodelToro,MaryParent",7-12-2013,101800000.0,6.9,490612,movie,Pacific Rim,0,2013,131,"Action,Adventure,Sci-Fi"
16,The Wolf of Wall Street,Leonardo DiCaprio,24.953,Jonah Hill,14.14,Margot Robbie,29.861,Matthew McConaughey,20.491,Kyle Chandler,14.533,16,392000694,116900694,29.8,275100000,70.2,79.0,83.0,R,MartinScorsese,"MartinScorsese,LeonardoDiCaprio,RizaAziz,JoeyMcFarland,EmmaTillingerKoskoff",12-25-2013,116900000.0,8.2,1329990,movie,The Wolf of Wall Street,0,2013,180,"Biography,Comedy,Crime"
17,G.I. Joe: Retaliation,Dwayne Johnson,32.997,Bruce Willis,26.557,Jonathan Pryce,10.951,Adrianne Palicki,13.954,Ray Park,9.588,17,375740705,122523060,32.6,253217645,67.4,29.0,48.0,PG-13,JonM.Chu,"LorenzodiBonaventura,BrianGoldner",3-28-2013,122500000.0,5.8,180206,movie,G.I. Joe: Retaliation,0,2013,110,"Action,Adventure,Sci-Fi"
18,The Hangover Part III,Bradley Cooper,34.074,Ed Helms,21.134,Zach Galifianakis,18.372,Justin Bartha,19.015,Ken Jeong,12.382,18,362000072,112200072,31,249800000,69.0,20.0,44.0,R,ToddPhillips,"ToddPhillips,DanGoldberg",5-23-2013,112200000.0,5.8,309190,movie,The Hangover Part III,0,2013,100,"Comedy,Crime"
19,The Great Gatsby,Leonardo DiCaprio,24.953,Tobey Maguire,29.442,Carey Mulligan,14.494,Joel Edgerton,9.409,Elizabeth Debicki,15.707,19,353641895,144840419,41,208801476,59.0,48.0,67.0,PG-13,BazLuhrmann,"BazLuhrmann,CatherineMartin,DouglasWick,LucyFisher,CatherineKnapman",5-10-2013,144800000.0,7.2,523713,movie,The Great Gatsby,0,2013,143,"Drama,Romance"
20,Now You See Me,Woody Harrelson,17.402,Morgan Freeman,33.342,Jesse Eisenberg,26.404,Isla Fisher,15.577,Mark Ruffalo,10.756,20,351723989,117723989,33.5,234000000,66.5,51.0,70.0,PG-13,LouisLeterrier,"AlexKurtzman,RobertoOrci,BobbyCohen,BoazYakin",5-31-2013,117700000.0,7.2,639237,movie,Now You See Me,0,2013,115,"Crime,Mystery,Thriller"
21,The Smurfs 2,Hank Azaria,15.128,Neil Patrick Harris,19.183,Brendan Gleeson,32.534,Jayma Mays,24.572,Katy Perry,3.496,21,347545360,71017784,20.4,276527576,79.6,14.0,56.0,PG,RajaGosnell,JordanKerner,7-31-2013,71000000.0,5.3,41352,movie,The Smurfs 2,0,2013,105,"Adventure,Animation,Comedy"
22,The Conjuring,Vera Farmiga,28.396,Patrick Wilson,31.977,Lili Taylor,11.533,Ron Livingston,18.183,Mackenzie Foy,11.474,22,319494638,137400141,43,182094497,57.0,86.0,83.0,R,JamesWan,"TonyDeRosa-Grund,PeterSafran,RobCowan",7-19-2013,137400000.0,7.5,488753,movie,The Conjuring,0,2013,112,"Horror,Mystery,Thriller"
23,A Good Day to Die Hard,Bruce Willis,25.856,Jai Courtney,10.934,Sebastian Koch,5.482,Yuliya Snigir,7.481,Cole Hauser,44.933,23,304654182,67349198,22.1,237304984,77.9,15.0,40.0,R,JohnMoore,"AlexYoung,WyckGodfrey",2-14-2013,67300000.0,5.2,205390,movie,A Good Day to Die Hard,0,2013,98,"Action,Thriller"
24,Oblivion,Tom Cruise,37.023,Morgan Freeman,33.342,Olga Kurylenko,29.352,Andrea Riseborough,23.697,Nikolaj Coster-Waldau,26.055,24,286168572,89107235,31.1,197061337,68.9,,,,,,,,7.0,511724,movie,Oblivion,0,2013,124,"Action,Adventure,Sci-Fi"
25,Elysium,Matt Damon,27.397,Jodie Foster,16.901,Sharlto Copley,15.537,Diego Luna,18.074,Wagner Moura,17.815,25,286140700,93050117,32.5,193090583,67.5,65.0,58.0,R,NeillBlomkamp,"BillBlock,NeillBlomkamp,SimonKinberg",8-9-2013,93100000.0,6.6,439592,movie,Elysium,0,2013,109,"Action,Drama,Sci-Fi"
26,Turbo,Ryan Reynolds,40.796,Paul Giamatti,22.095,Michael Peña,22.593,Samuel L. Jackson,56.705,Luis Guzmán,11.721,26,282570682,83028128,29.4,199542554,70.6,67.0,65.0,PG,DavidSoren,LisaStewart,7-17-2013,83000000.0,6.4,94046,movie,Turbo,0,2013,96,"Adventure,Animation,Comedy"
27,Cloudy with a Chance of Meatballs 2,Bill Hader,17.811,Anna Faris,23.242,James Caan,25.275,Will Forte,11.281,Andy Samberg,32.41,27,274325949,119793567,43.7,154532382,56.3,71.0,66.0,PG,"CodyCameron,KrisPearn","KirkBodyfelt,PamMarsden",9-27-2013,119800000.0,6.4,99950,movie,Cloudy with a Chance of Meatballs 2,0,2013,95,"Adventure,Animation,Comedy"
28,Epic,Colin Farrell,43.802,Amanda Seyfried,37.184,Christoph Waltz,18.156,Josh Hutcherson,9.872,Jason Sudeikis,8.331,28,268426634,107518682,40.1,160907952,59.9,65.0,65.0,PG,ChrisWedge,"LoriForte,JerryDavis",5-24-2013,107500000.0,6.6,104250,movie,Epic,0,2013,102,"Action,Adventure,Animation"
29,The Lone Ranger,Johnny Depp,50.461,Armie Hammer,23.554,Tom Wilkinson,13.739,William Fichtner,20.966,Barry Pepper,22.121,29,260502115,89302115,34.3,171200000,65.7,31.0,51.0,PG-13,GoreVerbinski,"JerryBruckheimer,GoreVerbinski",7-3-2013,89300000.0,6.4,230711,movie,The Lone Ranger,0,2013,150,"Action,Adventure,Western"
30,American Hustle,Christian Bale,26.638,Amy Adams,19.554,Bradley Cooper,38.912,Jeremy Renner,47.118,Jennifer Lawrence,26.491,30,251171807,150117807,59.8,101054000,40.2,92.0,74.0,R,DavidO.Russell,"CharlesRoven,RichardSuckle,MeganEllison,JonathanGordon",12-20-2013,150100000.0,7.3,471050,movie,American Hustle,0,2013,138,"Crime,Drama"
31,Grown Ups 2,Adam Sandler,20.475,Kevin James,23.468,Chris Rock,22.411,David Spade,24.188,Salma Hayek,18.783,31,246984278,133668525,54.1,113315753,45.9,8.0,53.0,PG-13,DennisDugan,"AdamSandler,JackGiarraputo",7-12-2013,133699999.99999999,5.3,150763,movie,Grown Ups 2,0,2013,101,Comedy
32,After Earth,Jaden Smith,7.993,Will Smith,33.966,Sophie Okonedo,23.291,Zoë Kravitz,64.126,Glenn Morshower,8.76,32,243611982,60522097,24.8,183089885,75.2,12.0,36.0,PG-13,M.NightShyamalan,"CaleebPinkett,JadaPinkettSmith,WillSmith,JamesLassiter,M.NightShyamalan",5-31-2013,60500000.0,4.8,199249,movie,After Earth,0,2013,100,"Action,Adventure,Sci-Fi"
33,Planes,Dane Cook,7.418,Carlos Alazraqui,10.088,Val Kilmer,15.625,Julia Louis-Dreyfus,5.771,Brad Garrett,12.527,33,239258712,90288712,37.7,148970000,62.3,,,,,,,,5.7,44632,movie,Planes,0,2013,91,"Adventure,Animation,Comedy"
34,Hansel & Gretel: Witch Hunters,Jeremy Renner,47.118,Gemma Arterton,23.064,Famke Janssen,25.542,Pihla Viitala,11.8,Derek Mears,7.15,34,226349749,55703475,24.6,170646274,75.4,,,,,,,,6.1,203938,movie,Hansel & Gretel: Witch Hunters,0,2013,88,"Action,Fantasy,Horror"
35,Captain Phillips,Tom Hanks,38.219,Barkhad Abdi,6.877,Catherine Keener,20.677,Chris Mulkey,8.602,Max Martini,14.97,35,218791811,107100855,49,111690956,51.0,93.0,89.0,PG-13,PaulGreengrass,"ScottRudin,DanaBrunetti,MichaelDeLuca",10-11-2013,107100000.0,7.8,448596,movie,Captain Phillips,0,2013,134,"Action,Biography,Crime"
36,Journey to the West,,,,,,,,,,,36,205637183,18058,<0.1,205619125,100.0,,,,,,,,6.8,12578,movie,Xi you: Xiang mo pian,0,2013,110,"Action,Adventure,Comedy"
37,White House Down,Channing Tatum,32.119,Jamie Foxx,24.925,Joey King,50.239,Maggie Gyllenhaal,17.759,Richard Jenkins,11.328,37,205366737,73103784,35.6,132262953,64.4,52.0,62.0,PG-13,RolandEmmerich,"BradleyJ.Fischer,HaraldKloser,JamesVanderbilt,LarryJ.Franco,LaetaKalogridis",6-28-2013,73100000.0,6.3,217883,movie,White House Down,0,2013,131,"Action,Drama,Thriller"
38,Percy Jackson: Sea of Monsters,Logan Lerman,25.858,Brandon T. Jackson,7.624,Alexandra Daddario,45.004,Douglas Smith,9.402,Leven Rambin,11.805,38,199850315,68559554,34.3,131290761,65.7,42.0,55.0,PG,ThorFreudenthal,"KarenRosenfelt,MichaelBarnathan",8-7-2013,68500000.0,5.8,116444,movie,Percy Jackson: Sea of Monsters,0,2013,106,"Adventure,Family,Fantasy"
39,Jack the Giant Slayer,Eleanor Tomlinson,24.27,Nicholas Hoult,28.892,Ewan McGregor,22.259,Stanley Tucci,13.781,Ian McShane,25.434,39,197687603,65187603,33,132500000,67.0,52.0,55.0,PG-13,BryanSinger,"NealH.Moritz,DavidDobkin,BryanSinger,PatrickMcCormick,OriMarmur",3-1-2013,,6.3,137015,movie,Jack the Giant Slayer,0,2013,114,"Action,Adventure,Fantasy"
40,The Secret Life of Walter Mitty,Ben Stiller,11.792,Kristen Wiig,16.468,Sean Penn,14.277,Shirley MacLaine,11.96,Adam Scott,23.828,40,188133322,58236838,31,129896484,69.0,75.0,80.0,,NormanZ.McLeod,SamuelGoldwyn,9-1-1947,,7.3,310260,movie,The Secret Life of Walter Mitty,0,2013,114,"Adventure,Comedy,Drama"
41,12 Years a Slave,Chiwetel Ejiofor,13.52,Michael Fassbender,14.93,Lupita Nyong'o,14.456,Benedict Cumberbatch,39.658,Paul Dano,51.328,41,187733202,56671993,30.2,131061209,69.8,95.0,90.0,R,SteveMcQueen,"BradPitt,DedeGardner,JeremyKleiner,BillPohlad,SteveMcQueen,ArnonMilchan,AnthonyKatagas",10-18-2013,56700000.0,8.1,682710,movie,12 Years a Slave,0,2013,134,"Biography,Drama,History"
42,Lee Daniels' The Butler,Forest Whitaker,11.654,Oprah Winfrey,6.117,David Oyelowo,6.407,Lenny Kravitz,9.632,Cuba Gooding Jr.,8.647,42,177313795,116632095,65.8,60681700,34.2,72.0,78.0,PG-13,LeeDaniels,"PamelaOasWilliams,LauraZiskin,LeeDaniels,BuddyPatrick,CassianElwes",8-16-2013,116600000.0,7.2,113781,movie,The Butler,0,2013,132,"Biography,Drama"
43,Identity Thief,Jason Bateman,15.545,Melissa McCarthy,12.641,Amanda Peet,17.802,Génesis Rodríguez,7.696,T.I.,6.628,43,173965010,134506920,77.3,39458090,22.7,19.0,53.0,R,SethGordon,"JasonBateman,PamelaAbdy,ScottStuber",2-8-2013,134500000.0,5.7,131869,movie,Identity Thief,0,2013,111,"Comedy,Crime,Drama"
44,Anchorman 2: The Legend Continues,Will Ferrell,13.352,Steve Carell,25.175,Paul Rudd,34.254,David Koechner,7.418,Christina Applegate,18.571,44,171464676,125168368,73,46296308,27.0,75.0,52.0,PG-13,AdamMcKay,"JuddApatow,WillFerrell,AdamMcKay",12-18-2013,127300000.0,6.3,178433,movie,Anchorman 2: The Legend Continues,0,2013,119,Comedy
45,Olympus Has Fallen,Gerard Butler,21.026,Aaron Eckhart,12.438,Finley Jacobsen,4.214,Dylan McDermott,25.455,Rick Yune,5.768,45,170270201,98925640,58.1,71344561,41.9,50.0,66.0,R,AntoineFuqua,"AlanSiegel,EdCathellIII,DannyLerner",3-22-2013,98900000.0,6.5,271412,movie,Olympus Has Fallen,0,2013,119,"Action,Thriller"
46,Insidious: Chapter 2,Patrick Wilson,31.977,Rose Byrne,25.865,Ty Simpkins,16.558,Lin Shaye,13.745,Barbara Hershey,16.999,46,161919318,83586447,51.6,78332871,48.4,39.0,57.0,PG-13,JamesWan,"JasonBlum,OrenPeli",9-13-2013,83600000.0,6.6,166843,movie,Insidious: Chapter 2,0,2013,106,"Horror,Mystery,Thriller"
47,Lone Survivor,Mark Wahlberg,48.44,Taylor Kitsch,19.89,Emile Hirsch,26.516,Ben Foster,11.522,Eric Bana,15.181,47,154802912,125095601,80.8,29707311,19.2,75.0,87.0,R,PeterBerg,"PeterBerg,SarahAubrey,RandallEmmett,NortonHerrick,BarrySpikings,AkivaGoldsman,MarkWahlberg,StephenLevinson,VitalyGrigoriants",1-10-2014,125100000.0,7.5,281619,movie,Lone Survivor,0,2013,121,"Action,Biography,Drama"
48,Jackass Presents: Bad Grandpa,Johnny Knoxville,27.524,Jackson Nicoll,10.374,Georgina Cates,6.917,Catherine Keener,20.677,Spike Jonze,10.346,48,151826547,102003019,67.2,49823528,32.8,61.0,60.0,R,JeffTremaine,"JeffTremaine,SpikeJonze,JohnnyKnoxville,DerekFreda",10-25-2013,102000000.0,6.5,93928,movie,Bad Grandpa,0,2013,92,Comedy
49,47 Ronin,Keanu Reeves,58.599,Hiroyuki Sanada,16.412,Ko Shibasaki,18.528,Tadanobu Asano,15.081,Min Tanaka,5.578,49,151783839,38362475,25.3,113421364,74.7,16.0,48.0,PG-13,CarlRinsch,"PamelaAbdy,EricMcLeod",12-25-2013,38300000.0,6.2,157632,movie,47 Ronin,0,2013,128,"Action,Drama,Fantasy"
50,RED 2,Bruce Willis,25.856,John Malkovich,14.631,Mary-Louise Parker,12.764,Anthony Hopkins,20.548,Helen Mirren,17.793,50,148075565,53262560,36,94813005,64.0,44.0,63.0,PG-13,DeanParisot,"LorenzodiBonaventura,MarkVahradian",7-19-2013,53200000.0,6.6,168763,movie,RED 2,0,2013,116,"Action,Adventure,Comedy"
51,Mama,Jessica Chastain,17.001,Nikolaj Coster-Waldau,21.517,Megan Charpentier,7.409,Isabelle Nélisse,5.195,Daniel Kash,7.234,51,146428180,71628180,48.9,74800000,51.1,63.0,55.0,PG-13,AndyMuschietti,"J.MilesDale,BarbaraMuschietti",1-18-2013,71600000.0,6.2,178036,movie,Mama,0,2013,100,"Fantasy,Horror,Thriller"
52,Escape Plan,Sylvester Stallone,26.578,Arnold Schwarzenegger,36.208,Jim Caviezel,24.175,50 Cent,11.012,Sam Neill,33.963,52,137328301,25135965,18.3,112192336,81.7,50.0,55.0,R,MikaelHåfström,"MarkCanton,RandallEmmett,RemingtonChase,RobbieBrenner,KevinKingTempleton",10-18-2013,25100000.0,6.7,239263,movie,Escape Plan,0,2013,115,"Action,Thriller"
53,2 Guns,Denzel Washington,33.586,Mark Wahlberg,49.465,Paula Patton,29.455,Edward James Olmos,9.276,Bill Paxton,13.234,53,131940411,75612460,57.3,56327951,42.7,65.0,66.0,R,BaltasarKormákur,"MarcPlatt,RandallEmmett,NortonHerrick,AdamSiegel,GeorgeFurla,RossRichie,AndrewCosby",8-2-2013,75600000.0,6.7,208479,movie,2 Guns,0,2013,109,"Action,Comedy,Crime"
54,This Is the End,James Franco,11.754,Jonah Hill,14.14,Seth Rogen,19.602,Jay Baruchel,19.385,Danny McBride,26.166,54,126041322,101470202,80.5,24571120,19.5,83.0,71.0,R,"SethRogen,EvanGoldberg","SethRogen,EvanGoldberg,JamesWeaver",6-12-2013,101500000.0,6.6,403739,movie,This Is the End,0,2013,107,Comedy
55,Ender's Game,Asa Butterfield,18.109,Harrison Ford,17.858,Hailee Steinfeld,55.775,Viola Davis,11.558,Abigail Breslin,23.194,55,125544024,61737191,49.2,63806833,50.8,62.0,65.0,PG-13,GavinHood,"GigiPritzker,LindaMcDonough,AlexKurtzman,RobertoOrci,RobertChartoff,LynnHendee,OrsonScottCard,EdUlbrich",11-1-2013,61700000.0,6.6,236467,movie,Ender's Game,0,2013,114,"Action,Adventure,Sci-Fi"
56,Prisoners,Hugh Jackman,23.696,Jake Gyllenhaal,21.848,Maria Bello,19.609,Terrence Howard,13.928,Paul Dano,51.328,56,122126687,61002302,50,61124385,50.0,81.0,87.0,R,DenisVilleneuve,"BroderickJohnson,KiraDavis,AndrewA.Kosove,AdamKolbrenner",9-20-2013,61000000.0,8.1,673271,movie,Prisoners,0,2013,153,"Crime,Drama,Mystery"
57,Saving Mr. Banks,Emma Thompson,24.804,Tom Hanks,27.299,Colin Farrell,43.802,Paul Giamatti,22.095,Ruth Wilson,10.025,57,117867984,83301580,70.7,34566404,29.3,79.0,84.0,PG-13,JohnLeeHancock,"AlisonOwen,IanCollie,PhilipSteuer",12-20-2013,83300000.0,7.5,159689,movie,Saving Mr. Banks,0,2013,125,"Biography,Comedy,Drama"
58,Warm Bodies,Nicholas Hoult,25.64,Teresa Palmer,17.413,Lio Tipton,22.358,John Malkovich,14.631,Dave Franco,20.44,58,116980662,66380662,56.7,50600000,43.3,81.0,73.0,PG-13,JonathanLevine,"BrunaPapandrea,DavidHoberman,ToddLieberman",2-1-2013,66400000.00000001,6.9,228786,movie,Warm Bodies,0,2013,98,"Comedy,Horror,Romance"
59,Personal Tailor,Ge You,3.421,Bai Baihe,3.959,Li Xiaolu,2.692,Ryan Zheng Kai,9.633,Song Dandan,9.183,59,116126458,375892,0.3,115750566,99.7,,53.0,,FengXiao-Gang,EvaCao,12-20-2013,375.8K,5.2,1241,movie,Si ren ding zhi,0,2013,118,"Comedy,Drama"
60,So Young,Paul Henreid,3.203,Catherine McLeod,5.028,Grace Coppin,1.015,Cecil Clovelly,0.6,Anne Francis,6.013,60,114926694,11186,<0.1,114915508,100.0,,36.0,,BernardVorhaus,"EdwardJ.Danziger,HarryLeeDanziger",,,6.4,2179,movie,Zhi wo men zhong jiang shi qu de qing chun,0,2013,131,"Drama,Romance"
61,Free Birds,Owen Wilson,46.143,Woody Harrelson,19.341,Amy Poehler,8.768,George Takei,6.345,Colm Meaney,5.217,61,110387072,55750480,50.5,54636592,49.5,20.0,44.0,PG,JimmyHayward,ScottMosier,11-1-2013,55700000.0,5.8,23944,movie,Free Birds,0,2013,91,"Adventure,Animation,Comedy"
62,Gangster Squad,Josh Brolin,39.186,Ryan Gosling,12.098,Sean Penn,14.277,Nick Nolte,11.236,Emma Stone,40.711,62,105200903,46000903,43.7,59200000,56.3,31.0,57.0,R,RubenFleischer,"DanLin,KevinMcCormick,MichaelTadross",1-11-2013,46000000.0,6.7,213339,movie,Gangster Squad,0,2013,113,"Action,Crime,Drama"
63,Instructions Not Included,Janno Gibbs,1.4,Xia Vigor,0.69,,,,,,,63,100486616,44467206,44.3,56019410,55.7,57.0,89.0,PG-13,EugenioDerbez,EugenioDerbez,8-30-2013,44500000.0,7.5,30588,movie,No se aceptan devoluciones,0,2013,115,"Comedy,Drama"
64,Philomena,Judi Dench,9.085,Steve Coogan,7.72,Sophie Kennedy Clark,7.749,Mare Winningham,13.502,Barbara Jefford,2.222,64,100129872,37709979,37.7,62419893,62.3,91.0,89.0,PG-13,StephenFrears,"GabrielleTana,SteveCoogan,TraceySeaward",11-22-2013,37700000.0,7.6,99015,movie,Philomena,0,2013,98,"Biography,Comedy,Drama"
