,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
68,Sisters,Amy Poehler,8.768,Tina Fey,7.139,Maya Rudolph,11.778,Dianne Wiest,11.509,John Leguizamo,11.213,68,105011053,87044645,82.9,17966408,17.1,,,,YaminaBenguigui,PhilippeDupuis-Mendel,10-29-2021,,6.0,66080,movie,Sisters,0,2015,118,Comedy
69,Chappie,Sharlto Copley,11.098,Dev Patel,9.853,Hugh Jackman,23.696,Ninja,2.79,Yolandi Visser,11.993,69,102811889,31569268,30.7,71242621,69.3,32.0,56.0,R,NeillBlomkamp,"NeillBlomkamp,SimonKinberg",3-6-2015,31600000.0,6.8,245978,movie,Chappie,0,2015,120,"Action,Crime,Drama"
70,Joy,Paul Walker,23.079,Steve Zahn,34.291,Leelee Sobieski,25.113,Michael McCleery,1.22,Dell Yount,2.618,70,101134059,56451232,55.8,44682827,44.2,60.0,57.0,PG-13,DavidO.Russell,"JohnDavis,KenMok,MeganEllison,JonathanGordon,DavidO.Russell",12-25-2015,56400000.0,6.6,135021,movie,Joy,0,2015,124,"Biography,Drama"
71,Black Mass,Johnny Depp,50.461,Joel Edgerton,9.409,Julianne Nicholson,11.825,Dakota Johnson,13.949,Kevin Bacon,9.167,71,99775678,62575678,62.7,37200000,37.3,73.0,68.0,R,ScottCooper,"JohnLesher,BrianOliver,ScottCooper,PatrickMcCormick,TylerThompson",9-18-2015,62600000.0,6.9,177202,movie,Black Mass,0,2015,123,"Biography,Crime,Drama"
72,Spotlight,Mark Ruffalo,9.185,Michael Keaton,17.975,Rachel McAdams,23.696,Liev Schreiber,11.287,John Slattery,11.025,72,98690254,45055776,45.7,53634478,54.3,97.0,93.0,R,TomMcCarthy,"MichaelSugar,SteveGolin,NicoleRocklin,BlyePagonFaust",11-20-2015,45000000.0,8.1,456956,movie,Spotlight,0,2015,129,"Biography,Crime,Drama"
73,Spotlight,Mark Ruffalo,9.185,Michael Keaton,17.975,Rachel McAdams,23.696,Liev Schreiber,11.287,John Slattery,11.025,73,98690254,45055776,45.7,53634478,54.3,97.0,93.0,R,TomMcCarthy,"MichaelSugar,SteveGolin,NicoleRocklin,BlyePagonFaust",11-20-2015,45000000.0,7.9,15,movie,Spotlight,0,2015,99,Drama
74,Devil and Angel,Michael Rosenbaum,15.891,Sylvia Kelegian,0.6,Sean Patrick Reilly,1.4,Tina Wiseman,0.624,Brendan Sexton III,10.62,74,98599942,131058,0.1,98468884,99.9,,,,,,,,4.3,261,movie,E gun tian shi,0,2015,124,Comedy
75,The Visit,Olivia DeJonge,8.456,Ed Oxenbould,14.167,Deanna Dunagan,1.193,Peter McRobbie,6.805,Kathryn Hahn,18.867,75,98450062,65206105,66.2,33243957,33.8,68.0,51.0,PG-13,M.NightShyamalan,"M.NightShyamalan,JasonBlum,MarcBienstock",9-11-2015,65099999.99999999,6.2,127090,movie,The Visit,0,2015,94,"Horror,Mystery,Thriller"
76,The Visit,Olivia DeJonge,8.456,Ed Oxenbould,14.167,Deanna Dunagan,1.193,Peter McRobbie,6.805,Kathryn Hahn,18.867,76,98450062,65206105,66.2,33243957,33.8,68.0,51.0,PG-13,M.NightShyamalan,"M.NightShyamalan,JasonBlum,MarcBienstock",9-11-2015,65099999.99999999,5.9,728,movie,The Visit,0,2015,83,Documentary
77,The Little Prince,Jeff Bridges,17.346,Mackenzie Foy,11.474,Rachel McAdams,23.696,Marion Cotillard,18.028,Riley Osborne,3.47,77,97571250,1339152,1.4,96232098,98.6,93.0,84.0,PG,MarkOsborne,"DimitriRassam,AtonSoumache,AlexisVonarb",8-5-2016,1300000.0,7.7,60989,movie,Le Petit Prince,0,2015,108,"Adventure,Animation,Drama"
78,The Little Prince,Jeff Bridges,17.346,Mackenzie Foy,11.474,Rachel McAdams,23.696,Marion Cotillard,18.028,Riley Osborne,3.47,78,97571250,1339152,1.4,96232098,98.6,93.0,84.0,PG,MarkOsborne,"DimitriRassam,AtonSoumache,AlexisVonarb",8-5-2016,1300000.0,8.0,5,movie,The Little Prince,0,2015,49,Documentary
79,Assassination,Jean-Claude Van Damme,32.21,Scott Adkins,15.83,Ivan Kaye,4.76,Kevin Chapman,7.42,Marija Karan,2.548,79,96119773,1904682,2,94215091,98.0,83.0,84.0,,ChoiDong-hoon,AhnSuhyeon,8-7-2015,1900000.0,7.3,6842,movie,Amsal,0,2015,140,"Action,Drama,Thriller"
80,Poltergeist,Sam Rockwell,13.281,Rosemarie DeWitt,12.507,Saxon Sharbino,7.298,Kyle Catlett,3.461,Kennedi Clements,5.574,80,95437994,47425125,49.7,48012869,50.3,30.0,22.0,PG-13,GilKenan,"SamRaimi,RobTapert,RoyLee",5-22-2015,47300000.0,4.9,57662,movie,Poltergeist,0,2015,93,"Horror,Thriller"
81,Veteran,Toby Kebbell,12.326,Adi Bielski,0.6,Brian Cox,9.913,Tony Curran,11.689,Ashley Thomas,3.894,81,94393020,1200627,1.3,93192393,98.7,90.0,78.0,,RyooSeung-wan,,,1000000.0,7.0,6447,movie,Beterang,0,2015,123,"Action,Comedy,Crime"
82,In the Heart of the Sea,Chris Hemsworth,36.221,Benjamin Walker,13.001,Cillian Murphy,59.74,Brendan Gleeson,28.448,Ben Whishaw,16.436,82,93920758,25020758,26.6,68900000,73.4,42.0,53.0,PG-13,RonHoward,"PaulaWeinstein,JoeRoth,WillWard,BrianGrazer,RonHoward",12-11-2015,23100000.0,6.9,135302,movie,In the Heart of the Sea,0,2015,122,"Action,Adventure,Biography"
83,Kill Zone 2,Donnie Yen,16.207,Sammo Hung,17.837,Simon Yam,12.039,Wu Jing,19.876,Ken Chang,4.81,83,93638358,11998,<0.1,93626360,100.0,,,,,,,,6.7,6669,movie,Saat po long 2,0,2015,120,"Action,Adventure,Crime"
84,Southpaw,Jake Gyllenhaal,21.848,Rachel McAdams,23.696,Forest Whitaker,11.654,Oona Laurence,6.071,50 Cent,8.708,84,91970827,52421953,57,39548874,43.0,60.0,75.0,R,AntoineFuqua,"ToddBlack,JasonBlumenthal,AntoineFuqua,AlanRiche,PeterRiche,SteveTisch,JerryYe",7-24-2015,52400000.0,7.4,232116,movie,Southpaw,0,2015,124,"Action,Crime,Drama"
85,The Second Best Exotic Marigold Hotel,Dev Patel,9.853,Judi Dench,8.949,Richard Gere,31.048,Maggie Smith,17.595,Bill Nighy,22.155,85,85978266,33078266,38.5,52900000,61.5,65.0,59.0,PG,JohnMadden,"GrahamBroadbent,PeterCzernin",3-6-2015,33000000.0,6.5,33495,movie,The Second Best Exotic Marigold Hotel,0,2015,122,"Comedy,Drama,Romance"
86,Paper Towns,Nat Wolff,11.21,Cara Delevingne,21.982,Justice Smith,14.942,Austin Abrams,13.859,Halston Sage,19.551,86,85512300,32000304,37.4,53511996,62.6,58.0,47.0,PG-13,JakeSchreier,"WyckGodfrey,MartyBowen",7-24-2015,31900000.0,6.3,101425,movie,Paper Towns,0,2015,109,"Adventure,Comedy,Drama"
87,Sicario,Emily Blunt,22.529,Benicio del Toro,15.254,Josh Brolin,39.186,Daniel Kaluuya,9.859,Victor Garber,8.911,87,84872444,46889293,55.2,37983151,44.8,92.0,85.0,R,DenisVilleneuve,"BasilIwanyk,EdwardL.McDonnell,MollySmith,ThadLuckinbill,TrentLuckinbill",10-2-2015,46900000.0,7.7,413701,movie,Sicario,0,2015,121,"Action,Crime,Drama"
88,Our Times,Trevor Moore,2.102,Esther Povitsky,13.051,Alana Johnston,0.6,Amanda Seales,3.504,Theo Von,3.198,88,83867493,-,-,83867493,100.0,,79.0,,YuShanChen,Ju-fengYeh,,722.5K,7.4,5220,movie,Wo de shaonu shidai,0,2015,134,"Comedy,Romance"
89,Suck Me Shakespeer 2,Elyas M'Barek,12.524,Jella Haase,10.517,Karoline Herfurth,12.648,Katja Riemann,4.839,Volker Bruch,5.257,89,83027924,-,-,83027924,100.0,,,,,,,,5.9,12861,movie,Fack ju Göhte 2,0,2015,115,Comedy
90,Hitman: Agent 47,Rupert Friend,21.396,Zachary Quinto,7.86,Hannah Ware,7.094,Emilio Rivera,5.988,Rolf Kanies,2.649,90,82347656,22467450,27.3,59880206,72.7,8.0,40.0,R,AleksanderBach,"CharlesGordon,AdrianAskarieh,AlexYoung,SkipWoods",8-21-2015,22400000.0,5.7,89895,movie,Hitman: Agent 47,0,2015,96,"Action,Crime,Thriller"
91,Wolf Warrior,Wu Jing,19.876,Nan Yu,5.911,Ni Dahong,5.372,Scott Adkins,15.83,Zhaoqi Shi,4.603,91,81411331,-,-,81411331,100.0,,23.0,,JingWu,LivJianmin,,,5.3,5137,movie,Zhan lang,0,2015,90,"Action,Crime,Thriller"
92,Go Away Mr. Tumor,Bai Baihe,3.959,Daniel Wu,17.042,Zhang Zixuan,2.43,Li Yuan,2.156,Shen Teng,10.846,92,80606893,286639,0.4,80320254,99.6,,80.0,,HanYan,,8-14-2015,284.4K,6.6,1118,movie,Gun dan ba! Zhong liu jun,0,2015,85,"Comedy,Romance"
93,The Wedding Ringer,Kevin Hart,14.271,Josh Gad,11.913,Kaley Cuoco,19.179,Affion Crockett,2.654,Olivia Thirlby,15.337,93,79799880,64460211,80.8,15339669,19.2,29.0,63.0,R,JeremyGarelick,"AdamFields,WillPacker",1-16-2015,64500000.0,6.6,74935,movie,The Wedding Ringer,0,2015,101,Comedy
94,Paranormal Activity: The Ghost Dimension,Cara Pifko,6.184,Olivia Taylor Dudley,17.826,Brit Shaw,4.779,Chloe Csengery,2.52,Chris J. Murray,1.642,94,78903124,18300124,23.2,60603000,76.8,14.0,27.0,R,GregoryPlotkin,"JasonBlum,OrenPeli",10-23-2015,18300000.0,4.6,27505,movie,Paranormal Activity: The Ghost Dimension,0,2015,88,"Horror,Mystery"
95,The Left Ear,Chen Duling,4.252,Oho Ou,10.438,Ma Sichun,9.16,Yang Yang,11.131,Guan Xiaotong,7.396,95,78015473,-,-,78015473,100.0,,50.0,,AlecSu,,,,5.5,449,movie,Zuo er,0,2015,120,Drama
96,Tiny Times 4.0,,,,,,,,,,,96,77750000,-,-,77750000,100.0,,,,,,,,3.0,466,movie,Xiao shi dai 4: Ling hun jin tou,0,2015,116,"Drama,Romance"
97,Bajrangi Bhaijaan,Salman Khan,5.875,Kareena Kapoor Khan,10.167,Harshaali Malthotra,1.774,Nawazuddin Siddiqui,5.592,Rajesh Sharma,1.4,97,75547184,8178001,10.8,67369183,89.2,88.0,86.0,,KabirKhan,"AmarButala,KabirKhan,SalmanKhan,SunilLulla,RocklineVenkatesh",,7700000.0,8.1,84431,movie,Bajrangi Bhaijaan,0,2015,163,"Action,Adventure,Comedy"
98,War Room,Karen Abercrombie,4.994,Priscilla C. Shirer,1.844,T.C. Stallings,1.4,Tenae Downing,2.356,Alena Pitts,1.102,98,73267874,67790117,92.5,5477757,7.5,34.0,87.0,PG,AlexKendrick,StephenKendrick,8-28-2015,67800000.0,6.5,14723,movie,War Room,0,2015,120,Drama
99,The Transporter Refueled,Ed Skrein,13.665,Ray Stevenson,6.964,Loan Chabanol,6.686,Gabriella Wright,7.868,Tatiana Pajković,10.098,99,72629670,16029670,22.1,56600000,77.9,15.0,30.0,PG-13,CamilleDelamarre,"LucBesson,MarkGao",9-4-2015,16000000.0,5.2,41706,movie,The Transporter Refueled,0,2015,96,"Action,Thriller"
100,Run All Night,Liam Neeson,33.989,Ed Harris,14.475,Boyd Holbrook,15.462,Joel Kinnaman,24.116,Bruce McGill,26.999,100,71561644,26461644,37,45100000,63.0,59.0,56.0,R,JaumeCollet-Serra,"RoyLee,BrooklynWeaver,MichaelTadross",3-13-2015,26500000.0,6.6,108082,movie,Run All Night,0,2015,114,"Action,Crime,Thriller"
101,Running Man,Arnold Schwarzenegger,30.027,Richard Dawson,3.224,María Conchita Alonso,7.801,Yaphet Kotto,5.398,Jim Brown,2.401,101,68782475,310978,0.5,68471497,99.5,,18.0,,,,1-30-2015,278.5K,2.5,115,movie,Benpao Ba! Xiongdi,0,2015,88,"Action,Comedy,Documentary"
102,The Age of Adaline,Blake Lively,12.53,Michiel Huisman,10.773,Harrison Ford,17.858,Ellen Burstyn,4.285,Kathy Baker,11.475,102,65663276,42629776,64.9,23033500,35.1,55.0,67.0,PG-13,LeeTolandKrieger,"SidneyKimmel,TomRosenberg,GaryLucchesi",4-24-2015,42600000.0,7.2,170846,movie,The Age of Adaline,0,2015,112,"Drama,Fantasy,Romance"
103,Monk Comes Down the Mountain,Baoqiang Wang,6.389,Aaron Kwok,11.474,Chang Chen,9.659,Lin Chiling,8.389,Yuen Wah,11.142,103,64455686,-,-,64455686,100.0,,41.0,,ChenKaige,ChenHong,,,5.5,1917,movie,Dao shi xia shan,0,2015,123,Action
104,Zhongkui: Snow Girl and the Dark Crystal,Chen Kun,8.38,Li Bingbing,28.462,Bao Bei Er,7.902,Summer Jike,0.6,Winston Chao,5.169,104,64325947,165428,0.3,64160519,99.7,,,,,,,,5.3,1331,movie,Zhong Kui fu mo: Xue yao mo ling,0,2015,118,"Action,Fantasy,Romance"
105,The Danish Girl,Eddie Redmayne,33.428,Alicia Vikander,17.078,Matthias Schoenaerts,13.053,Ben Whishaw,16.436,Sebastian Koch,5.482,105,64191523,11114018,17.3,53077505,82.7,66.0,72.0,R,TomHooper,"TomHooper,GailMutrux,AnneHarrison,TimBevan,EricFellner",12-25-2015,11100000.0,7.1,179963,movie,The Danish Girl,0,2015,119,"Biography,Drama,Romance"
106,The Boy,Lauren Cohan,25.017,Rupert Evans,6.4,James Russell,4.665,Jim Norton,3.706,Diana Hardcastle,5.764,106,64188367,35819556,55.8,28368811,44.2,75.0,85.0,R,JoelSchumacher,HarveyBernhard,7-31-1987,31700000.0,5.5,5332,movie,The Boy,0,2015,111,"Drama,Horror,Thriller"
107,The Hundred Regiments Offensive,Tang Guoqiang,4.926,Wang Wufu,1.813,Tao Zeru,0.965,Liu Zhibing,1.375,Deng Chao,6.787,107,63230000,-,-,63230000,100.0,,,,,,,,4.1,100,movie,Bai tuan da zhan,0,2015,111,War
108,The Longest Ride,Scott Eastwood,19.778,Britt Robertson,23.536,Lolita Davidovich,11.322,Melissa Benoist,20.596,Jack Huston,6.136,108,62944815,37446117,59.5,25498698,40.5,31.0,71.0,PG-13,GeorgeTillmanJr.,"NicholasSparks,MartyBowen,WyckGodfrey,TheresaPark",4-10-2015,37400000.0,7.1,81597,movie,The Longest Ride,0,2015,123,"Comedy,Drama,Romance"
109,Brooklyn,Saoirse Ronan,21.955,Domhnall Gleeson,17.251,Emory Cohen,13.879,Jim Broadbent,13.829,Julie Walters,11.734,109,62076141,38322743,61.7,23753398,38.3,97.0,87.0,PG-13,JohnCrowley,"FinolaDwyer,AmandaPosey",11-25-2015,38300000.0,7.5,139594,movie,Brooklyn,0,2015,117,"Drama,Romance"
110,"Dragon Ball Z: Resurrection ""F""",Masako Nozawa,10.188,Ryou Horikawa,6.233,Ryusei Nakao,6.7,Koichi Yamadera,9.389,Masakazu Morita,3.179,110,61768190,8008363,13,53759827,87.0,83.0,84.0,,TadayoshiYamamuro,,8-4-2015,7900000.0,7.3,21943,movie,Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',0,2015,93,"Action,Adventure,Animation"
111,Woman in Gold,Helen Mirren,17.793,Ryan Reynolds,40.796,Tatiana Maslany,10.552,Katie Holmes,8.929,Max Irons,12.482,111,61619773,33307793,54.1,28311980,45.9,57.0,79.0,PG-13,SimonCurtis,"DavidM.Thompson,KrisThykier",4-10-2015,33299999.999999996,7.3,57739,movie,Woman in Gold,0,2015,109,"Biography,Drama,History"
112,Krampus,Adam Scott,23.828,Toni Collette,24.141,Allison Tolman,9.86,David Koechner,8.727,Emjay Anthony,7.969,112,61548707,42725475,69.4,18823232,30.6,67.0,51.0,PG-13,MichaelDougherty,"ThomasTull,JonJashni,MichaelDougherty,AlexGarcia",12-4-2015,42700000.0,6.2,71877,movie,Krampus,0,2015,98,"Comedy,Drama,Fantasy"
113,The Perfect Guy,Michael Ealy,11.7,Sanaa Lathan,17.056,Morris Chestnut,7.735,Kathryn Morris,8.265,Rutina Wesley,4.123,113,60273173,57027435,94.6,3245738,5.4,18.0,51.0,PG-13,DavidM.Rosenthal,"NicoleRocklin,WendyRhoads,DarrylTaja,TommyOliver",9-11-2015,57000000.0,5.6,10640,movie,The Perfect Guy,0,2015,100,Thriller
114,Forever Young,Mel Gibson,25.645,Jamie Lee Curtis,15.757,Elijah Wood,14.181,Isabel Glasser,6.725,George Wendt,6.593,114,59981902,149761,0.2,59832141,99.8,,,,FaustoBrizzi,,,,3.0,156,movie,Zhi zi hua kai,0,2015,107,Romance
115,Miss Granny,Sarah Geronimo,5.416,James Reid,6.175,Xian Lim,1.953,Nova Villa,1.774,Boboy Garovillo,1.96,115,59396311,234573,0.4,59161738,99.6,,,,JoyceBernal,"NeilArce,VicenteG.delRosarioIII,VeroniqueDelRosario-Corpus",,,6.6,1162,movie,Zhong fan 20 sui,0,2015,131,"Comedy,Fantasy,Music"
116,The Gift,Jason Bateman,20.664,Rebecca Hall,32.632,Joel Edgerton,13.173,Allison Tolman,9.86,Tim Griffin,3.563,116,58978653,43787265,74.2,15191388,25.8,91.0,75.0,R,JoelEdgerton,"JasonBlum,RebeccaYeldham,JoelEdgerton",8-7-2015,43800000.0,7.1,152145,movie,The Gift,0,2015,108,"Drama,Mystery,Thriller"
117,You Are My Sunshine,Simon Bamford,2.11,Charles O'Neill,0.716,Ernest Vernon,0.6,Steve Salt,0.6,Jonathan Butler,2.041,117,56640000,-,-,56640000,100.0,,,,,,,,3.9,321,movie,He yi sheng xiao mo,0,2015,107,Romance
118,No Escape,Owen Wilson,46.143,Lake Bell,17.226,Pierce Brosnan,42.595,Sterling Jerins,10.429,Claire Geare,5.274,118,54418872,27288872,50.1,27130000,49.9,48.0,62.0,R,JohnErickDowdle,"DrewDowdle,MichelLitvak,DavidLancaster",8-26-2015,27300000.0,6.8,84706,movie,No Escape,0,2015,103,"Action,Thriller"
119,Sinister 2,James Ransone,11.416,Shannyn Sossamon,15.4,Robert Daniel Sloan,1.434,Dartanian Sloan,1.975,Lea Coco,2.552,119,53329150,27740955,52,25588195,48.0,15.0,31.0,R,CiaránFoy,"JasonBlum,ScottDerrickson",8-21-2015,27700000.0,5.3,53480,movie,Sinister 2,0,2015,97,"Horror,Mystery,Thriller"
120,Detective Conan: Sunflowers of Inferno,Minami Takayama,10.806,Kappei Yamaguchi,11.26,Wakana Yamazaki,3.604,Rikiya Koyama,7.883,Megumi Hayashibara,7.296,120,52920296,-,-,52920296,100.0,,,,,,,,6.2,1392,movie,Meitantei Conan: Goka no himawari,0,2015,112,"Action,Adventure,Animation"
121,Prem Ratan Dhan Payo,Salman Khan,5.875,Sonam Kapoor,2.46,Neil Nitin Mukesh,1.125,Anupam Kher,4.827,Swara Bhaskar,1.4,121,52715771,4364639,8.3,48351132,91.7,45.0,47.0,,SoorajR.Barjatya,"KamalKumarBarjatya,RajkumarBarjatya,AjitKumarBarjatya",11-12-2015,4300000.0,4.5,21731,movie,Prem Ratan Dhan Payo,0,2015,164,"Action,Drama,Musical"
122,The Boy Next Door,Jennifer Lopez,10.12,Ryan Guzman,12.596,Ian Nelson,6.586,John Corbett,7.988,Kristin Chenoweth,8.922,122,52425855,35423380,67.6,17002475,32.4,12.0,33.0,R,RobCohen,"JasonBlum,JohnJacobs,ElaineGoldsmith-Thomas,BennyMedina,JenniferLopez",1-23-2015,35400000.0,4.7,41556,movie,The Boy Next Door,0,2015,91,Thriller
123,The Night Before,Joseph Gordon-Levitt,20.585,Seth Rogen,19.602,Anthony Mackie,17.839,Lizzy Caplan,12.73,Jillian Bell,8.74,123,52395996,43047372,82.2,9348624,17.8,,,,,,,,6.4,73560,movie,The Night Before,0,2015,101,"Comedy,Fantasy"
124,The Night Before,Joseph Gordon-Levitt,20.585,Seth Rogen,19.602,Anthony Mackie,17.839,Lizzy Caplan,12.73,Jillian Bell,8.74,124,52395996,43047372,82.2,9348624,17.8,,,,,,,,5.0,5,movie,The Night Before,0,2015,86,Documentary
125,Hollywood Adventures,Zhao Wei,7.423,Huang Xiaoming,10.146,Tong Dawei,3.997,Simon Helberg,15.655,Missi Pyle,10.805,125,52265070,-,-,52265070,100.0,,21.0,,TimothyKendall,"AnneClements,TroyCraigPoon,JustinLin,JohnPierson",,,5.0,641,movie,Hollywood Adventures,0,2015,114,"Action,Adventure,Comedy"
126,Hot Pursuit,Reese Witherspoon,14.224,Sofía Vergara,10.101,Michael Mosley,8.359,John Carroll Lynch,7.528,Richard T. Jones,11.012,126,51380201,34580201,67.3,16800000,32.7,8.0,35.0,PG-13,AnneFletcher,"BrunaPapandrea,ReeseWitherspoon,DanaFox",5-8-2015,34600000.0,5.1,50918,movie,Hot Pursuit,0,2015,87,"Action,Comedy,Crime"
127,The Himalayas,Gerlinde Kaltenbrunner,0.6,Simone Leorin,1.105,Jake Meyer,0.6,Chris Szymiec,0.6,Fabrizio Zangrilli,0.6,127,50544493,696717,1.4,49847776,98.6,43.0,56.0,,LeeSeok-hoon,,,696.7K,6.4,1115,movie,Himalaya,0,2015,124,"Adventure,Biography,Drama"
128,The Boy and the Beast,Koji Yakusho,8.861,Aoi Miyazaki,12.041,Shota Sometani,13.331,Suzu Hirose,15.097,Lily Franky,3.297,128,49714378,490643,1,49223735,99.0,88.0,88.0,PG-13,MamoruHosoda,"AtsushiChiba,TakuyaItô,GenkiKawamura,YuichiroSato,DaisukeKadoya",,446.1K,7.6,23309,movie,Bakemono no ko,0,2015,119,"Action,Adventure,Animation"
129,Surprise,Ayla Rae Neal,0.626,Sonya Krueger,1.4,Ashley Angione,0.6,Tickwanya Jones,1.116,Paris Anderson,1.012,129,49567466,-,-,49567466,100.0,,,,LeslieBumgarner,GabrielaGonzalez,,,5.2,389,movie,Wan wan mei xiang dao,0,2015,96,"Adventure,Comedy,Fantasy"
130,Entourage,Jeremy Piven,6.451,Adrian Grenier,14.267,Jerry Ferrara,4.033,Kevin Connolly,5.169,Kevin Dillon,6.831,130,49263404,32363404,65.7,16900000,34.3,33.0,57.0,R,DougEllin,"MarkWahlberg,StephenLevinson,DougEllin",6-3-2015,32400000.0,6.5,79437,movie,Entourage,0,2015,104,"Comedy,Drama"
131,Concussion,Will Smith,33.966,Alec Baldwin,17.182,Albert Brooks,14.991,Gugu Mbatha-Raw,12.915,David Morse,17.145,131,48623572,34542474,71,14081098,29.0,58.0,74.0,PG-13,PeterLandesman,"RidleyScott,GianninaFacio,DavidWolthoff,LarryShuman,ElizabethCantillon",12-25-2015,33800000.0,7.1,93274,movie,Concussion,0,2015,123,"Biography,Drama,Sport"
132,Inside Men,Lee Byung-hun,18.029,Cho Seung-woo,9.218,Baek Yoon-sik,5.558,Lee Kyung-young,10.791,Kim Hong-pa,6.527,132,47616503,-,-,47616503,100.0,,,,"JeanRobertViallet,AliceOdiot",BrunoNahon,,,7.0,3472,movie,Nae-bu-ja-deul,0,2015,130,"Action,Crime,Drama"
133,The Dead End,Sandy Collora,1.164,Clark Bartram,0.6,Steve Wang,0.6,,,,,133,47600000,-,-,47600000,100.0,75.0,59.0,R,"Jean-BaptisteAndrea,FabriceCanepa","JamesHuth,GabriellaStollenwerck",,,7.1,1575,movie,Lie ri zhuo xin,0,2015,139,"Crime,Drama"
134,Boonie Bears Winter,Zhang Bingjun,0.6,Tan Xiao,1.4,张伟,1.025,,,,,134,47581416,-,-,47581416,100.0,,,,,,,,5.2,137,movie,Xiong chu mo zhi xue ling xiong feng,0,2015,96,"Animation,Comedy"
135,Mortdecai,Johnny Depp,50.461,Gwyneth Paltrow,15.957,Ewan McGregor,15.899,Paul Bettany,20.208,Olivia Munn,10.575,135,47275695,7696134,16.3,39579561,83.7,12.0,30.0,R,DavidKoepp,"AndrewLazar,JohnnyDepp,PatrickMcCormick",1-23-2015,7700000.0,5.5,71457,movie,Mortdecai,0,2015,107,"Action,Adventure,Comedy"
136,Let's Get Married,Ida Lupino,15.412,Walter Connolly,3.03,Ralph Bellamy,8.505,Raymond Walburn,1.013,Reginald Denny,1.736,136,45972724,462918,1,45509806,99.0,,62.0,,,,,,5.7,188,movie,Zan men jie hun ba,0,2015,127,"Comedy,Romance"
137,Somewhere Only We Know,John Behlmann,1.233,Michael Rabe,1.0,Valeri Mudek,0.714,Sean Young,16.334,Barbara Barrie,4.078,137,45737711,482341,1.1,45255370,98.9,,53.0,,JingleiXu,,2-13-2015,477.5K,5.4,737,movie,You yi ge di fang zhi you wo men zhi dao,0,2015,109,"Drama,Romance"
138,"McFarland, USA",Kevin Costner,23.921,Ramiro Rodriguez,0.84,Maria Bello,19.609,Johnny Ortiz,0.6,Diana Maria Riva,5.124,138,45710059,44482410,97.3,1227649,2.7,80.0,88.0,PG,NikiCaro,"GordonGray,MarkCiardi",2-20-2015,44500000.0,7.4,38222,movie,"McFarland, USA",0,2015,129,"Biography,Drama,Sport"
139,Hero,Scott Adsit,8.355,Ryan Potter,9.305,Daniel Henney,8.399,T. J. Miller,14.522,Jamie Chung,18.572,139,45565534,88675,0.2,45476859,99.8,67.0,50.0,PG-13,StephenFrears,LauraZiskin,10-2-1992,18200000.0,6.3,556,movie,Hero,0,2015,120,"Crime,Drama"
140,Hero,Scott Adsit,8.355,Ryan Potter,9.305,Daniel Henney,8.399,T. J. Miller,14.522,Jamie Chung,18.572,140,45565534,88675,0.2,45476859,99.8,67.0,50.0,PG-13,StephenFrears,LauraZiskin,10-2-1992,18200000.0,3.6,2573,movie,Hero,0,2015,145,"Action,Drama,Musical"
141,Max,Tom Hardy,59.898,Charlize Theron,40.523,Nicholas Hoult,25.64,Hugh Keays-Byrne,4.0,Josh Helman,11.785,141,43967255,42656255,97,1311000,3.0,38.0,70.0,PG,BoazYakin,"KarenRosenfelt,KenBlancato",6-26-2015,42700000.0,6.7,26766,movie,Max,0,2015,111,"Adventure,Drama,Family"
142,The DUFF,Mae Whitman,13.787,Robbie Amell,32.842,Bella Thorne,13.724,Skyler Samuels,9.163,Bianca A. Santos,3.991,142,43709744,34030343,77.9,9679401,22.1,73.0,66.0,PG-13,AriSandel,"McG,MaryViola,SusanCartsonis",2-20-2015,34000000.0,6.5,92270,movie,The Duff,0,2015,101,"Comedy,Romance"
143,Legend,Tom Hardy,59.898,Emily Browning,17.191,Christopher Eccleston,8.869,David Thewlis,15.395,Taron Egerton,16.392,143,42972994,1872994,4.4,41100000,95.6,68.0,68.0,PG-13,FrancisLawrence,"AkivaGoldsman,JamesLassiter,DavidHeyman,NeilMoritz",12-14-2007,256399999.99999997,6.9,174131,movie,Legend,0,2015,132,"Biography,Crime,Drama"
144,The Gallows,Cassidy Gifford,3.677,Ryan Shoos,0.6,Pfeifer Brown,2.786,Reese Mishler,0.998,Price T. Morgan,1.38,144,42964410,22764410,53,20200000,47.0,14.0,22.0,R,"ChrisLofing,TravisCluff","JasonBlum,GuymonCasady,DeanSchnider,BenjaminForkner,ChrisLofing,TravisCluff",7-10-2015,22800000.0,4.2,20412,movie,The Gallows,0,2015,81,"Horror,Mystery,Thriller"
145,Love the Coopers,Steve Martin,12.956,Diane Keaton,14.502,Amanda Seyfried,37.184,John Goodman,20.197,Alan Arkin,9.763,145,42426912,26302731,62,16124181,38.0,18.0,36.0,PG-13,JessieNelson,"MichaelLondon,JessieNelson,JaniceWilliams",11-13-2015,26300000.0,5.8,23961,movie,Love the Coopers,0,2015,107,"Comedy,Fantasy,Romance"
