,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
72,Why Him?,Bryan Cranston,30.228,James Franco,11.754,Zoey Deutch,20.092,Megan Mullally,8.842,Griffin Gluck,20.092,72,118102725,60323786,51.1,57778939,48.9,39.0,51.0,R,JohnHamburg,"ShawnLevy,BenStiller,JonahHill,DanLevine",12-23-2016,60200000.0,6.2,110139,movie,Why Him?,0,2016,111,Comedy
73,Book of Love,Sam Claflin,8.17,Verónica Echegui,13.968,Antonia Clarke,5.117,Horacio García Rojas,4.208,Melissa Pino,0.6,73,114679097,-,-,114679097,100,49.0,61.0,,AnaleineCalyMayor,"MichaelKnowles,NaysunAlae-Carew,AllanNiblo,NickSpicer,MaximeCottray,MattWilliams,RichardAlanReid",,,6.2,890,movie,Bei Jing yu shang Xi Ya Tu 2,0,2016,132,"Comedy,Romance"
74,Office Christmas Party,Jason Bateman,15.545,Olivia Munn,10.575,T. J. Miller,14.522,Jennifer Aniston,17.122,Kate McKinnon,9.885,74,114501299,54767494,47.8,59733805,52.2,41.0,40.0,R,"JoshGordon,WillSpeck","GuymonCasady,DanielRappaport,ScottStuber",12-9-2016,54100000.0,5.8,79084,movie,Office Christmas Party,0,2016,105,Comedy
75,How to Be Single,Dakota Johnson,13.949,Rebel Wilson,10.1,Leslie Mann,28.052,Alison Brie,26.876,Damon Wayans Jr.,9.307,75,112343513,46843513,41.7,65500000,58.3,46.0,47.0,R,ChristianDitter,"JohnRickard,DanaFox",2-12-2016,46800000.0,6.1,86853,movie,How to Be Single,0,2016,110,"Comedy,Drama,Romance"
76,10 Cloverfield Lane,Mary Elizabeth Winstead,26.06,John Goodman,20.197,John Gallagher Jr.,9.648,Douglas M. Griffin,1.568,Suzanne Cryer,3.119,76,110216998,72082998,65.4,38134000,34.6,90.0,79.0,PG-13,DanTrachtenberg,"J.J.Abrams,LindseyWeber",3-11-2016,72100000.0,7.2,314792,movie,10 Cloverfield Lane,0,2016,103,"Action,Drama,Horror"
77,Neighbors 2: Sorority Rising,Seth Rogen,19.602,Zac Efron,27.031,Rose Byrne,25.865,Chloë Grace Moretz,56.69,Dave Franco,20.44,77,108007109,55455765,51.3,52551344,48.7,64.0,44.0,R,NicholasStoller,"SethRogen,EvanGoldberg,JamesWeaver",5-20-2016,55300000.0,5.7,120926,movie,Neighbors 2: Sorority Rising,0,2016,92,Comedy
78,Cold War 2,Aaron Kwok,11.474,Tony Leung Ka-fai,11.318,Chow Yun-Fat,13.342,Charlie Yeung,12.048,Janice Man,14.384,78,103197501,560824,0.5,102636677,99.5,60.0,56.0,,"LongmondLeungLok-Man,SunnyLukKim-Ching","IvyHo,WilliamKong",7-8-2016,553.8K,6.6,2828,movie,Hon zin 2,0,2016,110,"Action,Crime,Drama"
79,Railroad Tigers,Jackie Chan,26.273,Huang Zitao,4.537,Jaycee Chan,13.335,Kai Wang,0.6,Xu Fan,4.337,79,102205175,218044,0.2,101987131,99.8,38.0,46.0,,ShengDing,,1-6-2017,217.1K,5.7,4369,movie,Tie dao fei hu,0,2016,124,"Action,Adventure,Comedy"
80,Qing sheng,Yu Bin,5.009,Zheng Fanxing,3.607,Wang Yifei,6.763,Gao Han,0.6,He Longlong,0.6,80,95721752,100026,0.1,95621726,99.9,,,,,,,,6.1,1310,movie,Qing sheng,0,2016,116,Comedy
81,Dirty Grandpa,Zac Efron,34.909,Robert De Niro,25.289,Julianne Hough,11.01,Aubrey Plaza,17.237,Dermot Mulroney,27.138,81,94073028,35593113,37.8,58479915,62.2,10.0,44.0,R,DanMazer,"JasonBarrett,BillBlock,BarryJosephson,MichaelSimkin",1-22-2016,,5.9,121555,movie,Dirty Grandpa,0,2016,102,Comedy
82,Ben-Hur,Charlton Heston,13.798,Haya Harareet,2.863,Stephen Boyd,7.284,Martha Scott,6.552,Cathy O'Donnell,8.998,82,94061311,26410477,28.1,67650834,71.9,25.0,53.0,PG-13,TimurBekmambetov,"SeanDaniel,DuncanHenderson,JoniLevin",8-19-2016,26400000.0,5.7,43824,movie,Ben-Hur,0,2016,123,"Action,Adventure,Drama"
83,Money Monster,George Clooney,18.235,Julia Roberts,18.308,Jack O'Connell,9.593,Caitriona Balfe,12.152,Dominic West,19.419,83,93282604,41012075,44,52270529,56,59.0,50.0,R,JodieFoster,"LaraAlameddine,GeorgeClooney,DanielDubiecki,GrantHeslov",5-13-2016,41000000.0,6.5,98959,movie,Money Monster,0,2016,98,"Crime,Drama,Mystery"
84,Train to Busan,Gong Yoo,12.282,Jung Yu-mi,4.441,Ma Dong-seok,18.473,Choi Woo-shik,10.445,An So-hee,9.314,84,92742323,2129768,2.3,90612555,97.7,94.0,89.0,,YeonSang-ho,LeeDong-ha,7-22-2016,2100000.0,7.6,206704,movie,Busanhaeng,0,2016,118,"Action,Horror,Thriller"
85,My Big Fat Greek Wedding 2,Nia Vardalos,9.77,John Corbett,7.988,Lainie Kazan,8.013,Michael Constantine,4.093,Elena Kampouris,7.146,85,90632641,59689605,65.9,30943036,34.1,27.0,53.0,PG-13,KirkJones,"RitaWilson,GaryGoetzman,TomHanks",3-25-2016,59600000.0,6.0,30471,movie,My Big Fat Greek Wedding 2,0,2016,94,"Comedy,Romance"
86,Collateral Beauty,Will Smith,29.79,Edward Norton,24.065,Kate Winslet,16.896,Michael Peña,20.378,Helen Mirren,23.338,86,88528280,31016021,35,57512259,65,14.0,64.0,PG-13,DavidFrankel,"BardDorros,MichaelSugar,AllanLoeb,AnthonyBregman,KevinScottFrakes",12-16-2016,31000000.0,6.8,98817,movie,Collateral Beauty,0,2016,97,"Drama,Romance"
87,Line Walker,Nick Cheung,6.488,Louis Koo,16.886,Francis Ng,8.953,Charmaine Sheh,6.286,Hui Siu-Hung,4.257,87,88228755,-,-,88228755,100,,45.0,,JazzBoon,JingWong,,,6.0,1439,movie,Shi tu xing zhe,0,2016,109,"Action,Crime,Mystery"
88,Sultan,Michèle Mercier,6.342,Robert Hossein,9.218,Jean-Claude Pascal,0.84,Jacques Santi,1.96,Helmuth Schneider,2.371,88,87280000,6200000,7.1,81080000,92.9,79.0,76.0,,AliAbbasZafar,AdityaChopra,7-7-2016,5200000.0,7.1,45061,movie,Sultan,0,2016,170,"Action,Drama,Sport"
89,War Dogs,Miles Teller,12.138,Jonah Hill,14.14,Ana de Armas,106.62,Bradley Cooper,38.912,Kevin Pollak,5.619,89,86234523,43034523,49.9,43200000,50.1,61.0,69.0,R,ToddPhillips,"MarkGordon,ToddPhillips,BradleyCooper",8-19-2016,43000000.0,7.1,206068,movie,War Dogs,0,2016,114,"Biography,Comedy,Crime"
90,Big Fish & Begonia,Ji Guanlin,3.095,Pan Shulan,0.6,Su Shangqing,3.637,许魏洲,10.527,Chin Shih-Chieh,5.285,90,85409373,-,-,85409373,100,91.0,70.0,PG-13,"XuanLiang,ChunZhang",,4-6-2018,,7.0,6058,movie,Da yu hai tang,0,2016,100,"Adventure,Animation,Drama"
91,Nerve,Emma Roberts,21.181,Dave Franco,23.332,Emily Meade,10.814,Miles Heizer,13.29,Juliette Lewis,22.931,91,85251425,38583626,45.3,46667799,54.7,66.0,66.0,PG-13,"HenryJoost,ArielSchulman","AllisonShearmur,AnthonyKatagas",7-27-2016,38600000.0,6.5,126529,movie,Nerve,0,2016,96,"Action,Adventure,Crime"
92,Leap!,Amy Adams,19.554,Matthew Goode,18.407,John Lithgow,17.218,Flaminia Cinque,1.96,Tony Rohr,1.343,92,84197417,2844490,3.4,81352927,96.6,42.0,62.0,PG,"StéphaneMeunier,ÉricWarin","LaurentZeitoun,YannZenou,NicolasDuval-Adassovsky,AndreRouleau,Valéried'Auteuil",8-25-2017,21800000.0,6.8,21940,movie,Ballerina,0,2016,89,"Adventure,Animation,Comedy"
93,Ouija: Origin of Evil,Elizabeth Reaser,16.164,Lulu Wilson,11.457,Annalise Basso,9.45,Henry Thomas,17.597,Parker Mack,5.362,93,81705746,35144505,43,46561241,57,82.0,57.0,PG-13,MikeFlanagan,"MichaelBay,AndrewForm,BradFuller,JasonBlum,BrianGoldner,StephenDavis",10-21-2016,34900000.0,6.2,61552,movie,Ouija: Origin of Evil,0,2016,99,"Drama,Horror,Mystery"
94,Underworld: Blood Wars,Kate Beckinsale,23.557,Theo James,20.465,Tobias Menzies,8.672,Lara Pulver,9.887,Bradley James,11.924,94,81093313,30353973,37.4,50739340,62.6,21.0,49.0,R,AnnaFoerster,"TomRosenberg,GaryLucchesi,LenWiseman,RichardS.Wright,DavidKern",1-6-2017,30300000.0,5.7,74830,movie,Underworld: Blood Wars,0,2016,91,"Action,Adventure,Fantasy"
95,Manchester by the Sea,Casey Affleck,10.576,Michelle Williams,20.576,Kyle Chandler,14.533,Lucas Hedges,8.476,Gretchen Mol,14.9,95,78988148,47695371,60.4,31292777,39.6,96.0,78.0,R,KennethLonergan,"MattDamon,KimberlySteward,ChrisMoore,LaurenBeck,KevinJ.Walsh",12-16-2016,47700000.0,7.8,271895,movie,Manchester by the Sea,0,2016,137,Drama
96,The Boss,Alec Baldwin,17.182,James Marsden,19.282,Amy Sedaris,15.668,Jeff Goldblum,13.337,Eva Longoria,13.89,96,78844582,63285885,80.3,15558697,19.7,22.0,38.0,R,BenFalcone,"MelissaMcCarthy,BenFalcone,WillFerrell,AdamMcKay,ChrisHenchy",4-8-2016,63000000.0,5.4,45680,movie,The Boss,0,2016,99,Comedy
97,Shin Godzilla,Hiroki Hasegawa,5.433,Yutaka Takenouchi,5.575,Satomi Ishihara,17.179,Kengo Kora,5.601,Satoru Matsuo,2.835,97,77947607,1918403,2.5,76029204,97.5,,,,,,,,6.8,27031,movie,Shin Gojira,0,2016,120,"Action,Drama,Horror"
98,Mike and Dave Need Wedding Dates,Zac Efron,34.909,Adam DeVine,14.124,Anna Kendrick,23.857,Aubrey Plaza,17.237,Sam Richardson,10.929,98,77068246,46009673,59.7,31058573,40.3,38.0,51.0,R,JakeSzymanski,"PeterChernin,JonathanLevine,JennoTopping",7-8-2016,46000000.0,6.0,88142,movie,Mike and Dave Need Wedding Dates,0,2016,98,"Comedy,Romance"
99,Kubo and the Two Strings,Art Parkinson,6.154,Charlize Theron,40.523,Brenda Vaccaro,7.168,Cary-Hiroyuki Tagawa,9.902,Meyrick Murphy,4.685,99,76249438,48023088,63,28226350,37,97.0,86.0,PG,TravisKnight,"ArianneSutner,TravisKnight",8-19-2016,48000000.0,7.8,126510,movie,Kubo and the Two Strings,0,2016,101,"Action,Adventure,Animation"
100,Quo vado?,Checco Zalone,2.138,Eleonora Giovanardi,5.473,Sonia Bergamasco,1.88,Ludovica Modugno,1.4,Maurizio Micheli,0.75,100,75878701,-,-,75878701,100,60.0,62.0,,GennaroNunziante,PietroValsecchi,,,6.6,11074,movie,Quo vado?,0,2016,86,Comedy
101,Boo! A Madea Halloween,Tyler Perry,5.823,Cassi Davis,8.188,Diamond White,6.055,Yousef Erakat,0.6,Bella Thorne,19.214,101,74827344,73206343,97.8,1621001,2.2,19.0,53.0,PG-13,TylerPerry,"TylerPerry,OzzieAreu,WillAreu",10-21-2016,73100000.0,4.6,8464,movie,Boo! A Madea Halloween,0,2016,103,"Comedy,Drama,Horror"
102,Miracles from Heaven,Jennifer Garner,23.642,Kylie Rogers,9.849,Martin Henderson,27.546,Brighton Sharbino,14.529,Courtney Fansler,3.876,102,73983003,61705123,83.4,12277880,16.6,45.0,80.0,PG,PatriciaRiggen,"JoeRoth,ThomasDexterJakesSr.,DeVonFranklin",3-16-2016,61700000.0,7.1,24980,movie,Miracles from Heaven,0,2016,109,"Biography,Drama,Family"
103,I Am Not Madame Bovary,Fan Bingbing,15.743,Zhang Jiayi,6.649,Guo Tao,4.943,Dong Chengpeng,7.627,Zhang Yi,15.503,103,70826207,436798,0.6,70389409,99.4,83.0,69.0,,FengXiao-Gang,,11-18-2016,436.6K,6.9,2217,movie,Wo bu shi Pan Jin Lian,0,2016,128,"Comedy,Drama"
104,See You Tomorrow,Valentina Magaña,0.6,Carmen Madrid,0.6,Alfredo Herrera,1.62,Francisco Durán,0.6,Apolinar Salgado,0.6,104,70065569,-,-,70065569,100,40.0,31.0,,AndreaZaccariello,GiuseppePedersoli,,,5.1,1107,movie,Bai du ren,0,2016,128,"Comedy,Drama,Romance"
105,One Piece Film: Gold,Kazuya Nakai,10.996,Mayumi Tanaka,12.81,Akemi Okamura,5.632,Kappei Yamaguchi,11.26,Hiroaki Hirata,7.274,105,66207073,423593,0.6,65783480,99.4,67.0,82.0,,HiroakiMiyamoto,,,,7.3,4876,movie,One Piece Film: Gold,0,2016,124,"Action,Adventure,Animation"
106,Moonlight,Trevante Rhodes,7.483,André Holland,3.659,Janelle Monáe,8.504,Ashton Sanders,10.163,Jharrel Jerome,7.819,106,65336603,27854932,42.6,37481671,57.4,98.0,79.0,R,BarryJenkins,"AdeleRomanski,DedeGardner,JeremyKleiner",11-18-2016,27900000.0,7.4,298692,movie,Moonlight,0,2016,111,Drama
107,Monster Trucks,Lucas Till,15.284,Jane Levy,10.27,Amy Ryan,12.139,Rob Lowe,12.843,Danny Glover,9.285,107,64493915,33370166,51.7,31123749,48.3,32.0,51.0,PG,ChrisWedge,"MaryParent,DenisL.Stewart",1-13-2017,33200000.000000004,5.6,16926,movie,Monster Trucks,0,2016,104,"Action,Adventure,Comedy"
108,Fences,Denzel Washington,33.586,Viola Davis,11.558,Stephen McKinley Henderson,4.97,Jovan Adepo,5.14,Russell Hornsby,8.178,108,64414761,57682904,89.5,6731857,10.5,,,,,,,,7.2,105982,movie,Fences,0,2016,139,Drama
109,"Hail, Caesar!",Josh Brolin,54.86,George Clooney,18.235,Alden Ehrenreich,4.659,Ralph Fiennes,45.665,Scarlett Johansson,44.256,109,63647656,30498085,47.9,33149571,52.1,86.0,44.0,PG-13,"JoelCoen,EthanCoen","JoelCoen,EthanCoen,TimBevan,EricFellner",2-5-2016,30000000.0,6.3,132241,movie,"Hail, Caesar!",0,2016,106,"Comedy,Drama,Mystery"
110,The Nice Guys,Russell Crowe,20.111,Ryan Gosling,12.098,Angourie Rice,15.455,Matt Bomer,11.562,Margaret Qualley,12.866,110,62788218,36261763,57.8,26526455,42.2,91.0,79.0,R,ShaneBlack,JoelSilver,5-20-2016,36200000.0,7.4,311302,movie,The Nice Guys,0,2016,116,"Action,Comedy,Crime"
111,Huo guo ying xiong,,,,,,,,,,,111,58106427,779818,1.3,57326609,98.7,,,,,,,,6.6,1294,movie,Huo guo ying xiong,0,2016,94,"Comedy,Crime,Thriller"
112,L.O.R.D: Legend of Ravaging Dynasties,Yang Mi,16.341,Fan Bingbing,19.144,Lin Yun,5.535,Kris Wu,11.815,Amber Kuo,6.146,112,58089494,350456,0.6,57739038,99.4,,31.0,,JingmingGuo,,9-30-2016,,5.1,1206,movie,Jue ji,0,2016,118,"Adventure,Animation,Fantasy"
113,Nine Lives,Kevin Spacey,14.582,Jennifer Garner,23.642,Malina Weissman,22.624,Robbie Amell,38.253,Cheryl Hines,13.493,113,57814445,19700032,34.1,38114413,65.9,14.0,41.0,PG,BarrySonnenfeld,LisaEllzey,8-5-2016,19600000.0,5.3,22494,movie,Nine Lives,0,2016,87,"Comedy,Drama,Family"
114,Zoolander 2,Ben Stiller,12.338,Owen Wilson,51.843,Will Ferrell,13.352,Penélope Cruz,22.178,Kristen Wiig,21.34,114,56722693,28848693,50.9,27874000,49.1,22.0,20.0,PG-13,BenStiller,"BenStiller,StuartCornfeld,ScottRudin,ClaytonTownsend,JeffMann",2-12-2016,28800000.0,4.7,68496,movie,Zoolander 2,0,2016,101,"Action,Adventure,Comedy"
115,Barbershop: The Next Cut,Ice Cube,14.542,Cedric the Entertainer,9.433,Regina Hall,12.088,Sean Patrick Thomas,11.7,Eve Jeffers Cooper,3.56,115,55030051,54030051,98.2,1000000,1.8,90.0,66.0,PG-13,MalcolmD.Lee,"RobertTeitel,GeorgeTillmanJr.,IceCube",4-15-2016,54000000.0,5.9,15090,movie,Barbershop: The Next Cut,0,2016,111,"Comedy,Drama"
116,The Age of Shadows,Song Kang-ho,24.694,Gong Yoo,12.282,Han Ji-min,13.101,Shingo Tsurumi,7.851,Um Tae-goo,6.555,116,54491162,541719,1,53949443,99,100.0,83.0,,KimJee-woon,ChoiJeong-hwa,9-23-2016,,7.1,9764,movie,Mil-jeong,0,2016,140,"Action,Drama,Thriller"
117,A Chinese Odyssey: Part Three,Han Geng,3.182,Tang Yan,11.231,Karen Mok,5.655,Wu Jing,19.876,Gillian Chung,6.741,117,53306108,-,-,53306108,100,,87.0,,JeffreyLau,,,,3.6,449,movie,Da hua xi you 3,0,2016,93,Fantasy
118,Tunnel,Bel Deliá,1.061,Luke Arnold,7.316,Andy Rodoreda,3.136,James Caitlin,1.614,Goran D. Kleut,4.459,118,52444295,568876,1.1,51875419,98.9,,,,ParkGyuTaek,,,,6.8,8497,movie,Teo-neol,0,2016,126,Drama
119,Patriots Day,Mark Wahlberg,49.465,John Goodman,20.197,J.K. Simmons,17.78,Kevin Bacon,9.167,Michelle Monaghan,23.375,119,52185751,31886361,61.1,20299390,38.9,81.0,86.0,R,PeterBerg,"ScottStuber,DylanClark,MarkWahlberg,StephenLevinson,HutchParker,DorothyAufiero,",1-13-2017,31800000.0,7.4,100371,movie,Patriots Day,0,2016,133,"Action,Crime,Drama"
120,My Beloved Bodyguard,Sammo Hung,17.837,Jacqueline Chan,1.788,Andy Lau,16.233,Feng Jia-Yi,3.117,Li Qinqin,3.667,120,52165873,-,-,52165873,100,,,,,,,,5.9,2158,movie,Wo de te gong ye ye,0,2016,99,"Action,Crime,Drama"
121,The Finest Hours,Chris Pine,29.596,Casey Affleck,10.576,Ben Foster,11.739,Eric Bana,15.937,Holliday Grainger,12.833,121,52099090,27569558,52.9,24529532,47.1,63.0,66.0,PG-13,CraigGillespie,"JamesWhitaker,DorothyAufiero",1-29-2016,27600000.0,6.7,65757,movie,The Finest Hours,0,2016,117,"Action,Drama,History"
122,Master,Regina Hall,14.426,Zoe Renee,3.616,Amber Gray,1.3,Talia Ryder,8.304,Talia Balsam,11.013,122,51636415,597251,1.2,51039164,98.8,75.0,46.0,R,MariamaDiallo,"JoshuaAstrachan,BradBecker-Parton,AndreaRoa",3-18-2022,,6.6,2339,movie,Ma-seu-teo,0,2016,143,"Action,Crime"
123,Doraemon the Movie: Nobita and the Birth of Japan,Wasabi Mizuta,5.505,Tomokazu Seki,15.413,Yumi Kakazu,4.66,Megumi Oohara,3.83,,,123,50939840,-,-,50939840,100,,,,,,,,6.8,709,movie,Eiga Doraemon: Shin Nobita no Nippon tanjou,0,2016,104,"Adventure,Animation,Comedy"
124,The Wailing,Kwak Do-won,6.113,Hwang Jung-min,8.721,Chun Woo-hee,8.238,Jun Kunimura,11.149,Kim Hwan-hee,6.724,124,49851770,786633,1.6,49065137,98.4,99.0,82.0,,NaHong-jin,,5-20-2016,785.4K,7.4,64365,movie,Gokseong,0,2016,156,"Drama,Horror,Mystery"
125,Two Is a Family,Omar Sy,10.194,Gloria Colston,5.093,Clémence Poésy,12.902,Antoine Bertrand,3.597,Ashley Walters,8.336,125,49619118,-,-,49619118,100,,,,,,,,7.3,26104,movie,Demain tout commence,0,2016,118,"Comedy,Drama"
126,Never Gone,Brian Sounalath,3.37,Jordon Sorenson,0.6,Nanea Miyata,1.312,,,,,126,48980792,96421,0.2,48884371,99.8,,64.0,,ZhouTuoRu,"KeLiming,ZhangYibai",7-15-2016,,5.3,961,movie,Zhi qing chun 2: Yuan lai ni hai zai zhe li,0,2016,100,"Drama,Romance"
127,Luck-Key,Yoo Hae-jin,21.601,Lee Joon,12.993,Jo Yoon-hee,5.02,Lim Ji-yeon,9.369,Jo Han-chul,18.544,127,48913975,466505,1,48447470,99,,76.0,,LeeGye-byeok,JeongHui-sun,,464.7K,6.9,2521,movie,Leokki,0,2016,112,"Action,Comedy,Crime"
128,Florence Foster Jenkins,Meryl Streep,13.52,Hugh Grant,32.571,Simon Helberg,15.655,Rebecca Ferguson,48.521,Nina Arianda,8.398,128,48902953,27383770,56,21519183,44,88.0,68.0,PG-13,StephenFrears,"MichaelKuhn,TraceySeaward",8-12-2016,27400000.0,6.8,55192,movie,Florence Foster Jenkins,0,2016,111,"Biography,Comedy,Drama"
129,Mother's Day,Jennifer Aniston,17.122,Julia Roberts,18.361,Kate Hudson,13.332,Jason Sudeikis,8.331,Timothy Olyphant,29.519,129,48782670,32492859,66.6,16289811,33.4,,,,JamesSnider,,,,5.6,36692,movie,Mother's Day,0,2016,118,"Comedy,Drama,Romance"
130,A Monster Calls,Lewis MacDougall,3.157,Sigourney Weaver,25.294,Felicity Jones,19.99,Toby Kebbell,15.698,Liam Neeson,36.597,130,47309313,3740823,7.9,43568490,92.1,86.0,81.0,PG-13,JuanAntonioBayona,BelénAtienza,1-6-2017,2200000.0,7.5,86762,movie,A Monster Calls,0,2016,108,"Adventure,Drama,Family"
131,Risen,Joseph Fiennes,13.968,Peter Firth,14.097,Cliff Curtis,16.479,Tom Felton,32.48,Mark Killeen,5.27,131,46432579,36880033,79.4,9552546,20.6,20.0,8.0,,EddieArya,EddieArya,8-20-2021,,6.3,27662,movie,Risen,0,2016,107,"Action,Drama,History"
132,Blair Witch,James Allen McCune,2.445,Callie Hernandez,7.956,Brandon Scott,1.96,Corbin Reid,4.649,Valorie Curry,13.576,132,45173154,20777061,46,24396093,54,38.0,31.0,R,AdamWingard,"RoyLee,StevenSchneider,KeithCalder,JessicaCalder",9-16-2016,20700000.0,5.0,44737,movie,Blair Witch,0,2016,89,"Horror,Mystery,Thriller"
133,Boonie Bears: The Big Top Secret,张伟,1.435,Bingjun Zhang,1.427,Tan Xiao,0.84,Pei Liu,0.6,Xiaodong Sun,0.6,133,45150390,-,-,45150390,100,,,,,,,,4.9,178,movie,Xiong chu mo zhi xiong xin gui lai,0,2016,99,Animation
134,Café Society,Jesse Eisenberg,26.404,Kristen Stewart,29.486,Steve Carell,25.175,Blake Lively,17.542,Parker Posey,18.161,134,43763247,11103205,25.4,32660042,74.6,71.0,56.0,PG-13,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-29-2016,11100000.0,6.6,76001,movie,Café Society,0,2016,96,"Comedy,Drama,Romance"
135,League of Gods,Jet Li,29.092,Fan Bingbing,19.144,Huang Xiaoming,10.146,Louis Koo,16.886,AngelaBaby,14.419,135,43498766,181633,0.4,43317133,99.6,,,,,,,,4.5,2626,movie,Feng shen chuan qi,0,2016,109,"Action,Fantasy"
136,Almost Christmas,Kimberly Elise,8.565,Omar Epps,12.228,Danny Glover,11.186,John Michael Higgins,14.276,Romany Malco,7.379,136,42580920,42158780,99,422140,1,49.0,64.0,PG-13,DavidE.Talbert,WillPacker,11-11-2016,42000000.0,6.1,6754,movie,Almost Christmas,0,2016,111,"Comedy,Drama"
137,The Wild Life,Chris Penn,4.29,Ilan Mitchell-Smith,2.673,Eric Stoltz,11.732,Jenny Wright,3.415,Lea Thompson,13.415,137,40075446,8005586,20,32069860,80,17.0,28.0,PG,"VincentKesteloot,BenStassen","GinaGallo,MimiMaynard,DomonicParis,BenStassen,CarolineVanIseghem",9-9-2016,8000000.0,5.4,6147,movie,Robinson Crusoe,0,2016,91,"Adventure,Animation,Comedy"
138,Love O2O,AngelaBaby,14.419,Jing Boran,8.24,Li Qin,9.762,Bai Yu,4.427,Liuxun Zimo,2.488,138,39969537,-,-,39969537,100,,,,,,,,6.4,1002,movie,Wei wei yi xiao hen qing cheng,0,2016,103,"Drama,Romance"
139,The Forest,Natalie Dormer,27.136,Eoin Macken,12.14,Stephanie Vogt,5.963,Osamu Tanpopo,0.608,Yasuo Tobishima,0.601,139,39712000,26594261,67,13117739,33,,,,,,,,4.8,42197,movie,The Forest,0,2016,93,"Horror,Mystery,Thriller"
140,The Forest,Natalie Dormer,27.136,Eoin Macken,12.14,Stephanie Vogt,5.963,Osamu Tanpopo,0.608,Yasuo Tobishima,0.601,140,39712000,26594261,67,13117739,33,,,,,,,,6.4,289,movie,The Forest,0,2016,109,"Drama,Fantasy,Horror"
141,Absolutely Fabulous: The Movie,Jennifer Saunders,17.664,Joanna Lumley,13.455,Julia Sawalha,15.816,June Whitfield,2.941,Jane Horrocks,4.542,141,39219109,4772155,12.2,34446954,87.8,58.0,41.0,R,MandieFletcher,"DamianJones,JonPlowman",7-22-2016,4800000.0,5.4,12440,movie,Absolutely Fabulous: The Movie,0,2016,91,"Comedy,Crime"
142,My Mom Is a Character 2,Paulo Gustavo,2.087,Rodrigo Pandolfo,3.167,Mariana Xavier,0.6,Patrícya Travassos,0.75,Alexandra Richter,0.98,142,39195565,-,-,39195565,100,,,,,,,,6.6,2700,movie,Minha Mãe é uma Peça 2: O Filme,0,2016,88,Comedy
143,"Crouching Tiger, Hidden Dragon: Sword of Destiny",Michelle Yeoh,61.559,Donnie Yen,19.262,Jason Scott Lee,13.723,Natasha Liu Bordizzo,10.429,Harry Shum Jr.,13.248,143,38659039,-,-,38659039,100,20.0,39.0,PG-13,Woo-PingYuen,"CharlieNguyen,PeterBerg",,,6.1,19315,movie,"Crouching Tiger, Hidden Dragon: Sword of Destiny",0,2016,96,"Action,Adventure,Drama"
144,Hell or High Water,Jeff Bridges,18.404,Chris Pine,28.479,Ben Foster,11.522,Gil Birmingham,19.089,Marin Ireland,15.709,144,37879877,27007844,71.3,10872033,28.7,97.0,88.0,R,DavidMackenzie,"SidneyKimmel,PeterBerg,CarlaHacken,JulieYorn",8-19-2016,27000000.0,7.6,223735,movie,Hell or High Water,0,2016,102,"Action,Crime,Drama"
145,Mission Milano,Andy Lau,22.726,Huang Xiaoming,9.044,Sammi Cheng,6.482,Michelle Hu,16.566,Ouyang Nana,15.676,145,37749848,-,-,37749848,100,,0.0,,JingWong,YapingLi,,,3.9,289,movie,Tou tian te wu,0,2016,103,"Action,Adventure,Comedy"
146,The Handmaiden,Kim Min-hee,9.642,Kim Tae-ri,33.03,Ha Jung-woo,9.169,Cho Jin-woong,9.375,Kim Hae-sook,9.14,146,37692886,2006788,5.3,35686098,94.7,95.0,91.0,,ParkChan-wook,"ParkChan-wook,SydLim",10-21-2016,2000000.0,8.1,136835,movie,Ah-ga-ssi,0,2016,145,"Drama,Romance,Thriller"
147,Snowden,Joseph Gordon-Levitt,20.585,Shailene Woodley,25.831,Melissa Leo,8.257,Zachary Quinto,7.86,Tom Wilkinson,13.739,147,37357216,21587519,57.8,15769697,42.2,61.0,70.0,R,OliverStone,"MoritzBorman,EricKopeloff,PhilipSchulz-Deyle,FernandoSulichin",9-16-2016,21600000.0,7.3,149420,movie,Snowden,0,2016,134,"Biography,Crime,Drama"
148,Nobunaga Concerto: The Movie,Shun Oguri,11.892,Ko Shibasaki,13.234,Osamu Mukai,5.94,Takayuki Yamada,10.17,Kiko Mizuhara,4.891,148,36187594,-,-,36187594,100,,,,,,,,6.3,429,movie,Nobunaga Concerto: The Movie,0,2016,126,"Adventure,Comedy,Sci-Fi"
149,Les Tuche 2: The American Dream,,,,,,,,,,,149,35210425,-,-,35210425,100,,,,,,,,4.8,1582,movie,Les Tuche 2 - Le rêve américain,0,2016,94,Comedy
150,Os Dez Mandamentos - O Filme,Guilherme Winter,3.234,Camila Rodrigues,1.044,Sergio Marone,4.129,Paulo Gorgulho,1.544,Giselle Itié,5.026,150,31998251,-,-,31998251,100,,,,,,,,3.6,1140,movie,Os Dez Mandamentos: O Filme,0,2016,120,"Adventure,Drama,Fantasy"
