,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
171,When the Game Stands Tall,"30,138,754","30,127,963",100,"10,791",<0.1,20.0,72.0,PG,ThomasCarter,DavidZelon,8-22-2014,30100000.0,6.6,15963,movie,When the Game Stands Tall,0,2014,115,"Biography,Drama,Family"
172,Draft Day,"29,824,199","28,842,237",96.7,"981,962",3.3,60.0,65.0,PG-13,IvanReitman,"IvanReitman,AliBell,JoeMedjuck",4-11-2014,28800000.0,6.8,59160,movie,Draft Day,0,2014,110,"Drama,Sport"
173,Big Eyes,"29,253,166","14,482,031",49.5,"14,771,135",50.5,72.0,68.0,PG-13,TimBurton,"TimBurton,LynetteHowellTaylor,ScottAlexander,LarryKaraszewski",12-25-2014,14500000.0,7.0,91357,movie,Big Eyes,0,2014,106,"Biography,Crime,Drama"
174,Big Eyes,"29,253,166","14,482,031",49.5,"14,771,135",50.5,72.0,68.0,PG-13,TimBurton,"TimBurton,LynetteHowellTaylor,ScottAlexander,LarryKaraszewski",12-25-2014,14500000.0,7.2,51,movie,Big Eyes,0,2014,\N,Documentary
175,The Fatal Encounter,"29,060,186",-,-,"29,060,186",100,60.0,78.0,,LeeJae-gyu,ChoiNak-kwon,,,6.8,1109,movie,Yeok-rin,0,2014,135,"Action,Drama"
176,Maya the Bee Movie,"28,638,603",-,-,"28,638,603",100,47.0,46.0,G,"AlexsStadermann,SimonPickard","BarbaraStephen,ThorstenWegener",5-1-2015,,5.9,2023,movie,Maya the Bee Movie,0,2014,89,"Adventure,Animation,Comedy"
177,Pokémon the Movie: Diancie and the Cocoon of Destruction,"28,595,105",-,-,"28,595,105",100,,57.0,,KunihikoYuyama,"TakemotoMori,KenichiArai,Jun'yaOkamoto,NobuyukiHosoya",,,5.5,1450,movie,Pokemon Za Mûbî XY: Hakai no Mayu to Dianshî,0,2014,76,"Action,Adventure,Animation"
178,The Divine Move,"27,926,871","136,707",0.5,"27,790,164",99.5,,57.0,,JoBeomgu,SeoKang-ho,,,6.7,2309,movie,Sin-ui hansu,0,2014,118,"Action,Crime"
179,Nicholas on Holiday,"27,567,832",-,-,"27,567,832",100,,,,,,,,6.2,3070,movie,Les vacances du petit Nicolas,0,2014,97,"Comedy,Family"
180,Grace of Monaco,"27,515,247",-,-,"27,515,247",100,9.0,25.0,,OlivierDahan,"Pierre-AngeLePogam,UdayChopra,ArashAmel",,,5.7,19842,movie,Grace of Monaco,0,2014,103,"Biography,Drama,Romance"
181,Left Behind,"27,405,896","14,019,924",51.2,"13,385,972",48.8,0.0,2.0,PG-13,VicArmstrong,"PaulLalonde,EdClydesdale",10-3-2014,14000000.0,3.1,39430,movie,Left Behind,0,2014,110,"Action,Fantasy,Sci-Fi"
182,Joy of Fatherhood,"27,088,817",-,-,"27,088,817",100,,,,,,,,5.6,2699,movie,Vaterfreuden,0,2014,110,"Comedy,Romance"
183,A Hard Day,"26,488,847","19,004",<0.1,"26,469,843",99.9,83.0,77.0,,KimSeong-hun,,7-17-2015,,7.2,13773,movie,Ggeutggaji ganda,0,2014,111,"Action,Crime,Thriller"
184,Top Five,"26,117,471","25,317,471",96.9,"800,000",3.1,86.0,64.0,R,ChrisRock,"ScottRudin,EliBush",12-12-2014,25300000.0,6.4,26638,movie,Top Five,0,2014,102,"Comedy,Romance"
185,Iceman,"26,033,917","7,679",<0.1,"26,026,238",100,83.0,65.0,,FelixRandau,JanKrüger,3-15-2019,2.1K,4.7,3581,movie,Gap tung kei hap,0,2014,104,"Action,Comedy,History"
186,Meet Miss Anxiety,"25,948,636",-,-,"25,948,636",100,,,,,,,,4.5,189,movie,Wo de zao geng nv you,0,2014,99,"Comedy,Romance"
187,"Love, Rosie","25,574,387","20,431",<0.1,"25,553,956",99.9,32.0,63.0,R,ChristianDitter,"SimonBrooks,DonCarmody,JamesFlynn,RobertKulzer",2-6-2015,14.9K,7.2,135978,movie,"Love, Rosie",0,2014,102,"Comedy,Romance"
188,A Haunted House 2,"25,358,716","17,329,486",68.3,"8,029,230",31.7,8.0,43.0,R,MikeTiddes,"RickAlvarez,MarlonWayans",4-18-2014,17300000.0,4.6,21411,movie,A Haunted House 2,0,2014,86,"Comedy,Fantasy,Horror"
189,And So It Goes,"25,312,387","15,160,801",59.9,"10,151,586",40.1,18.0,40.0,PG-13,RobReiner,"RobReiner,AlanGreisman,MarkDamon",7-25-2014,15200000.0,5.8,13950,movie,And So It Goes,0,2014,94,"Comedy,Drama,Romance"
190,Kung Fu Jungle,"24,070,765","129,784",0.5,"23,940,981",99.5,,,,,,,,6.4,10990,movie,Yi ge ren de wu lin,0,2014,100,"Action,Crime,Thriller"
191,Hot Road,"22,916,313",-,-,"22,916,313",100,,,,TakahiroMiki,,,,5.7,254,movie,Hotto rôdo,0,2014,119,"Drama,Romance"
