,Unnamed: 0,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
112,112,Krampus,61548707,42725475,69.4,18823232,30.6,67.0,51.0,PG-13,MichaelDougherty,"ThomasTull,JonJashni,MichaelDougherty,AlexGarcia",12-4-2015,42700000.0,6.2,71877,movie,Krampus,0,2015,98,"Comedy,Drama,Fantasy"
113,113,The Perfect Guy,60273173,57027435,94.6,3245738,5.4,18.0,51.0,PG-13,DavidM.Rosenthal,"NicoleRocklin,WendyRhoads,DarrylTaja,TommyOliver",9-11-2015,57000000.0,5.6,10640,movie,The Perfect Guy,0,2015,100,Thriller
114,114,Forever Young,59981902,149761,0.2,59832141,99.8,,,,FaustoBrizzi,,,,3.0,156,movie,Zhi zi hua kai,0,2015,107,Romance
115,115,Miss Granny,59396311,234573,0.4,59161738,99.6,,,,JoyceBernal,"NeilArce,VicenteG.delRosarioIII,VeroniqueDelRosario-Corpus",,,6.6,1162,movie,Zhong fan 20 sui,0,2015,131,"Comedy,Fantasy,Music"
116,116,The Gift,58978653,43787265,74.2,15191388,25.8,91.0,75.0,R,JoelEdgerton,"JasonBlum,RebeccaYeldham,JoelEdgerton",8-7-2015,43800000.0,7.1,152145,movie,The Gift,0,2015,108,"Drama,Mystery,Thriller"
117,117,You Are My Sunshine,56640000,-,-,56640000,100.0,,,,,,,,3.9,321,movie,He yi sheng xiao mo,0,2015,107,Romance
118,118,No Escape,54418872,27288872,50.1,27130000,49.9,48.0,62.0,R,JohnErickDowdle,"DrewDowdle,MichelLitvak,DavidLancaster",8-26-2015,27300000.0,6.8,84706,movie,No Escape,0,2015,103,"Action,Thriller"
119,119,Sinister 2,53329150,27740955,52,25588195,48.0,15.0,31.0,R,CiaránFoy,"JasonBlum,ScottDerrickson",8-21-2015,27700000.0,5.3,53480,movie,Sinister 2,0,2015,97,"Horror,Mystery,Thriller"
120,120,Detective Conan: Sunflowers of Inferno,52920296,-,-,52920296,100.0,,,,,,,,6.2,1392,movie,Meitantei Conan: Goka no himawari,0,2015,112,"Action,Adventure,Animation"
121,121,Prem Ratan Dhan Payo,52715771,4364639,8.3,48351132,91.7,45.0,47.0,,SoorajR.Barjatya,"KamalKumarBarjatya,RajkumarBarjatya,AjitKumarBarjatya",11-12-2015,4300000.0,4.5,21731,movie,Prem Ratan Dhan Payo,0,2015,164,"Action,Drama,Musical"
122,122,The Boy Next Door,52425855,35423380,67.6,17002475,32.4,12.0,33.0,R,RobCohen,"JasonBlum,JohnJacobs,ElaineGoldsmith-Thomas,BennyMedina,JenniferLopez",1-23-2015,35400000.0,4.7,41556,movie,The Boy Next Door,0,2015,91,Thriller
123,123,The Night Before,52395996,43047372,82.2,9348624,17.8,,,,,,,,6.4,73560,movie,The Night Before,0,2015,101,"Comedy,Fantasy"
124,124,The Night Before,52395996,43047372,82.2,9348624,17.8,,,,,,,,5.0,5,movie,The Night Before,0,2015,86,Documentary
125,125,Hollywood Adventures,52265070,-,-,52265070,100.0,,21.0,,TimothyKendall,"AnneClements,TroyCraigPoon,JustinLin,JohnPierson",,,5.0,641,movie,Hollywood Adventures,0,2015,114,"Action,Adventure,Comedy"
126,126,Hot Pursuit,51380201,34580201,67.3,16800000,32.7,8.0,35.0,PG-13,AnneFletcher,"BrunaPapandrea,ReeseWitherspoon,DanaFox",5-8-2015,34600000.0,5.1,50918,movie,Hot Pursuit,0,2015,87,"Action,Comedy,Crime"
127,127,The Himalayas,50544493,696717,1.4,49847776,98.6,43.0,56.0,,LeeSeok-hoon,,,696.7K,6.4,1115,movie,Himalaya,0,2015,124,"Adventure,Biography,Drama"
128,128,The Boy and the Beast,49714378,490643,1,49223735,99.0,88.0,88.0,PG-13,MamoruHosoda,"AtsushiChiba,TakuyaItô,GenkiKawamura,YuichiroSato,DaisukeKadoya",,446.1K,7.6,23309,movie,Bakemono no ko,0,2015,119,"Action,Adventure,Animation"
129,129,Surprise,49567466,-,-,49567466,100.0,,,,LeslieBumgarner,GabrielaGonzalez,,,5.2,389,movie,Wan wan mei xiang dao,0,2015,96,"Adventure,Comedy,Fantasy"
130,130,Entourage,49263404,32363404,65.7,16900000,34.3,33.0,57.0,R,DougEllin,"MarkWahlberg,StephenLevinson,DougEllin",6-3-2015,32400000.0,6.5,79437,movie,Entourage,0,2015,104,"Comedy,Drama"
131,131,Concussion,48623572,34542474,71,14081098,29.0,58.0,74.0,PG-13,PeterLandesman,"RidleyScott,GianninaFacio,DavidWolthoff,LarryShuman,ElizabethCantillon",12-25-2015,33800000.0,7.1,93274,movie,Concussion,0,2015,123,"Biography,Drama,Sport"
132,132,Inside Men,47616503,-,-,47616503,100.0,,,,"JeanRobertViallet,AliceOdiot",BrunoNahon,,,7.0,3472,movie,Nae-bu-ja-deul,0,2015,130,"Action,Crime,Drama"
133,133,The Dead End,47600000,-,-,47600000,100.0,75.0,59.0,R,"Jean-BaptisteAndrea,FabriceCanepa","JamesHuth,GabriellaStollenwerck",,,7.1,1575,movie,Lie ri zhuo xin,0,2015,139,"Crime,Drama"
134,134,Boonie Bears Winter,47581416,-,-,47581416,100.0,,,,,,,,5.2,137,movie,Xiong chu mo zhi xue ling xiong feng,0,2015,96,"Animation,Comedy"
135,135,Mortdecai,47275695,7696134,16.3,39579561,83.7,12.0,30.0,R,DavidKoepp,"AndrewLazar,JohnnyDepp,PatrickMcCormick",1-23-2015,7700000.0,5.5,71457,movie,Mortdecai,0,2015,107,"Action,Adventure,Comedy"
136,136,Let's Get Married,45972724,462918,1,45509806,99.0,,62.0,,,,,,5.7,188,movie,Zan men jie hun ba,0,2015,127,"Comedy,Romance"
137,137,Somewhere Only We Know,45737711,482341,1.1,45255370,98.9,,53.0,,JingleiXu,,2-13-2015,477.5K,5.4,737,movie,You yi ge di fang zhi you wo men zhi dao,0,2015,109,"Drama,Romance"
138,138,"McFarland, USA",45710059,44482410,97.3,1227649,2.7,80.0,88.0,PG,NikiCaro,"GordonGray,MarkCiardi",2-20-2015,44500000.0,7.4,38222,movie,"McFarland, USA",0,2015,129,"Biography,Drama,Sport"
139,139,Hero,45565534,88675,0.2,45476859,99.8,67.0,50.0,PG-13,StephenFrears,LauraZiskin,10-2-1992,18200000.0,6.3,556,movie,Hero,0,2015,120,"Crime,Drama"
140,140,Hero,45565534,88675,0.2,45476859,99.8,67.0,50.0,PG-13,StephenFrears,LauraZiskin,10-2-1992,18200000.0,3.6,2573,movie,Hero,0,2015,145,"Action,Drama,Musical"
141,141,Max,43967255,42656255,97,1311000,3.0,38.0,70.0,PG,BoazYakin,"KarenRosenfelt,KenBlancato",6-26-2015,42700000.0,6.7,26766,movie,Max,0,2015,111,"Adventure,Drama,Family"
142,142,The DUFF,43709744,34030343,77.9,9679401,22.1,73.0,66.0,PG-13,AriSandel,"McG,MaryViola,SusanCartsonis",2-20-2015,34000000.0,6.5,92270,movie,The Duff,0,2015,101,"Comedy,Romance"
143,143,Legend,42972994,1872994,4.4,41100000,95.6,68.0,68.0,PG-13,FrancisLawrence,"AkivaGoldsman,JamesLassiter,DavidHeyman,NeilMoritz",12-14-2007,256399999.99999997,6.9,174131,movie,Legend,0,2015,132,"Biography,Crime,Drama"
144,144,The Gallows,42964410,22764410,53,20200000,47.0,14.0,22.0,R,"ChrisLofing,TravisCluff","JasonBlum,GuymonCasady,DeanSchnider,BenjaminForkner,ChrisLofing,TravisCluff",7-10-2015,22800000.0,4.2,20412,movie,The Gallows,0,2015,81,"Horror,Mystery,Thriller"
145,145,Love the Coopers,42426912,26302731,62,16124181,38.0,18.0,36.0,PG-13,JessieNelson,"MichaelLondon,JessieNelson,JaniceWilliams",11-13-2015,26300000.0,5.8,23961,movie,Love the Coopers,0,2015,107,"Comedy,Fantasy,Romance"
146,146,The Throne,42165755,-,-,42165755,100.0,,77.0,,LeeJoon-ik,,,,7.1,2477,movie,Sado,0,2015,125,"Drama,History"
147,147,The Lady in the Van,41387687,10021175,24.2,31366512,75.8,89.0,64.0,PG-13,NicholasHytner,"NicholasHytner,DamianJones,KevinLoader",2-19-2016,10000000.0,6.7,29051,movie,The Lady in the Van,0,2015,104,"Biography,Comedy,Drama"
148,148,Ricki and the Flash,41325328,26822144,64.9,14503184,35.1,65.0,43.0,PG-13,JonathanDemme,"MarcPlatt,GaryGoetzman,DiabloCody,MasonNovick",8-7-2015,26800000.0,6.0,23383,movie,Ricki and the Flash,0,2015,101,"Comedy,Drama,Music"
149,149,Spanish Affair 2,40591862,-,-,40591862,100.0,,,,,,,,5.3,7201,movie,Ocho apellidos catalanes,0,2015,99,"Comedy,Romance"
150,150,Carol,40272135,12711491,31.6,27560644,68.4,94.0,74.0,R,ToddHaynes,"ElizabethKarlsen,StephenWoolley,ChristineVachon",1-8-2016,12700000.0,7.2,126243,movie,Carol,0,2015,118,"Drama,Romance"
151,151,Northern Limit Line,40034677,337907,0.8,39696770,99.2,,71.0,,KimHak-sun,"KimHak-sun,JeongMun-gu",7-17-2015,249.9K,6.5,1162,movie,Yeonpyeong haejeon,0,2015,130,"Drama,War"
152,152,Ex-Files 2: The Backup Strikes Back,39108291,-,-,39108291,100.0,,83.0,,TianYuSheng,,,105.0K,4.6,174,movie,Qian ren 2: Bei tai fan ji zhan,0,2015,108,Comedy
153,153,Boruto: Naruto The Movie,38362448,919651,2.4,37442797,97.6,,93.0,,HiroyukiYamashita,,,,8.0,10348,movie,Boruto: Naruto the Movie,0,2015,95,"Action,Adventure,Animation"
154,154,The Lazarus Effect,38356892,25801570,67.3,12555322,32.7,16.0,23.0,PG-13,DavidGelb,"JasonBlum,JimmyMiller,CodyZwieg",2-27-2015,25800000.0,5.2,43055,movie,The Lazarus Effect,0,2015,83,"Horror,Mystery,Sci-Fi"
155,155,Helios,37938005,-,-,37938005,100.0,,,,,,,,5.5,1205,movie,Chek dou,0,2015,118,"Action,Crime,Drama"
156,156,A Walk in the Woods,37461274,29504281,78.8,7956993,21.2,47.0,48.0,R,KenKwapis,"RobertRedford,BillHolderman,ChipDiggins",9-2-2015,29500000.0,6.3,26855,movie,A Walk in the Woods,0,2015,104,"Adventure,Biography,Comedy"
157,157,Burnt,36606743,13651946,37.3,22954797,62.7,28.0,44.0,R,JohnWells,"StaceySher,ErwinStoff,JohnWells",10-30-2015,13700000.0,6.6,114700,movie,Burnt,0,2015,101,"Comedy,Drama"
158,158,The Priests,36577134,185093,0.5,36392041,99.5,,54.0,PG,DinoRisi,"PioAngeletti,AdrianoDeMicheli",,,6.3,1940,movie,Geomeun sajedeul,0,2015,103,"Mystery,Thriller"
159,159,The New Adventures of Aladdin,35771820,-,-,35771820,100.0,,21.0,,LionelSteketee,,,,4.7,2291,movie,Les nouvelles aventures d'Aladin,0,2015,107,Comedy
160,160,Heidi,35755670,-,-,35755670,100.0,100.0,81.0,,AlainGsponer,"LukasHobi,UlrikePutz,JakobClaussen,RetoSchärli",,,7.4,5834,movie,Heidi,0,2015,111,"Drama,Family"
161,161,Room,35401758,14677654,41.5,20724104,58.5,93.0,93.0,R,LennyAbrahamson,"EdGuiney,DavidGross",1-22-2016,14700000.0,8.1,406423,movie,Room,0,2015,118,"Drama,Thriller"
162,162,Lost and Love,34930177,188817,0.5,34741360,99.5,50.0,49.0,,SanyuanPeng,DajunZhang,3-20-2015,187.0K,6.4,689,movie,Shi gu,0,2015,108,Drama
163,163,Secret in Their Eyes,34854990,20180155,57.9,14674835,42.1,39.0,41.0,PG-13,BillyRay,"MarkJohnson,MattJackson",11-20-2015,20200000.0,6.3,47768,movie,Secret in Their Eyes,0,2015,111,"Crime,Drama,Mystery"
164,164,"Dad, Where Are We Going 2",34840000,-,-,34840000,100.0,,,,,,,,2.5,134,movie,Ba ba qu na er 2,0,2015,96,"Comedy,Documentary"
165,165,Doraemon: Nobita and the Space Heroes,34811747,-,-,34811747,100.0,,,,,,,,6.6,606,movie,Doraemon: Nobita and the Space Heroes,0,2015,100,"Action,Adventure,Animation"
166,166,Steve Jobs,34441873,17766658,51.6,16675215,48.4,85.0,73.0,R,DannyBoyle,"MarkGordon,GuymonCasady,ScottRudin,DannyBoyle,ChristianColson",10-23-2015,17800000.0,7.2,166526,movie,Steve Jobs,0,2015,122,"Biography,Drama"
167,167,Victor Frankenstein,34227298,5775076,16.9,28452222,83.1,26.0,35.0,PG-13,PaulMcGuigan,JohnDavis,11-10-2015,5700000.0,6.0,56199,movie,Victor Frankenstein,0,2015,110,"Drama,Horror,Sci-Fi"
168,168,The Witness,33963557,418063,1.2,33545494,98.8,90.0,77.0,,JamesD.Solomon,JamesD.Solomon,6-3-2016,159.0K,7.0,4305,movie,The Witness,0,2015,89,"Biography,Crime,Documentary"
169,169,The Witness,33963557,418063,1.2,33545494,98.8,90.0,77.0,,JamesD.Solomon,JamesD.Solomon,6-3-2016,159.0K,6.0,701,movie,Wo shi zheng ren,0,2015,112,"Action,Crime,Drama"
170,170,Project Almanac,33213241,22348241,67.3,10865000,32.7,37.0,45.0,PG-13,DeanIsraelite,"MichaelBay,AndrewForm,BradFuller",1-30-2015,22300000.0,6.3,79573,movie,Project Almanac,0,2015,106,"Drama,Mystery,Sci-Fi"
171,171,Dilwale,31994323,4871263,15.2,27123060,84.8,20.0,46.0,,RohitShetty,GauriKhan,12-18-2015,4800000.0,5.3,34134,movie,Dilwale,0,2015,158,"Action,Comedy,Drama"
172,172,Suffragette,31972096,4702420,14.7,27269676,85.3,73.0,68.0,PG-13,SarahGavron,"AlisonOwen,FayeWard",11-13-2015,4700000.0,6.9,41595,movie,Suffragette,0,2015,106,"Drama,History"
173,173,Self/less,31807156,12279691,38.6,19527465,61.4,,,R,JacobPander,"ArnoldPander,JohnPearson-Denning",,,6.5,97887,movie,Self/less,0,2015,117,"Action,Mystery,Sci-Fi"
174,174,Saving Mr. Wu,31222161,92696,0.3,31129465,99.7,100.0,67.0,,ShengDing,,10-2-2015,92.7K,6.6,2374,movie,Jie jiu Wu xian sheng,0,2015,106,"Action,Crime,Drama"
175,175,Attack on Titan Part 1,30810658,449523,1.5,30361135,98.5,47.0,34.0,,ShinjiHiguchi,"YujiIshida,GenkiKawamura",,,5.1,13942,movie,Shingeki no kyojin,0,2015,98,"Action,Adventure,Drama"
176,176,A Man Called Ove,30692889,3479315,11.3,27213574,88.7,,,,,,,,7.7,53167,movie,En man som heter Ove,0,2015,116,"Comedy,Drama,Romance"
177,177,Far from the Madding Crowd,30229977,12236500,40.5,17993477,59.5,43.0,,,LaurenceTrimble,LaurenceTrimble,,,7.1,48706,movie,Far from the Madding Crowd,0,2015,119,"Drama,Romance"
178,178,Mr. Holmes,29355203,17737646,60.4,11617557,39.6,88.0,70.0,PG,BillCondon,"AnneCarey,IainCanning,EmileSherman",7-24-2015,17700000.0,6.8,64034,movie,Mr. Holmes,0,2015,104,"Drama,Mystery"
179,179,Flying Colors,28525563,-,-,28525563,100.0,,,,,,,,7.3,3142,movie,Birigyaru,0,2015,117,"Comedy,Drama"
180,180,Triumph in the Skies,28085162,-,-,28085162,100.0,,21.0,,"MattChow,WilsonYip","TommyGa-shuLeung,JacksonPat",,,4.3,368,movie,Chung seung wan siu,0,2015,100,Drama
181,181,The 33,27972023,12227722,43.7,15744301,56.3,48.0,59.0,PG-13,PatriciaRiggen,"MikeMedavoy,EdwardMcGurn,RobertKatz",11-13-2015,12000000.0,6.9,37731,movie,The 33,0,2015,127,"Biography,Drama,History"
182,182,Bride Wars,27670000,-,-,27670000,100.0,11.0,51.0,PG,GaryWinick,"JulieYorn,KateHudson,AlanRiche",1-9-2009,58700000.0,4.3,217,movie,Xin niang da zuo zhan,0,2015,90,Comedy
183,183,Irrational Man,27391084,4030360,14.7,23360724,85.3,46.0,46.0,R,WoodyAllen,"LettyAronson,StephenTenenbaum,EdwardWalson",7-17-2015,4000000.0,6.6,62536,movie,Irrational Man,0,2015,95,"Comedy,Crime,Drama"
184,184,Detective K: Secret of the Lost Island,27387870,185367,0.7,27202503,99.3,,,,,,,,6.2,551,movie,Joseon Myungtamjung: Nobui Ddal,0,2015,124,"Action,Adventure,Comedy"
185,185,To the Fore,27267799,-,-,27267799,100.0,,56.0,,DanteLam,"Nga-BokLei,CandyLeung",8-7-2015,,6.3,1031,movie,Po feng,0,2015,125,"Drama,Sport"
186,186,American Ultra,27262374,14440985,53,12821389,47.0,44.0,45.0,R,NimaNourizadeh,"AnthonyBregman,KevinScottFrakes,RajBrinderSingh,DavidAlpert,BrittonRizzio",8-21-2015,14400000.0,6.1,90345,movie,American Ultra,0,2015,96,"Action,Comedy"
187,187,Orange,26261536,-,-,26261536,100.0,,,,,,,,6.8,1585,movie,Orenji,0,2015,139,"Comedy,Drama,Romance"
188,188,Aloha,26250020,21067116,80.3,5182904,19.7,20.0,28.0,PG-13,CameronCrowe,"ScottRudin,CameronCrowe",5-29-2015,,5.4,66072,movie,Aloha,0,2015,105,"Comedy,Drama,Romance"
189,189,Huevos: Little Rooster's Egg-cellent Adventure,25892561,9080818,35.1,16811743,64.9,,56.0,PG,"GabrielRivaPalacioAlatriste,RodolfoRivaPalacioAlatriste","IgnacioMartínezCasares,GabrielRivaPalacioAlatriste,RodolfoRivaPalacioAlatriste",,,5.7,1042,movie,Un gallo con muchos huevos,0,2015,98,"Adventure,Animation,Comedy"
190,190,Dügün Dernek 2: Sünnet,25836668,-,-,25836668,100.0,,,,,,,,6.4,10286,movie,Dügün Dernek 2: Sünnet,0,2015,112,Comedy
191,191,Look Who's Back,25513752,-,-,25513752,100.0,,80.0,,DavidWnendt,"LarsDittrich,ChristophMüller",,,7.0,44786,movie,Er ist wieder da,0,2015,116,"Comedy,Drama,Fantasy"
192,192,Serial Teachers 2,25364150,-,-,25364150,100.0,,,,,,,,4.4,1479,movie,Les profs 2,0,2015,92,Comedy
193,193,Wild City,24817852,34866,0.1,24782986,99.9,50.0,35.0,,RingoLam,"RingoLam,JingChrisLiu",7-31-2015,,5.7,846,movie,Mai sing,0,2015,120,"Action,Crime,Thriller"
