,Unnamed: 0,Unnamed: 0.1,Movie Title,Worldwide,Budget,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
114,114,114,How Do You Know,48668907,30212620,62.1,18456287,37.9,31.0,25.0,PG-13,JamesL.Brooks,"JamesL.Brooks,PaulaWeinstein,LaurenceMark,JulieAnsell",12-17-2010,30200000.0,5.4,49491,movie,How Do You Know,0,2010,121,"Comedy,Drama,Romance"
115,115,115,Charlie St. Cloud,48190704,31162545,64.7,17028159,35.3,28.0,60.0,PG-13,BurrSteers,MarcPlatt,7-30-2010,31100000.0,6.4,61604,movie,Charlie St. Cloud,0,2010,100,"Drama,Fantasy,Romance"
116,116,116,Heartbreaker,48023509,504030,1,47519479,99,,,R,FrankZuniga,,,,6.7,26415,movie,L'arnacoeur,0,2010,105,"Comedy,Romance"
117,117,117,Scott Pilgrim vs. the World,47664559,31524275,66.1,16140284,33.9,82.0,84.0,PG-13,EdgarWright,"MarcPlatt,EricGitter,NiraPark,EdgarWright",8-13-2010,32799999.999999996,7.6,413494,movie,Scott Pilgrim vs. the World,0,2010,112,"Action,Comedy,Fantasy"
118,118,118,Welcome to the South,45896492,-,-,45896492,100,,,,,,,,6.6,9231,movie,Benvenuti al sud,0,2010,102,Comedy
119,119,119,Machete,45491656,26593646,58.5,18898010,41.5,72.0,63.0,R,RobertRodriguez,"RobertRodriguez,ElizabethAvellan,RickSchwartz",9-3-2010,26600000.0,6.6,196102,movie,Machete,0,2010,105,"Action,Crime,Thriller"
120,120,120,Confessions,45203103,-,-,45203103,100,81.0,88.0,,TetsuyaNakashima,"YujiIshida,GenkiKawamura,YutakaSuzuki,YoshihiroKubota",,,7.7,38417,movie,Kokuhaku,0,2010,106,"Drama,Thriller"
121,121,121,The Man from Nowhere,44723232,528175,1.2,44195057,98.8,,,,MattGreen,"MattGreen,ChrisDowling,JohnSullivan",,,7.7,68240,movie,Ajeossi,0,2010,119,"Action,Crime,Drama"
122,122,122,Of Gods and Men,43803417,3951596,9,39851821,91,92.0,75.0,PG-13,XavierBeauvois,"PascalCaucheteux,EtienneComar",2-25-2011,4000000.0,7.2,15440,movie,Des hommes et des dieux,0,2010,122,"Drama,History"
123,123,123,Boy,43551154,256211,0.6,43294943,99.4,97.0,80.0,R,RichardLinklater,"RichardLinklater,CathleenSutherland",7-18-2014,25400000.0,7.5,25645,movie,Boy,0,2010,87,"Comedy,Drama"
124,124,124,Boy,43551154,256211,0.6,43294943,99.4,97.0,80.0,R,RichardLinklater,"RichardLinklater,CathleenSutherland",7-18-2014,25400000.0,7.3,13,movie,Boy,0,2010,112,"Crime,Drama,Family"
125,125,125,When in Rome,43053376,32680633,75.9,10372743,24.1,17.0,41.0,PG-13,MarkStevenJohnson,"GaryFoster,MarkStevenJohnson,AndrewPanay",1-29-2010,32700000.000000004,5.5,62011,movie,When in Rome,0,2010,91,"Comedy,Romance"
126,126,126,My Name Is Khan,42345360,4018771,9.5,38326589,90.5,82.0,83.0,PG-13,KaranJohar,"HirooJohar,GauriKhan",2-12-2010,4000000.0,8.0,104991,movie,My Name Is Khan,0,2010,165,"Drama,Romance"
127,127,127,Going the Distance,42059111,17804299,42.3,24254812,57.7,,,,UbongBasseyNya,,,,6.3,58185,movie,Going the Distance,0,2010,103,"Comedy,Romance"
128,128,128,SP: The Motion Picture I,39674739,-,-,39674739,100,,,,,,,,5.7,125,movie,SP: The motion picture yabô hen,0,2010,\N,Drama
129,129,129,For Colored Girls,37981984,37729698,99.3,252286,0.7,32.0,73.0,R,TylerPerry,"OzzieAreu,RogerM.Bobb,PaulHall",11-5-2010,37700000.0,6.1,7697,movie,For Colored Girls,0,2010,134,Drama
130,130,130,Detective Conan: The Lost Ship in the Sky,36407407,-,-,36407407,100,,,,,,,,7.0,1616,movie,Meitantei Conan: Tenkuu no rosuto shippu,0,2010,103,"Action,Adventure,Animation"
131,131,131,Secret Reunion,36298578,-,-,36298578,100,,,,,,,,6.9,3947,movie,Ui-hyeong-je,0,2010,117,"Action,Drama,Thriller"
132,132,132,Furry Vengeance,36288132,17630465,48.6,18657667,51.4,7.0,32.0,PG,RogerKumble,"RobertSimonds,KeithGoldberg",4-30-2010,17600000.0,3.8,16877,movie,Furry Vengeance,0,2010,92,"Comedy,Family"
133,133,133,You Will Meet a Tall Dark Stranger,35867322,3248246,9.1,32619076,90.9,46.0,34.0,R,WoodyAllen,"LettyAronson,JaumeRoures,StephenTenenbaum",9-22-2010,3200000.0,6.3,45441,movie,You Will Meet a Tall Dark Stranger,0,2010,98,"Comedy,Drama,Romance"
134,134,134,Faster,35626958,23240020,65.2,12386938,34.8,42.0,52.0,R,GeorgeTillmanJr.,"MartinShafer,LizGlotzer,TonyGayton,RobertTeitel",11-24-2010,23200000.0,6.4,106300,movie,Faster,0,2010,98,"Action,Crime,Drama"
135,135,135,The Kids Are All Right,34705850,20811365,60,13894485,40,92.0,74.0,R,LisaCholodenko,"GaryGilbert,JeffreyKusama-Hinte,CelineRattray,JordanHorowitz,DanielaTaplinLundberg",7-30-2010,20800000.0,7.1,129626,movie,The Kids Are All Right,0,2010,106,"Comedy,Drama,Romance"
136,136,136,Doraemon The Movie: Nobita's Great Battle of the Mermaid King,34702573,-,-,34702573,100,,,,,,,,6.7,438,movie,Eiga Doraemon: Nobita no ningyo daikaisen,0,2010,99,"Adventure,Animation,Comedy"
137,137,137,The Extraordinary Adventures of Adèle Blanc-Sec,34604339,-,-,34604339,100,85.0,54.0,PG,LucBesson,VirginieSilla,,,6.3,21037,movie,Les aventures extraordinaires d'Adèle Blanc-Sec,0,2010,107,"Action,Adventure,Comedy"
138,138,138,Camping 2,33857735,-,-,33857735,100,,13.0,,FabienOnteniente,,,,4.3,1331,movie,Camping 2,0,2010,99,Comedy
139,139,139,Arthur 3: The War of the Two Worlds,33519334,-,-,33519334,100,20.0,42.0,PG,LucBesson,"LucBesson,EmmanuelPrévost",,,5.5,9046,movie,Arthur 3: la guerre des deux mondes,0,2010,101,"Adventure,Animation,Family"
140,140,140,Dogwood Tree,33016351,-,-,33016351,100,,,,,,,,6.8,1215,movie,Hanamizuki,0,2010,128,"Adventure,Drama,Romance"
141,141,141,Leap Year,32686500,25918920,79.3,6767580,20.7,,57.0,,JamesCruze,,,,6.4,102605,movie,Leap Year,0,2010,100,"Comedy,Romance"
142,142,142,Leap Year,32686500,25918920,79.3,6767580,20.7,,57.0,,JamesCruze,,,,5.9,2531,movie,Año bisiesto,0,2010,94,"Drama,Romance"
143,143,143,Potiche,32309881,1618844,5,30691037,95,83.0,61.0,R,FrançoisOzon,"ÉricAltmayer,NicolasAltmayer",3-25-2011,1600000.0,6.4,10780,movie,Potiche,0,2010,103,Comedy
144,144,144,You Again,32054369,25702053,80.2,6352316,19.8,19.0,43.0,PG,AndyFickman,"JohnJ.Strauss,EricTannenbaum,AndyFickman",9-24-2010,25700000.0,5.7,51643,movie,You Again,0,2010,105,"Comedy,Romance"
145,145,145,The Losers,29397654,23591432,80.2,5806222,19.8,48.0,54.0,PG-13,SylvainWhite,"JoelSilver,AkivaGoldsman,KerryFoster",4-23-2010,23600000.0,6.3,99714,movie,The Losers,0,2010,97,"Action,Adventure,Crime"
146,146,146,The Santa Claus Gang,29181330,-,-,29181330,100,,,,,,,,5.9,2938,movie,La banda dei Babbi Natale,0,2010,100,Comedy
147,147,147,Sacrifice,29093560,29792,0.1,29063768,99.9,,,,,,,,5.9,55,movie,Sacrifice,0,2010,67,Sci-Fi
148,148,148,Sacrifice,29093560,29792,0.1,29063768,99.9,,,,,,,,6.2,2340,movie,Zhao shi gu er,0,2010,122,"Drama,History"
149,149,149,The Lady Shogun and Her Men,27769952,-,-,27769952,100,,45.0,,FuminoriKaneko,,,,6.3,379,movie,Ôoku,0,2010,116,"Drama,Sci-Fi"
150,150,150,Legend of the Fist: The Return of Chen Zhen,27390678,50433,0.2,27340245,99.8,47.0,53.0,R,AndrewLauWai-Keung,"GordonChan,AndrewLauWai-Keung",4-22-2011,48.4K,6.2,10419,movie,Jing wu feng yun: Chen Zhen,0,2010,106,"Action,Drama,History"
151,151,151,Ramona and Beezus,27293743,26167002,95.9,1126741,4.1,70.0,71.0,G,ElizabethAllenRosenbaum,"DeniseDiNovi,AlisonGreenspan",7-23-2010,26200000.0,6.6,18620,movie,Ramona and Beezus,0,2010,104,"Comedy,Drama,Family"
152,152,152,Let Me In,27093592,12134935,44.8,14958657,55.2,88.0,76.0,R,MattReeves,"DonnaGigliotti,AlexanderYvesBrunner,SimonOakes,TobinArmbrust,GuyEast,JohnNordling,CarlMolinder",10-1-2010,12100000.0,7.1,119883,movie,Let Me In,0,2010,116,"Drama,Fantasy,Horror"
153,153,153,Fair Game,25798915,9540691,37,16258224,63,79.0,65.0,PG-13,DougLiman,"BillPohlad,JanetZucker,JerryZucker,AkivaGoldsman,DougLiman,JezButterworth",11-19-2010,9500000.0,6.8,48736,movie,Fair Game,0,2010,108,"Biography,Drama,Thriller"
154,154,154,The Roundup,25623521,-,-,25623521,100,,,,RayTaylor,OliverDrake,,,7.0,8740,movie,La rafle,0,2010,115,"Drama,History,War"
155,155,155,Christmas in South Africa,25362517,-,-,25362517,100,,,,,,,,3.2,750,movie,Natale in Sudafrica,0,2010,105,Comedy
156,156,156,Biutiful,25147786,5101237,20.3,20046549,79.7,66.0,74.0,R,AlejandroGonzálezIñárritu,"AlejandroGonzálezIñárritu,FernandoBovaira,JonKilik",1-28-2011,5100000.0,7.4,89827,movie,Biutiful,0,2010,148,"Drama,Romance"
157,157,157,Six Degrees of Celebration,25030264,-,-,25030264,100,,,,,,,,6.2,3293,movie,Yolki,0,2010,90,"Comedy,Drama,Family"
158,158,158,Elle s'appelait Sarah,24792815,7693187,31,17099628,69,,,,,,,,7.5,17062,movie,Elle s'appelait Sarah,0,2010,111,"Drama,War"
159,159,159,Lottery Ticket,24719879,24719879,100,-,-,34.0,44.0,PG-13,ErikWhite,"AndrewA.Kosove,BroderickJohnson,MattAlvarez,MarkBurg,OrenKoules",8-20-2010,24700000.0,5.0,10995,movie,Lottery Ticket,0,2010,99,Comedy
160,160,160,Liar Game: The Final Stage,24658706,-,-,24658706,100,,,,,,,,7.1,1197,movie,Raiâ gêmu: Za fainaru sutêji,0,2010,133,"Drama,Thriller"
161,161,161,The Way Back,24172201,2701859,11.2,21470342,88.8,,,,,,,,7.3,115263,movie,The Way Back,0,2010,133,"Adventure,Drama,History"
162,162,162,Nasha Russia. Yaytsa sudby,24022125,-,-,24022125,100,,,,,,,,4.8,2036,movie,Nasha Russia. Yaytsa sudby,0,2010,85,Comedy
163,163,163,Da Xiao Jiang Hu,23705022,-,-,23705022,100,,,,,,,,4.0,324,movie,Da Xiao Jiang Hu,0,2010,119,"Action,Comedy"
164,164,164,Act of Vengeance,23423390,-,-,23423390,100,,57.0,,JohnMackenzie,,,,5.7,15049,movie,Five Minarets in New York,0,2010,119,Action
165,165,165,Under the Hawthorn Tree,23004431,-,-,23004431,100,,76.0,,YimouZhang,"WilliamKong,HugoShong,WeipingZhang,HyuaiCao",,,7.1,3177,movie,Shan zha shu zhi lian,0,2010,114,"Drama,Romance"
166,166,166,Recep Ivedik 3,22588876,-,-,22588876,100,,32.0,,ToganGökbakar,"FarukAksoy,MehmetSoyarslan",,,4.0,18993,movie,Recep Ivedik 3,0,2010,95,Comedy
167,167,167,Villain,22414467,-,-,22414467,100,71.0,,R,PhilipBarantini,BartRuspoli,5-22-2020,,7.0,1740,movie,Akunin,0,2010,139,"Crime,Drama,Romance"
168,168,168,Moss,21925534,-,-,21925534,100,75.0,89.0,,DanielPeddle,"DanielPeddle,JohnSolomon",7-6-2018,,6.7,2332,movie,Iggi,0,2010,163,"Crime,Drama,Mystery"
169,169,169,22 Bullets,21695883,-,-,21695883,100,46.0,55.0,,RichardBerry,"LucBesson,Pierre-AngeLePogam",,,6.6,34426,movie,L'immortel,0,2010,117,"Action,Crime,Drama"
170,170,170,Just Wright,21584424,21540363,99.8,44061,0.2,46.0,61.0,PG,SanaaHamri,"DebraMartinChase,ShakimCompere,QueenLatifah",5-14-2010,21500000.0,5.9,14455,movie,Just Wright,0,2010,101,"Comedy,Romance,Sport"
171,171,171,My Soul to Take,21500813,14744435,68.6,6756378,31.4,10.0,26.0,R,WesCraven,"WesCraven,IyaLabunka,AnthonyKatagas",10-8-2010,14600000.0,4.7,20419,movie,My Soul to Take,0,2010,107,"Horror,Mystery,Thriller"
172,172,172,Our Family Wedding,21409028,20255281,94.6,1153747,5.4,15.0,48.0,PG-13,RickFamuyiwa,"EdwardSaxon,StevenJ.Wolfe",3-12-2010,20200000.0,5.0,7164,movie,Our Family Wedding,0,2010,103,"Comedy,Romance"
173,173,173,Astral City: A Spiritual Journey,21218935,-,-,21218935,100,,67.0,,WagnerdeAssis,,,,6.4,3100,movie,Nosso Lar,0,2010,103,"Drama,Fantasy"
174,174,174,71: Into the Fire,20967660,176638,0.8,20791022,99.2,,90.0,,LeeJae-han,,,,7.3,5444,movie,Pohwasogeuro,0,2010,120,"Action,Drama,War"
175,175,175,Country Strong,20529194,20218921,98.5,310273,1.5,22.0,53.0,PG-13,ShanaFeste,"JennoTopping,TobeyMaguire",1-7-2011,20200000.0,6.3,18051,movie,Country Strong,0,2010,117,"Drama,Music"
176,176,176,Beck,20219060,-,-,20219060,100,95.0,88.0,,"ElizabethRohrbaugh,DanielPowell","AlexBach,ElizabethRohrbaugh,DanielPowell",2-9-2018,,6.9,988,movie,Beck,0,2010,145,"Drama,Music"
177,177,177,How Not to Rescue a Princess,20157447,-,-,20157447,100,,,,,,,,6.4,1579,movie,Tri bogatyrya i Shamakhanskaya tsaritsa,0,2010,75,"Adventure,Animation,Comedy"
178,178,178,About Her Brother,19969473,-,-,19969473,100,,,,,,,,7.0,793,movie,Otôto,0,2010,126,Drama
179,179,179,Trick the Movie: Psychic Battle Royale,19795115,-,-,19795115,100,,,,,,,,6.0,238,movie,Gekijouban Trick: Reinouryokusha batoru roiyaru,0,2010,119,Mystery
180,180,180,Hello Ghost,19774455,-,-,19774455,100,,,,,,,,7.6,4269,movie,Hellowoo goseuteu,0,2010,111,"Comedy,Drama"
181,181,181,Another Year,19722766,3205706,16.3,16517060,83.7,92.0,74.0,PG-13,MikeLeigh,GeorginaLowe,12-29-2010,3200000.0,7.4,29323,movie,Another Year,0,2010,129,"Comedy,Drama"
182,182,182,Hot Summer Days,19573451,-,-,19573451,100,50.0,52.0,PG,"TonyChan,WingShya",,,,6.1,882,movie,Chuen sing yit luen - yit lat lat,0,2010,93,"Comedy,Romance"
183,183,183,Buried,19439764,1044143,5.4,18395621,94.6,87.0,65.0,R,RodrigoCortés,"AdriánGuerra,PeterSafran",10-8-2010,1000000.0,7.0,158625,movie,Buried,0,2010,95,"Drama,Mystery,Thriller"
184,184,184,The Servant,19259164,-,-,19259164,100,89.0,89.0,,JosephLosey,,3-16-1964,37.3K,6.4,949,movie,Bang-ja jeon,0,2010,124,"Comedy,Drama,Romance"
185,185,185,Norwegian Wood,19115721,13000,<0.1,19102721,99.9,74.0,49.0,,TranAnhHung,ShinjiOgawa,1-6-2012,,6.3,11685,movie,Noruwei no mori,0,2010,133,"Drama,Romance"
186,186,186,Head Over Heels,18876082,-,-,18876082,100,,82.0,,TimothyReckart,FodhlaCroninO'Reilly,,,5.6,2392,movie,De Pernas pro Ar,0,2010,101,Comedy
