,Unnamed: 0,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
174,174,Start-Up,24106579,-,-,24106579,100,,,,,,,,6.4,797,movie,Start-Up,0,2019,102,"Action,Comedy,Drama"
175,175,Pinocchio,23889592,1831718,7.7,22057874,92.3,,,PG-13,"GuillermodelToro,MarkGustafson","GuillermodelToro,LisaHenson,CoreyCampodonico,GaryUngar",,,6.2,12231,movie,Pinocchio,0,2019,125,"Drama,Family,Fantasy"
176,176,A Rainy Day in New York,23794991,-,-,23794991,100,47.0,54.0,PG-13,WoodyAllen,"ErikaAronson,LettyAronson",10-9-2020,,6.5,41623,movie,A Rainy Day in New York,0,2019,92,"Comedy,Romance"
177,177,The Peanut Butter Falcon,23712090,20457151,86.3,3254939,13.7,95.0,96.0,PG-13,"TylerNilson,MichaelSchwartz","TimZajaros,ChristopherLemole,AlbertBerger,RonYerxa",8-23-2019,20500000.0,7.6,88580,movie,The Peanut Butter Falcon,0,2019,97,"Adventure,Comedy,Drama"
178,178,Little White Lies 2,23623665,-,-,23623665,100,,,,,,,,6.4,3587,movie,Nous finirons ensemble,0,2019,134,"Comedy,Drama,Family"
179,179,Ossan's Love: Love or Dead,23422744,-,-,23422744,100,,,,,,,,5.9,267,movie,Ossan's Love: Love or Dead,0,2019,114,"Comedy,Drama,Romance"
180,180,Only Cloud Knows,23410836,-,-,23410836,100,75.0,78.0,,FengXiao-Gang,,12-20-2019,,5.9,324,movie,Zhi you yun zhi dao,0,2019,132,"Drama,Romance"
181,181,Dark Waters,23108017,11136084,48.2,11971933,51.8,89.0,95.0,PG-13,ToddHaynes,"MarkRuffalo,ChristineVachon,PamelaKoffler",12-6-2019,11100000.0,7.6,82889,movie,Dark Waters,0,2019,126,"Biography,Drama,History"
182,182,The Farewell,23076657,17695781,76.7,5380876,23.3,97.0,87.0,PG,LuluWang,"ChrisWeitz,AndrewMiano,PeterSaraf,MarcTurtletaub,AnitaGou,DanieleTateMelia,JaneZheng,DaniMelia",8-2-2019,17700000.0,7.5,61679,movie,The Farewell,0,2019,100,"Comedy,Drama"
183,183,The Knight of Shadows: Between Yin and Yang,22774256,-,-,22774256,100,,,,VashYanJia,,,,4.9,1550,movie,Shen tan Pu Song Ling,0,2019,109,"Action,Adventure,Family"
184,184,Black and Blue,22741061,22055313,97,685748,3,52.0,93.0,R,DeonTaylor,SeanSorensen,10-25-2019,22000000.0,6.4,22190,movie,Black and Blue,0,2019,108,"Action,Thriller"
185,185,Late Night,22386555,15499454,69.2,6887101,30.8,80.0,77.0,R,NishaGanatra,"MindyKaling,HowardKlein,BenBrowning,JillianApfelbaum",6-14-2019,15500000.0,6.5,36284,movie,Late Night,0,2019,102,"Comedy,Drama"
186,186,Les Misérables,22342519,330181,1.5,22012338,98.5,70.0,79.0,PG-13,TomHooper,"TimBevan,EricFellner,DebraHayward,CameronMackintosh",12-25-2012,148800000.0,7.6,23998,movie,Les misérables,0,2019,104,"Crime,Drama,Thriller"
187,187,Crazy Romance,21386368,-,-,21386368,100,,,,,,,,6.2,567,movie,Gajang Botongui Yeonae,0,2019,115,"Comedy,Drama,Romance"
188,188,Shaft,21360215,21360215,100,-,-,34.0,94.0,R,TimStory,JohnDavis,6-14-2019,21400000.0,6.4,51787,movie,Shaft,0,2019,111,"Action,Comedy,Crime"
189,189,Unplanned,21354152,19005109,89,2349043,11,42.0,94.0,R,"CarySolomon,ChuckKonzelman","ChrisJones,JoeKnopp,DarylC.Lefever,DarylLefever,CarySolomon,ChuckKonzelman",3-29-2019,19000000.0,5.9,13721,movie,Unplanned,0,2019,109,"Biography,Drama"
190,190,Integrity,21290004,-,-,21290004,100,,,,,,,,5.6,529,movie,Lian zheng feng yun,0,2019,114,"Crime,Drama,Mystery"
191,191,The Secret Mission,21083522,-,-,21083522,100,,0.0,,HaroldFrench,,,,6.8,441,movie,Malmoi,0,2019,135,"Comedy,Drama,History"
192,192,This Is Tomas,20084169,-,-,20084169,100,,,,,,,,5.7,227,movie,¿Conoces a Tomás?,0,2019,87,"Comedy,Drama"
193,193,The Specials,19363826,-,-,19363826,100,47.0,55.0,R,CraigMazin,"MarkA.Altman,DanBates,RickMischel",9-18-2000,13.0K,7.4,8701,movie,Hors normes,0,2019,114,"Comedy,Drama"
194,194,Always Miss You,19015465,91884,0.5,18923581,99.5,,,,Hung-iChen,,5-3-2019,87.1K,3.9,51,movie,Xia yi ren: Qian ren,0,2019,98,Romance
195,195,An Officer and a Spy,18878658,-,-,18878658,100,76.0,83.0,,RomanPolanski,AlainGoldman,,,7.2,17500,movie,J'accuse,0,2019,132,"Drama,History,Thriller"
196,196,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,18738951,-,-,18738951,100,,,,MasakazuHashimoto,,,,6.1,211,movie,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,0,2019,100,"Action,Adventure,Animation"
197,197,Greta,18653107,10532219,56.5,8120888,43.5,100.0,,,ArmandoPraça,"NaraAragao,MaurícioMacêdo,ArmandoPraça",,,6.2,349,movie,Greta,0,2019,97,Drama
198,198,Peppa Celebrates Chinese New Year,18653040,131225,0.7,18521815,99.3,,,G,"DapengZhang,MarkBaker,NevilleAstley,JorisvanHulzen,SarahRoper",,2-5-2019,114.1K,3.5,78,movie,Xiao zhu pei qi guo da nian,0,2019,81,"Animation,Family"
