,Movie,actor1,actor1_popularity,actor2,actor2_popularity,actor3,actor3_popularity,actor4,actor4_popularity,actor5,actor5_popularity,Unnamed: 0.1.1,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
0,Avengers: Infinity War,Robert Downey Jr.,38.361,Chris Hemsworth,36.221,Mark Ruffalo,9.185,Chris Evans,15.319,Scarlett Johansson,38.188,0,2048359754,678815482,33.1,1369544272,66.9,85.0,91.0,PG-13,"AnthonyRusso,JoeRusso",KevinFeige,4-27-2018,678800000.0,8.5,999520,movie,Avengers: Infinity War,0,2018,149,"Action,Adventure,Sci-Fi"
1,Black Panther,Chadwick Boseman,13.943,Michael B. Jordan,17.315,Lupita Nyong'o,14.456,Danai Gurira,10.465,Martin Freeman,18.272,1,1346913161,700059566,52,646853595,48,96.0,79.0,PG-13,RyanCoogler,KevinFeige,2-16-2018,700200000.0,7.3,714730,movie,Black Panther,0,2018,134,"Action,Adventure,Sci-Fi"
2,Jurassic World: Fallen Kingdom,Chris Pratt,27.826,Bryce Dallas Howard,24.741,Rafe Spall,11.42,Justice Smith,14.942,Daniella Pineda,18.908,2,1308467944,417719760,31.9,890748184,68.1,47.0,48.0,PG-13,JuanAntonioBayona,"FrankMarshall,BelénAtienza,PatrickCrowley",6-22-2018,416700000.0,6.2,295072,movie,Jurassic World: Fallen Kingdom,0,2018,128,"Action,Adventure,Sci-Fi"
3,Incredibles 2,Craig T. Nelson,11.53,Holly Hunter,13.252,Sarah Vowell,2.432,Huck Milner,1.4,Samuel L. Jackson,56.705,3,1242805359,608581744,49,634223615,51,93.0,84.0,PG,BradBird,"JohnWalker,NicoleParadisGrindle",6-15-2018,608600000.0,7.6,282733,movie,Incredibles 2,0,2018,118,"Action,Adventure,Animation"
4,Aquaman,Jason Momoa,40.145,Amber Heard,34.35,Willem Dafoe,27.4,Patrick Wilson,31.977,Nicole Kidman,23.379,4,1148461807,335061807,29.2,813400000,70.8,65.0,73.0,PG-13,JamesWan,"PeterSafran,RobCowan",12-21-2018,335000000.0,6.9,437856,movie,Aquaman,0,2018,143,"Action,Adventure,Fantasy"
5,Bohemian Rhapsody,Rami Malek,20.994,Gwilym Lee,3.863,Ben Hardy,17.119,Joseph Mazzello,11.207,Lucy Boynton,20.206,5,903655259,216428042,24,687227217,76,60.0,85.0,PG-13,BryanSinger,"GrahamKing,JimBeach,PeterOberth",11-2-2018,216300000.0,8.0,512505,movie,Bohemian Rhapsody,0,2018,134,"Biography,Drama,Music"
6,Venom,Tom Hardy,59.898,Michelle Williams,20.576,Riz Ahmed,11.599,Scott Haze,12.219,Reid Scott,6.303,6,856085151,213515506,24.9,642569645,75.1,30.0,81.0,PG-13,RubenFleischer,"AviArad,MatthewTolmach,AmyPascal",10-5-2018,213500000.0,6.7,460725,movie,Venom,0,2018,112,"Action,Adventure,Sci-Fi"
7,Mission: Impossible - Fallout,Tom Cruise,34.075,Henry Cavill,46.737,Ving Rhames,12.542,Simon Pegg,15.527,Rebecca Ferguson,48.521,7,791115104,220159104,27.8,570956000,72.2,97.0,88.0,PG-13,ChristopherMcQuarrie,"TomCruise,ChristopherMcQuarrie,JakeMyers,J.J.Abrams",7-27-2018,220100000.0,7.7,319150,movie,Mission: Impossible - Fallout,0,2018,147,"Action,Adventure,Thriller"
8,Deadpool 2,Ryan Reynolds,40.796,Josh Brolin,39.186,Morena Baccarin,26.355,Julian Dennison,7.169,Zazie Beetz,17.431,8,734546611,318491426,43.4,416055185,56.6,84.0,85.0,R,DavidLeitch,"RyanReynolds,SimonKinberg,LaurenShulerDonner",5-18-2018,324300000.0,7.7,548302,movie,Deadpool 2,0,2018,119,"Action,Adventure,Comedy"
9,Fantastic Beasts: The Crimes of Grindelwald,Eddie Redmayne,33.428,Katherine Waterston,17.555,Dan Fogler,23.174,Alison Sudol,17.15,Johnny Depp,50.461,9,654855901,159555901,24.4,495300000,75.6,36.0,54.0,PG-13,DavidYates,"DavidHeyman,LionelWigram,SteveKloves,J.K.Rowling",11-16-2018,159400000.0,6.5,255280,movie,Fantastic Beasts: The Crimes of Grindelwald,0,2018,134,"Adventure,Family,Fantasy"
10,Ant-Man and the Wasp,Paul Rudd,34.179,Evangeline Lilly,22.94,Michael Peña,22.593,Walton Goggins,15.255,Bobby Cannavale,12.744,10,622674139,216648740,34.8,406025399,65.2,87.0,81.0,PG-13,PeytonReed,"KevinFeige,StephenBroussard",7-6-2018,216600000.0,7.0,373994,movie,Ant-Man and the Wasp,0,2018,118,"Action,Adventure,Comedy"
11,Ready Player One,Tye Sheridan,21.473,Olivia Cooke,24.151,Ben Mendelsohn,17.814,Lena Waithe,4.6,T. J. Miller,14.522,11,582890172,137690172,23.6,445200000,76.4,72.0,77.0,PG-13,StevenSpielberg,"StevenSpielberg,DonaldDeLine,DanFarah,KristieMacoskoKrieger",3-29-2018,137000000.0,7.4,417822,movie,Ready Player One,0,2018,140,"Action,Adventure,Sci-Fi"
12,Operation Red Sea,Zhang Yi,14.343,Johnny Huang,6.843,Hai Qing,4.656,Du Jiang,3.485,Jiang Luxia,5.286,12,579330426,1543547,0.3,577786879,99.7,80.0,64.0,,DanteLam,"ZakariaAlaoui,DongYu",2-23-2018,1500000.0,6.6,7027,movie,Hong hai xing dong,0,2018,142,"Action,Drama,Thriller"
13,Detective Chinatown 2,Baoqiang Wang,6.389,Liu Haoran,8.529,Xiao Yang,5.011,Natasha Liu Bordizzo,10.429,Shang Yuxian,7.37,13,544185156,1983984,0.4,542201172,99.6,54.0,66.0,R,ChenSiCheng,,2-16-2018,1500000.0,6.1,2504,movie,Tang ren jie tan an 2,0,2018,121,"Action,Comedy,Mystery"
14,The Meg,Jason Statham,68.171,Li Bingbing,28.462,Rainn Wilson,23.401,Cliff Curtis,16.479,Ruby Rose,20.667,14,530243742,145443742,27.4,384800000,72.6,45.0,42.0,PG-13,JonTurteltaub,"LorenzodiBonaventura,ColinWilson,BelleAvery",8-10-2018,142800000.0,5.6,166085,movie,The Meg,0,2018,113,"Action,Horror,Sci-Fi"
15,Hotel Transylvania 3: Summer Vacation,Adam Sandler,14.625,Andy Samberg,40.034,Selena Gomez,16.258,Kevin James,18.227,David Spade,19.293,15,528583774,167510016,31.7,361073758,68.3,62.0,48.0,PG,GenndyTartakovsky,MichelleMurdocca,7-13-2018,167500000.0,6.3,70524,movie,Hotel Transylvania 3: Summer Vacation,0,2018,97,"Adventure,Animation,Comedy"
16,The Grinch,Benedict Cumberbatch,39.658,Rashida Jones,16.509,Kenan Thompson,11.08,Cameron Seely,6.565,Angela Lansbury,8.141,16,511595957,270620950,52.9,240975007,47.1,59.0,51.0,PG,"ScottMosier,YarrowCheney","JanetHealy,ChristopherMeledandri",11-9-2018,270900000.0,6.3,67608,movie,The Grinch,0,2018,85,"Adventure,Animation,Comedy"
17,Bumblebee,Hailee Steinfeld,55.775,John Cena,15.948,Jorge Lendeborg Jr.,12.307,Jason Ian Drucker,2.151,Pamela Adlon,10.608,17,467989645,127195589,27.2,340794056,72.8,90.0,74.0,PG-13,TravisKnight,"LorenzodiBonaventura,TomDeSanto,DonMurphy,MichaelBay,MarkVahradian",12-21-2018,127200000.0,6.7,158336,movie,Bumblebee,0,2018,114,"Action,Adventure,Sci-Fi"
18,Dying to Survive,Xu Zheng,4.063,Eric Wang,2.252,Zhang Yu,3.994,Tan Zhuo,6.801,Yang Xinming,2.194,18,451176639,-,-,451176639,100,86.0,94.0,,MuyeWen,,8-9-2019,3.2K,7.9,5927,movie,Wo bu shi yao shen,0,2018,117,"Comedy,Drama"
19,A Star Is Born,Bradley Cooper,38.912,Lady Gaga,9.863,Sam Elliott,17.503,Andrew Dice Clay,11.091,Rafi Gavron,7.412,19,436188866,215288866,49.4,220900000,50.6,90.0,79.0,R,BradleyCooper,"BillGerber,JonPeters,BradleyCooper,ToddPhillips,LynetteHowellTaylor",10-5-2018,215300000.0,7.6,370906,movie,A Star Is Born,0,2018,136,"Drama,Music,Romance"
20,Rampage,Dwayne Johnson,29.99,Naomie Harris,15.392,Malin Åkerman,14.97,Jeffrey Dean Morgan,17.9,Jake Lacy,11.265,20,428028233,101028233,23.6,327000000,76.4,51.0,72.0,PG-13,BradPeyton,"BeauFlynn,JohnRickard,BradPeyton,HiramGarcia",4-13-2018,99300000.0,6.1,161488,movie,Rampage,0,2018,107,"Action,Adventure,Sci-Fi"
21,Mamma Mia! Here We Go Again,Amanda Seyfried,37.184,Lily James,24.325,Andy García,25.364,Celia Imrie,6.317,Alexa Davies,6.383,21,395044706,120634935,30.5,274409771,69.5,79.0,66.0,PG-13,OlParker,"JudyCraymer,GaryGoetzman",7-20-2018,120600000.0,6.6,91467,movie,Mamma Mia! Here We Go Again,0,2018,114,"Comedy,Musical,Romance"
22,Solo: A Star Wars Story,Alden Ehrenreich,4.862,Joonas Suotamo,3.473,Woody Harrelson,19.341,Emilia Clarke,17.338,Donald Glover,10.926,22,392924807,213767512,54.4,179157295,45.6,69.0,64.0,PG-13,RonHoward,"KathleenKennedy,AllisonShearmur,SimonEmanuel",5-25-2018,213800000.0,6.9,328318,movie,Solo: A Star Wars Story,0,2018,135,"Action,Adventure,Sci-Fi"
23,Spider-Man: Into the Spider-Verse,Shameik Moore,5.215,Jake Johnson,10.684,Hailee Steinfeld,55.775,Mahershala Ali,21.871,Brian Tyree Henry,9.253,23,375540831,190241310,50.7,185299521,49.3,97.0,93.0,PG,"BobPersichetti,PeterRamsey,RodneyRothman","AviArad,AmyPascal,PhilLord,ChrisMiller,ChristinaSteinberg",12-14-2018,190200000.0,8.4,481494,movie,Spider-Man: Into the Spider-Verse,0,2018,117,"Action,Adventure,Animation"
24,Fifty Shades Freed,Dakota Johnson,13.949,Jamie Dornan,12.431,Eric Johnson,10.002,Luke Grimes,18.461,Rita Ora,6.072,24,371985018,100407760,27,271577258,73,11.0,37.0,R,JamesFoley,"MichaelDeLuca,E.L.James,DanaBrunetti,MarcusViscidi",2-9-2018,100400000.0,4.5,63452,movie,Fifty Shades Freed,0,2018,105,"Drama,Romance,Thriller"
25,Hello Mr. Billionaire,Shen Teng,10.846,Vivian Sung,11.196,Zhang Yiming,0.6,Morning Chang,9.666,Chang Yuan,1.849,25,366961907,-,-,366961907,100,,,,,,,,6.1,2024,movie,Xi hong shi shou fu,0,2018,118,Comedy
26,The Nun,Demián Bichir,6.129,Taissa Farmiga,23.454,Jonas Bloquet,11.55,Bonnie Aarons,7.897,Ingrid Bisu,6.789,26,365550119,117450119,32.1,248100000,67.9,24.0,35.0,R,CorinHardy,"JamesWan,PeterSafran",9-7-2018,117400000.0,5.3,135588,movie,The Nun,0,2018,96,"Horror,Mystery,Thriller"
27,Monster Hunt 2,Tony Leung Chiu-wai,21.703,Bai Baihe,3.959,Jing Boran,8.24,Chris Lee,4.283,Tony Yang,8.399,27,361682618,706153,0.2,360976465,99.8,50.0,52.0,,RamanHui,"DorisTse,ChungManYee",2-16-2018,681.1K,5.4,1680,movie,Zhuo yao ji 2,0,2018,110,"Adventure,Comedy,Fantasy"
28,Peter Rabbit,James Corden,9.839,Rose Byrne,25.865,Domhnall Gleeson,17.251,David Oyelowo,6.407,Margot Robbie,29.861,28,351266433,115253424,32.8,236013009,67.2,63.0,56.0,PG,WillGluck,"WillGluck,ZarehNalbandian",2-9-2018,115200000.0,6.6,41555,movie,Peter Rabbit,0,2018,95,"Adventure,Animation,Comedy"
29,Mary Poppins Returns,Emily Blunt,22.529,Ben Whishaw,16.436,Emily Mortimer,12.578,Pixie Davies,9.023,Nathanael Saleh,4.6,29,349537494,171958438,49.2,177579056,50.8,80.0,65.0,PG,RobMarshall,"RobMarshall,JohnDeLuca,MarcPlatt",12-19-2018,172000000.0,6.7,86145,movie,Mary Poppins Returns,0,2018,130,"Adventure,Comedy,Family"
30,A Quiet Place,Emily Blunt,22.529,Cillian Murphy,59.74,Millicent Simmonds,9.276,Noah Jupe,15.812,Djimon Hounsou,35.554,30,340939361,188024361,55.1,152915000,44.9,96.0,83.0,PG-13,JohnKrasinski,"MichaelBay,AndrewForm,BradFuller",4-6-2018,68400000.0,7.5,503125,movie,A Quiet Place,0,2018,90,"Drama,Horror,Sci-Fi"
31,Green Book,Viggo Mortensen,28.694,Mahershala Ali,21.871,Linda Cardellini,17.794,Sebastian Maniscalco,4.742,Dimiter D. Marinov,2.227,31,321752656,85080171,26.4,236672485,73.6,77.0,91.0,PG-13,PeterFarrelly,"JimBurke,CharlesB.Wessler,PeterFarrelly,BrianCurrie,NickVallelonga",11-21-2018,85100000.0,8.2,458573,movie,Green Book,0,2018,130,"Biography,Comedy,Drama"
32,Skyscraper,Dwayne Johnson,29.99,Neve Campbell,18.195,Chin Han,7.452,Roland Møller,6.133,Noah Taylor,13.275,32,304868961,68420120,22.4,236448841,77.6,48.0,68.0,PG-13,RawsonMarshallThurber,"BeauFlynn,DwayneJohnson,RawsonMarshallThurber,HiramGarcia",7-13-2018,67800000.0,5.8,119197,movie,Skyscraper,0,2018,102,"Action,Adventure,Thriller"
33,Ocean's Eight,Cate Blanchett,18.898,Sandra Bullock,32.612,Anne Hathaway,36.931,Sarah Paulson,16.392,Awkwafina,44.339,33,297718711,140218711,47.1,157500000,52.9,68.0,46.0,PG-13,GaryRoss,"StevenSoderbergh,SusanEkins",6-8-2018,139400000.0,6.3,210575,movie,Ocean's Eight,0,2018,110,"Action,Comedy,Crime"
34,Pacific Rim: Uprising,John Boyega,7.174,Scott Eastwood,19.778,Cailee Spaeny,14.005,Jing Tian,19.77,Rinko Kikuchi,14.835,34,290930148,59874525,20.6,231055623,79.4,42.0,38.0,PG-13,StevenS.DeKnight,"MaryParent,CaleBoyter,GuillermodelToro,JohnBoyega,FemiOguns,ThomasTull,JonJashni",3-23-2018,59200000.0,5.6,114695,movie,Pacific Rim: Uprising,0,2018,111,"Action,Adventure,Sci-Fi"
35,Maze Runner: The Death Cure,Dylan O'Brien,14.5,Kaya Scodelario,44.822,Thomas Brodie-Sangster,21.827,Ki Hong Lee,14.637,Rosa Salazar,25.06,35,288175335,58032443,20.1,230142892,79.9,43.0,58.0,PG-13,WesBall,"EllenGoldsmith-Vein,WyckGodfrey,MartyBowen,LeeStollman",1-26-2018,57400000.0,6.2,132376,movie,Maze Runner: The Death Cure,0,2018,143,"Action,Adventure,Sci-Fi"
36,Tomb Raider,Alicia Vikander,17.078,Dominic West,15.398,Walton Goggins,15.255,Daniel Wu,17.042,Kristin Scott Thomas,14.917,36,274650803,58250803,21.2,216400000,78.8,52.0,55.0,PG-13,RoarUthaug,GrahamKing,3-16-2018,57300000.0,6.3,209380,movie,Tomb Raider,0,2018,119,"Action,Adventure,Fantasy"
37,Halloween,Jamie Lee Curtis,15.757,Judy Greer,23.295,Andi Matichak,8.847,James Jude Courtney,4.232,Nick Castle,7.416,37,255485178,159342015,62.4,96143163,37.6,28.0,59.0,R,RobZombie,"RobZombie,MalekAkkad,AndyGould",8-31-2007,58300000.0,6.5,144593,movie,Halloween,0,2018,106,"Crime,Horror,Thriller"
38,Crazy Rich Asians,Constance Wu,6.272,Henry Golding,8.632,Michelle Yeoh,55.862,Gemma Chan,24.587,Lisa Lu,4.446,38,238532921,174532921,73.2,64000000,26.8,91.0,76.0,PG-13,JonM.Chu,"NinaJacobson,BradSimpson,JohnPenotti",8-15-2018,174500000.0,6.9,164919,movie,Crazy Rich Asians,0,2018,120,"Comedy,Drama,Romance"
39,Creed II,Michael B. Jordan,17.315,Sylvester Stallone,32.593,Dolph Lundgren,16.016,Florian Munteanu,9.786,Tessa Thompson,9.288,39,214215889,115715889,54,98500000,46,83.0,79.0,PG-13,StevenCapleJr.,"SylvesterStallone,KevinKingTempleton,CharlesWinkler,WilliamChartoff,DavidWinkler,IrwinWinkler",11-21-2018,115700000.0,7.1,120058,movie,Creed II,0,2018,130,"Drama,Sport"
40,Smallfoot,Channing Tatum,22.942,James Corden,9.839,Zendaya,47.236,Common,10.41,LeBron James,6.092,40,214040103,83240103,38.9,130800000,61.1,76.0,62.0,PG,KareyKirkpatrick,"BonneRadford,GlennFicarra,JohnRequa",9-28-2018,83200000.0,6.6,38539,movie,Smallfoot,0,2018,96,"Adventure,Animation,Comedy"
41,Us and Them,Jack Roth,9.682,Tim Bentinck,2.262,Sophie Colquhoun,6.082,Carolyn Backhouse,1.426,Andrew Tiernan,10.493,41,209221380,-,-,209221380,100,60.0,64.0,,JoeMartin,DanielleClark,3-16-2018,,7.4,4053,movie,Hou lai de wo men,0,2018,120,"Drama,Romance"
42,The Island,Ewan McGregor,15.899,Scarlett Johansson,38.188,Djimon Hounsou,35.554,Sean Bean,24.223,Steve Buscemi,24.572,42,198326350,670883,0.3,197655467,99.7,39.0,63.0,,MichaelBay,,,,6.2,1651,movie,Yi chu hao xi,0,2018,134,"Comedy,Drama"
43,The Island,Ewan McGregor,15.899,Scarlett Johansson,38.188,Djimon Hounsou,35.554,Sean Bean,24.223,Steve Buscemi,24.572,43,198326350,670883,0.3,197655467,99.7,39.0,63.0,,MichaelBay,,,,5.1,37,movie,The Island,0,2018,94,"Action,Thriller"
44,Christopher Robin,Ewan McGregor,15.899,Hayley Atwell,23.388,Bronte Carmichael,6.446,Jim Cummings,11.037,Brad Garrett,12.527,44,197744377,99215042,50.2,98529335,49.8,72.0,83.0,PG,MarcForster,"BrighamTaylor,KristinBurr",8-3-2018,99200000.0,7.2,75694,movie,Christopher Robin,0,2018,104,"Adventure,Comedy,Drama"
45,The Equalizer 2,Denzel Washington,33.586,Pedro Pascal,27.815,Ashton Sanders,10.163,Bill Pullman,31.646,Melissa Leo,8.257,45,190400157,102084362,53.6,88315795,46.4,52.0,60.0,R,AntoineFuqua,"ToddBlack,JasonBlumenthal,DenzelWashington,AntoineFuqua,AlexSiskin,SteveTisch,MaceNeufeld,TonyEldridge,MichaelSloan",7-20-2018,102000000.0,6.7,153306,movie,The Equalizer 2,0,2018,121,"Action,Crime,Thriller"
46,Project Gutenberg,Chow Yun-Fat,13.342,Aaron Kwok,11.474,Zhang Jingchu,10.233,Feng Wenjuan,7.195,Liu Kai-Chi,8.185,46,188116796,-,-,188116796,100,83.0,77.0,,UnknownDirector,,,,6.8,4394,movie,Mou seung,0,2018,130,"Action,Crime,Mystery"
47,The Mule,Clint Eastwood,39.921,Bradley Cooper,38.912,Laurence Fishburne,30.531,Michael Peña,22.593,Dianne Wiest,11.509,47,174804407,103804407,59.4,71000000,40.6,,,,,,,,7.0,132070,movie,The Mule,0,2018,116,"Crime,Drama,Thriller"
48,The Nutcracker and the Four Realms,Keira Knightley,19.96,Mackenzie Foy,11.474,Morgan Freeman,23.816,Helen Mirren,17.793,Eugenio Derbez,11.748,48,173961069,54858851,31.5,119102218,68.5,32.0,34.0,PG,"LasseHallström,JoeJohnston","MarkGordon,LarryJ.Franco",11-2-2018,54800000.0,5.5,32916,movie,The Nutcracker and the Four Realms,0,2018,99,"Adventure,Family,Fantasy"
49,Insidious: The Last Key,Lin Shaye,13.745,Angus Sampson,18.463,Leigh Whannell,8.22,Josh Stewart,18.404,Caitlin Gerard,9.505,49,167885588,67745330,40.4,100140258,59.6,33.0,50.0,PG-13,AdamRobitel,"JasonBlum,OrenPeli,JamesWan",1-5-2018,67300000.0,5.7,58685,movie,Insidious: The Last Key,0,2018,103,"Horror,Mystery,Thriller"
50,The Predator,Boyd Holbrook,15.462,Trevante Rhodes,7.483,Sterling K. Brown,6.462,Jacob Tremblay,12.784,Keegan-Michael Key,5.226,50,160542134,51024708,31.8,109517426,68.2,33.0,33.0,R,ShaneBlack,JohnDavis,9-14-2018,51000000.0,5.3,126050,movie,The Predator,0,2018,107,"Action,Adventure,Sci-Fi"
51,Johnny English Strikes Again,Rowan Atkinson,11.375,Emma Thompson,24.804,Olga Kurylenko,20.966,Ben Miller,15.768,Adam Greaves-Neal,7.427,51,158970776,4412170,2.8,154558606,97.2,37.0,49.0,PG,DavidKerr,"ChrisClark,TimBevan,EricFellner,RowanAtkinson,RaphaëlBenoliel",10-26-2018,4300000.0,6.2,71900,movie,Johnny English Strikes Again,0,2018,89,"Action,Adventure,Comedy"
52,Red Sparrow,Jennifer Lawrence,26.491,Joel Edgerton,9.409,Matthias Schoenaerts,13.053,Charlotte Rampling,13.161,Jeremy Irons,13.292,52,151572634,46874505,30.9,104698129,69.1,45.0,49.0,R,FrancisLawrence,"PeterChernin,DavidReady,JennoTopping,StevenZaillian",3-2-2018,46700000.0,6.6,181750,movie,Red Sparrow,0,2018,140,"Action,Drama,Thriller"
53,More Than Blue,Yassi Pressman,2.911,JC Santos,1.505,Diego Loyzaga,3.035,Ariella Arida,0.68,Marion Aunor,0.694,53,142958164,722669,0.5,142235495,99.5,,67.0,,GavinLin,,3-15-2019,721.8K,6.2,1140,movie,Bi bei shang geng bei shang de gu shi,0,2018,105,Romance
54,The First Purge,Marisa Tomei,23.257,Patch Darragh,4.147,Kristen Solis,2.302,Y'lan Noel,4.602,Christian Robinson,1.192,54,137056262,69488745,50.7,67567517,49.3,56.0,27.0,R,GerardMcMurray,"JasonBlum,MichaelBay,AndrewForm,BradFuller,SebastienK.Lemercier",7-4-2018,68900000.0,5.2,62356,movie,The First Purge,0,2018,97,"Action,Horror,Sci-Fi"
55,How Long Will I Love U,Lei Jiayin,7.108,Tong Liya,7.164,Wang Zhengjia,1.341,Fan Ming,0.6,Xu Zheng,4.063,55,136796719,746933,0.5,136049786,99.5,,86.0,,LunXu,,5-25-2018,740.1K,6.4,1009,movie,Chao shi kong tong ju,0,2018,101,"Comedy,Fantasy,Romance"
56,A Wrinkle in Time,Storm Reid,21.723,Oprah Winfrey,6.117,Reese Witherspoon,14.224,Mindy Kaling,12.015,Levi Miller,15.778,56,132675864,100478608,75.7,32197256,24.3,42.0,26.0,PG,AvaDuVernay,"JamesWhitaker,CatherineHand",3-9-2018,100500000.0,4.2,44297,movie,A Wrinkle in Time,0,2018,109,"Adventure,Family,Fantasy"
57,The House with a Clock in Its Walls,Jack Black,23.771,Cate Blanchett,18.898,Owen Vaccaro,4.672,Kyle MacLachlan,18.036,Renée Elise Goldsberry,7.312,57,131457147,68549695,52.1,62907452,47.9,65.0,45.0,PG,EliRoth,"BradleyJ.Fischer,JamesVanderbilt,EricKripke",9-21-2018,68500000.0,6.0,50688,movie,The House with a Clock in Its Walls,0,2018,105,"Comedy,Family,Fantasy"
58,Instant Family,Mark Wahlberg,49.465,Rose Byrne,25.865,Allyn Rachel,4.077,Isabela Merced,17.013,Julie Hagerty,15.343,58,120556201,67363237,55.9,53192964,44.1,81.0,82.0,PG-13,SeanAnders,"MarkWahlberg,StephenLevinson,SeanAnders,JohnMorris,MarcD.Evans",11-16-2018,67300000.0,7.3,103375,movie,Instant Family,0,2018,118,"Comedy,Drama"
59,A Cool Fish,Chen Jianbin,5.085,Ren Suxi,4.32,Zhang Yu,3.994,Wang Yanhui,1.528,Kong Jiu,1.4,59,118153135,551876,0.5,117601259,99.5,20.0,88.0,,RaoXiaozhi,,11-16-2018,551.2K,6.9,1669,movie,Wu ming zhi bei,0,2018,109,Comedy
60,Game Night,Jason Bateman,15.545,Rachel McAdams,23.696,Kyle Chandler,14.533,Billy Magnussen,15.567,Sharon Horgan,6.846,60,117679066,69179066,58.8,48500000,41.2,85.0,77.0,R,"JohnFrancisDaley,JonathanM.Goldstein","JohnDavis,JasonBateman,JohnFox,JamesGaravente",2-23-2018,69000000.0,6.9,227825,movie,Game Night,0,2018,100,"Action,Adventure,Comedy"
61,Dragon Ball Super: Broly,Masako Nozawa,10.188,Aya Hisakawa,3.161,Ryou Horikawa,6.233,Toshio Furukawa,6.136,Takeshi Kusao,4.259,61,115757940,30712119,26.5,85045821,73.5,82.0,92.0,PG,TatsuyaNagamine,,1-16-2019,30000000.0,7.8,25976,movie,Doragon bôru chô: Burorî,0,2018,100,"Action,Adventure,Animation"
62,The Monkey King 3,Aaron Kwok,11.474,William Feng,5.793,Zhao Liying,12.27,Xiao Shenyang,2.725,Him Law,4.935,62,115084576,187074,0.2,114897502,99.8,29.0,47.0,,Pou-SoiCheang,,2-16-2018,,5.5,1442,movie,Xi you ji zhi nü er guo,0,2018,114,"Action,Adventure,Family"
63,First Man,Ryan Gosling,12.098,Claire Foy,18.97,Jason Clarke,23.125,Kyle Chandler,14.533,Corey Stoll,14.996,63,105697415,44936545,42.5,60760870,57.5,87.0,67.0,PG-13,DamienChazelle,"WyckGodfrey,MartyBowen,IsaacKlausner,DamienChazelle",10-12-2018,44800000.0,7.3,183776,movie,First Man,0,2018,141,"Biography,Drama,History"
64,Book Club,Diane Keaton,14.502,Jane Fonda,10.216,Candice Bergen,13.121,Mary Steenburgen,20.621,Craig T. Nelson,11.53,64,104438188,68566296,65.7,35871892,34.3,54.0,51.0,PG-13,BillHolderman,"AndrewDuncan,AlexSaks,BillHolderman,ErinSimms",5-18-2018,68500000.0,6.1,27713,movie,Book Club,0,2018,104,"Comedy,Drama,Romance"
65,Night School,Kevin Hart,14.271,Tiffany Haddish,8.655,Rob Riggle,11.964,Romany Malco,5.271,Taran Killam,7.275,65,103105878,77339130,75,25766748,25,26.0,38.0,PG-13,MalcolmD.Lee,"WillPacker,KevinHart",9-28-2018,77200000.0,5.6,39891,movie,Night School,0,2018,111,Comedy
66,Detective Conan: Zero the Enforcer,Minami Takayama,10.806,Kappei Yamaguchi,11.26,Wakana Yamazaki,3.604,Rikiya Koyama,7.883,Toru Furuya,8.792,66,101860359,-,-,101860359,100,,83.0,,YuzuruTachikawa,,,,6.2,1514,movie,Meitantei Conan: Zero no Shikkônin,0,2018,115,"Action,Adventure,Animation"
67,Alpha,Kodi Smit-McPhee,10.866,Jóhannes Haukur Jóhannesson,10.534,Marcin Kowalczyk,3.556,Jens Hultén,6.883,Natassia Malthe,9.394,67,98203196,35857181,36.5,62346015,63.5,81.0,71.0,PG-13,AlbertHughes,"AndrewRona,AlbertHughes",8-17-2018,35900000.0,6.7,61241,movie,Alpha,0,2018,96,"Action,Adventure,Drama"
68,Along With the Gods: The Last 49 Days,Ha Jung-woo,9.169,Ju Ji-hoon,9.937,Kim Hyang-gi,7.891,Ma Dong-seok,18.473,Kim Dong-wook,5.066,68,97962238,1200246,1.2,96761992,98.8,44.0,77.0,,KimYong-hwa,ChoiJiseon,8-1-2018,1200000.0,7.1,6957,movie,Sin-gwa ham-kke: In-gwa yeon,0,2018,142,"Action,Drama,Fantasy"
69,A Simple Favor,Anna Kendrick,18.19,Blake Lively,12.53,Henry Golding,8.632,Rupert Friend,21.396,Linda Cardellini,17.794,69,97644617,53548586,54.8,44096031,45.2,84.0,73.0,R,PaulFeig,"PaulFeig,JessieHenderson",9-14-2018,53500000.0,6.8,144387,movie,A Simple Favor,0,2018,117,"Comedy,Crime,Mystery"
70,Boonie Bears: The Big Shrink,Tan Xiao,1.4,张伟,1.025,Bingjun Zhang,1.019,,,,,70,96845907,-,-,96845907,100,,,,,,,,5.4,206,movie,Boonie Bears: The Big Shrink,0,2018,90,Animation
71,The Favourite,Olivia Colman,12.297,Emma Stone,40.711,Rachel Weisz,14.704,Nicholas Hoult,25.64,Joe Alwyn,8.095,71,95918706,34366783,35.8,61551923,64.2,93.0,70.0,R,YorgosLanthimos,"YorgosLanthimos,CeciDempsey,EdGuiney,LeeMagiday",12-14-2018,34200000.0,7.5,193355,movie,The Favourite,0,2018,119,"Biography,Comedy,Drama"
