,Movie Name,Datetime,Tweet Id,Text,Username
0,Toy Story 3,2022-04-01 23:09:38+00:00,1510031665795637248,@peterjordan100 Toy story 3 de play 2,leonardo_msc06
1,Toy Story 3,2022-04-01 23:04:45+00:00,1510030433718661120,@OaklandRaider52 Bold bitch bout to end up stuck to the grill of that semi like that teddy bear from Toy Story 3 lmfao,ayyobrah
2,Toy Story 3,2022-04-01 23:04:24+00:00,1510030347119087621,@lolaindigomusic mimiiii cual es tu personaje fav d toy story&lt;33,lvesnoya
3,Toy Story 3,2022-04-01 22:59:59+00:00,1510029233896185862,"@TheChewDefense In the G rated Toy Story 3, the characters are nearly burned alive. What’s more traumatic knowing LGBT people exist or being burned alive? https://t.co/KyifzLw2r7",matthewsoffer
4,Toy Story 3,2022-04-01 22:57:37+00:00,1510028641232687112,Toy Story 3 🧸,ayao_moodin
5,Toy Story 3,2022-04-01 22:55:17+00:00,1510028051417079812,"@OhNoSheTwitnt In the G rated Toy Story 3, the characters are nearly burned alive. What’s more traumatic knowing LGBT people exist or being burned alive? https://t.co/t8Xfl441MS",matthewsoffer
6,Toy Story 3,2022-04-01 22:51:13+00:00,1510027029470711813,coco'nun üzerine toy story 3 izleyeyim de daha çok ağlayayım,loveeforjin
7,Toy Story 3,2022-04-01 22:47:19+00:00,1510026048402075648,"@StanleyFundador y eso no es todo hermano, nos ponían toy story 3, la abeja maya... entre otros, ¿lógica?",Jerry_Rec_Batt
8,Toy Story 3,2022-04-01 22:46:34+00:00,1510025859880656910,"Aver xD

Color: Muchos creen que es el verde por mi mechón pero en verdad es el Morado xD
From: Costa Rica
Game: Genshin, Fornite y Valorant
Movie: Toy Story 3 y Titanes del Pacífico
Tags: @Lucio_Perez00 @zer0virtual @Yeong_OwO @VTuber_Muna @FaryaWolfVt https://t.co/Ki3myEW2kP",edukun_
9,Toy Story 3,2022-04-01 22:41:37+00:00,1510024611982888965,"@The_Boss2882 @SoyFedelobo Pero que hay de Cars, Ratatouille, Wall-E, Toy story y Monster Inc que literalmente son las mejores de todo Pixar?? 🤨",Twit3r0
10,Toy Story 3,2022-04-01 22:26:59+00:00,1510020933020442626,"@LuFeducci No es obvio Disney + iron Man 3 + maletines a la crítica= obra de arte maravillosa, Warner + joker + no ser Disney = críticas negativas por más le vaya bien así funciona o les recuerdo Netflix + Klaus + buena historia = no te doy el Oscar, toy story 4 + mediocre+maletines = oscar",LawlietOnly
11,Toy Story 3,2022-04-01 22:26:07+00:00,1510020712593076226,"@good_faces_bot Imagine the sheer fucking gall you'd need to rope Sean Connery and Shirley Bassey into this shit. Telling them it's going to be the next Toy Story, and then spending £3.50 on the animation budget.",WarioArgento
12,Toy Story 3,2022-04-01 22:21:48+00:00,1510019627136565265,Toy story 2 fixing woody https://t.co/GsGloQ4ZPi via @YouTube,D3XD3X
13,Toy Story 3,2022-04-01 22:21:27+00:00,1510019540255653897,"1999

1. All About My Mother
2. Being John Malkovich
3. The Talented Mr. Ripley
4. The Virgin Suicides
5. Toy Story 2
6. Eyes Wide Shut
7. The Straight Story
8. Election
9. The Matrix
10. 10 Things I Hate About You https://t.co/XqWznjJ8RR",rsantana2024
14,Toy Story 3,2022-04-01 22:18:17+00:00,1510018743556059137,"@mirbrandnew @FatherlyHQ @Variety And anyway, 2010 cut off, that means still scrapping Tangled, Wreck-It-Ralph, both Frozen movies, Toy Story 3 and 4, Incredibles 2, Soul, Turning Red, all three How to Train Your Dragon movies, Megamind, and everything on CN, Disney Channel, and Nickelodeon from the past decade.",okaythethingis
15,Toy Story 3,2022-04-01 22:15:09+00:00,1510017951382048768,Disney &amp; Others meets Toy Story 3 - The Dumpster https://t.co/REWQWSoeGZ via @YouTube,D3XD3X
16,Toy Story 3,2022-04-01 22:13:40+00:00,1510017581264130066,"mentira, é toy story 3",lullabylini
17,Toy Story 3,2022-04-01 22:10:45+00:00,1510016846732353540,Toy Story 3 | Lotso Betrays Woody And The Gang HD https://t.co/wlHtwX61Vw via @YouTube,D3XD3X
18,Toy Story 3,2022-04-01 22:09:01+00:00,1510016410176536577,New WAC Movie poll for patrons! Should we cover Toy Story 3? It's a close race so far! https://t.co/1rAZCGtuO7 https://t.co/ox2Jwp7YyP,TalkSimpsonsPod
19,Toy Story 3,2022-04-01 22:05:37+00:00,1510015555167793153,Toy Story 4 was a mistake and should've never been created. Toy Story 3 ended PERFECTLY,gvvenhwyfar
20,Toy Story 3,2022-04-01 21:56:25+00:00,1510013238313820161,"Hello maam do you have a minute to talk about our lord and savior Lightning McQueen?! Did you know that Lightning McQueen is the star of several feature films such as Cars, Cars 2, Car 3, Planes: Fire and Rescue, Finding Dory, Toy Story 3, Coco and Ralph breaks the internet? As w",AscheBot
21,Toy Story 3,2022-04-01 21:50:03+00:00,1510011635649314816,The dog slinky from toy story https://t.co/WQtGILQYIV,p3t3rnincompoop
22,Toy Story 3,2022-04-01 21:49:06+00:00,1510011399149441031,En qué momento toy story 1 tiene 27 años y toy story 3 tiene 12,sergioaranha97
23,Toy Story 3,2022-04-01 21:30:07+00:00,1510006619555385346,"@FilmIntuition 1. Frank and Ollie
2. Toy Story
3. The Celluloid Closet
4. Sense and Sensibility
5. Babe
6. The City of Lost Children
7. The American President
8. A Goofy Movie
9. Clueless
10. A Little Princess

A great year in general!

https://t.co/owgoQBoJC1",LudwigVonDrake8
24,Toy Story 3,2022-04-01 21:29:02+00:00,1510006347886120963,"1-Heat
2-Se7en
3-Before Sunrise
4-The Usual Suspects
5-Toy Story
6-Braveheart
7-Casino
8-Showgirls
9-Batman Forever
10-Mortal Kombat https://t.co/7pfBBBJe5r",andredarisbo
25,Toy Story 3,2022-04-01 21:28:55+00:00,1510006316525359108,Chorei assistindo Toy Story 3,wtfstavo
26,Toy Story 3,2022-04-01 21:27:56+00:00,1510006069522690049,"@carlosmigueldom @rebtain Definitivamente no xD pondría a Luca en vez de Soul, Toy Story 3, Lo demás queda :3 pero en distinto orden ewe",NamidaPokis
27,Toy Story 3,2022-04-01 21:11:53+00:00,1510002031263682571,#nw toy story 3 https://t.co/uCaNsq8ZGd,ymnicha
28,Toy Story 3,2022-04-01 21:00:39+00:00,1509999204135063555,"THAT OPEN SEASON MOVIE I HAVE ALL OF THOSE, THE LEGO MOVIE, THE BFG, JUMANJI, THE KARATE KID, THE CAT IN THE HAT, ALL THE KUNG FU PANDA MOVIES, TOY STORY 1, 2, &amp; 3, TINKER BELL OMG",tubbosdino
29,Toy Story 3,2022-04-01 20:56:04+00:00,1509998052395921410,"@FreezyWriter @tonyposnanski The writing is something else.  The final scenes of Toy Story 3 &amp; 4 are get as well but, like you said, all of em.",BenjaminPhrank
30,Toy Story 3,2022-04-01 20:50:37+00:00,1509996679327592453,"1 Casino
2 Se7en
3 12 Monkeys 
4 Godzilla vs Destroyah 
5 Clueless
6 Heat
7 Die Hard With A Vengeance
8 Ghost In The Shell
9 Toy Story
10 Castle Freak https://t.co/144FsOyr1D",TimothyYBarrett
31,Toy Story 3,2022-04-01 20:50:19+00:00,1509996603502997513,It: Chapter 3 https://t.co/vzizLRyhh3,CntxtWoodyBuzz
32,Toy Story 3,2022-04-01 20:28:08+00:00,1509991023459581956,"16. Toy Story 2 (8.5/10)
I never saw this one as a kid despite seeing 1 and 3, and wow this movie rocks! Even as an adult I really enjoyed it, the jokes were both subtle and direct, and always cracked me up. https://t.co/HpcjEucYXf",toastZura
33,Toy Story 3,2022-04-01 20:27:52+00:00,1509990956132704262,@victorvrumvrum @thsaturns @yaoiislifeeeee @anderperryz Acho q oq mais me pegou foi o fato q Toy Story sempre teve essa discussão de “brinquedos descartáveis” e parece q só agr o Woody se tocou dps de 3 filmes. Ent é mais questão de roteiro mas o filme tem qualidades sim eu ri muito só n é um filme q eu tenho vontade de ver mais,crdlao
34,Toy Story 3,2022-04-01 20:04:53+00:00,1509985170673348620,Lovely to hear my weepy Toy Story 3 review on the final @wittertainment - can’t wait for @simonmayo @KermodeMovie part 2.,garydewar82
35,Toy Story 3,2022-04-01 20:00:42+00:00,1509984119710752777,"1.Magnolia 
2.Eyes Wide Shut 
3.But I’m a Chearleader  
4.Being John Malkovich
5.Ratcatcher
6.All About My Mother 
7.Toy Story 2 
8.Talented Me Ridley 
9.Beau Travail 
10.The Insider
https://t.co/HW6pKr7tOK Suicides 
12.Buena Vista Social Club https://t.co/vEwMibt8h0",jackadraper
36,Toy Story 3,2022-04-01 19:58:27+00:00,1509983551613128705,"1 Before Sunrise
2 The Usual Suspects
3 Heat
4 Die Hard With A Vengeance
5 Ghost in the Shell
6 Casino
7 12 Monkeys
8 Goldeneye
9 Toy Story
10 Apollo 13

I win https://t.co/oP4J8YFNLf",ItsBCJim
37,Toy Story 3,2022-04-01 19:54:09+00:00,1509982470103576576,"Bitches will have 5 dildos, 3 vibrators, &amp; a butt plug talkin bout,
“my life's a movie"" yeah bitch, Toy Story",TheNoah07
38,Toy Story 3,2022-04-01 19:49:14+00:00,1509981233492594689,"@daveweigel I haven't seen this movie, so I'm not going to mindlessly defend it, but I will just note in the G-rated ""Toy Story 3,"" there is a bad guy who goes on a sociopathic rant and then tries to burn every beloved character alive: https://t.co/kExdwYgoVm",InlandCaGuy
39,Toy Story 3,2022-04-01 19:36:04+00:00,1509977918637850638,@agamerlooksat40 @lttppod @AdaptedToScreen @Letstalkmicro1 @RancidMovie @idkpandemicpod @songsforwhenpod @GeekToMeRadio @FunnySciFi @CancerDad2013 @EveryRomComPod @ClassiestWtches @BackLookCinema @WBRcast @yadcanimatedpod @SoWizardPodcast @JosiahsVoicePod This is one of Jim's fav shows. 😍 He defends hard actually on our new Toy Story 3 episode. 🧽🍍🌊,RottenTreasure
40,Toy Story 3,2022-04-01 19:22:56+00:00,1509974615405125632,"previous years featured toy story 3 and how to train your dragon, so i consider that night a turning point in my life where i realized birthday parties could be traumatic experiences",fuckmathdometh
41,Toy Story 3,2022-04-01 19:19:41+00:00,1509973795364384776,"1. Braveheart
2. Casino
3. Apollo 13
4. Toy Story
5. Dangerous Minds
6. 12 Monkeys
7. Friday
8. Mr. Holland's Opus
9. Dead Man Walking
10. Get Shorty https://t.co/0JJHalWBfv",SteveSnake59
42,Toy Story 3,2022-04-01 19:17:14+00:00,1509973181003612165,@Casais_ruins Toy story 3 e 4 eu choro,ArtEstranho
43,Toy Story 3,2022-04-01 19:14:41+00:00,1509972536561336323,"1995:

1- Sense and Sensibility
2- Before Sunrise
3- A Close Shave
4- Se7en
5- Toy Story
6- While You Were Sleeping
7- Dead Man Walking
8- Clueless
9- Runaway Brain
10- Richard III https://t.co/bQH5i97KzR",NoahGoucher
44,Toy Story 3,2022-04-01 19:01:59+00:00,1509969342770958338,@celspinol @KromicB ¿Esa frase no es también de Toy story 3? 😜,rufocaricaturas
45,Toy Story 3,2022-04-01 18:59:56+00:00,1509968824115732483,"My List
1. The Social Network 
2. Inception 
3. Bridesmaids 
4. Lady Bird 
5. Mad Max: Fury Road
6. Drive
7. (Tie) Brooklyn/Moonlight
8. Extremely Loud &amp; Incredibly Close
9. Halloween (2018) 
10. Interstellar 

Honorable Mention(s): Toy Story 3, SW:The Last Jedi, Gravity, Dunkirk https://t.co/fdhIarQSK9",matty_howard
46,Toy Story 3,2022-04-01 18:46:03+00:00,1509965333049888770,"Ci sono certe ragazze che come minimo avranno 5 dildo, 3 vibratori e un plug per il loro buco del culo che parlano del ""la mia vita è come un film"" si la tua vita è Toy story",Ciolanzia_
47,Toy Story 3,2022-04-01 18:42:53+00:00,1509964534752038912,"1) certain NGE episodes
2) Heavenly Creatures (it counts it came out in November '94)
3) The Brady Bunch Movie
4) Toy Story
5) Judge Dredd
6) Goofy Movie
7) Billy Madison
8, 9, 10) The Gumby Movie

Thats all I've got lol https://t.co/q805bd7l3F",BadgerJust
48,Toy Story 3,2022-04-01 18:39:17+00:00,1509963629311021073,Get excited with @PetalsofSupport and check out our new episode on Toy Story 3 with @NoMoreLateFees 😍 https://t.co/c1XfPcWXsA,RottenTreasure
49,Toy Story 3,2022-04-01 18:32:05+00:00,1509961815752540160,"1. Heat
2. Ghost in the Shell
3. Casino
4. Devil in a Blue Dress
5. Crimson Tide
6. Tokyo Fist
7. Goldeneye
8. Batman Forever
9. Toy Story
10. Die Hard With a Vengeance https://t.co/94Dmraj1Ny",MacDonaldTweets
50,Toy Story 3,2022-04-01 18:23:17+00:00,1509959600665210880,@RedsfanRay Toy Story 3?,asinghoff99
51,Toy Story 3,2022-04-01 18:19:32+00:00,1509958658368712706,"@katrinachalie @neilbelieves My 10 favorites:
10-True Grit (2010)
9-The Force Awakens (2015)
8-Mad Max: Fury Road (2015)
7-Edge of Tomorrow (2014)
6-Rogue One (2016)
5-Drive (2011)
4-The Secret World of Arrietty (2010)
3-Nebraska (2013)
2-Moonrise Kingdom (2012)
1-Toy Story 3 (2010)",Cine_Ronin
52,Toy Story 3,2022-04-01 18:13:50+00:00,1509957222939332611,@Micky_Getikian @__Previous__ i think inside out is right where it should be but cars and toy story 3 should be swapped i did not like that one at all,JChabiniak
53,Toy Story 3,2022-04-01 18:06:56+00:00,1509955487432908810,@WyrmisDX Toy Story 3 probly worth watching its very good from what I remember,CyanideBrownie
54,Toy Story 3,2022-04-01 18:05:58+00:00,1509955246050656263,"1995:
1. Before Sunrise
2. Toy Story
3. Heat
4. Se7en
5. Babe
6. A Little Princess 
7. Friday
8. Apollo 13
9. To Die For
10. Mighty Morphin Power Rangers: The Movie
Such an amazing year https://t.co/8bJqmG74fl",BenjaminCrew1
55,Toy Story 3,2022-04-01 18:04:37+00:00,1509954906102321170,na real toy story 3,claraparker_
56,Toy Story 3,2022-04-01 18:01:45+00:00,1509954181259411458,"@VashiVelayudham Toy story 3
The pursuit of happyness",kanishk205
57,Toy Story 3,2022-04-01 17:57:27+00:00,1509953100534140944,@_SrPelo_ Mf looks like the clown from toy story 3,GoransonLmao
58,Toy Story 3,2022-04-01 17:57:23+00:00,1509953085996769281,"Assisti na praça de alimentação do ACB Plaza momentos antes de entrar no cinema pra ver Toy Story 3

Oh época boa https://t.co/srSQHZ6MSO",bielcavalari
59,Toy Story 3,2022-04-01 17:55:10+00:00,1509952527785025540,"@ShinyEmpress_27 Off the top of my head:

Frozen II
Toy Story 4
Ralph Breaks The Internet
Avengers: Infinity War
Dunkirk
Logan
Silver Linings Playbook
The Avengers
Inception
Toy Story 3
The Dark Knight
Good Will Hunting
T2: Judgment Day
Platoon
2001: A Space Odyssey
Sawdust and Tinsel (1953)",Vincentius_rex
60,Toy Story 3,2022-04-01 17:52:01+00:00,1509951732259835908,"""Now Woody, he's been my pal for as long as I can remember. He's brave, like a cowboy should be, and kind and smart. But the thing that makes Woody special is he'll never give up on you, ever” Ahahhaha toy story 3 https://t.co/KMvhnW5Wk5",loopynoo
61,Toy Story 3,2022-04-01 17:40:30+00:00,1509948834096586753,@notdephsea have u seen toy story 3,ntfltchr
62,Toy Story 3,2022-04-01 17:35:52+00:00,1509947670382661634,Ontem eu e Maik decidimos ver todos os Toy Story em sequencia... Dormi na metade do 3 HAHAHAHA a continuação vai ficar pro finde,almostbia_
63,Toy Story 3,2022-04-01 17:35:24+00:00,1509947553797787653,it’s between toy story 3 or tfa https://t.co/jQ6AB4CXcE,stqrIord
64,Toy Story 3,2022-04-01 17:33:51+00:00,1509947163484336133,"Ufff muy difícil, pero lo intentaré

1. Finding Nemo
2. Monsters Inc
3. Toy Story
4. Inside Out
5.Wall-E https://t.co/zt64LJN33D",plantofila
65,Toy Story 3,2022-04-01 17:17:23+00:00,1509943019578880001,"ตอนแรกไม่คิดว่าจะเนิร์ดหนังอนิเมชั่นชนาดนั้น แต่ไปนั่งไล่ดูรายชื่อคนมงออสการ์สาขาอนิเมชั่น ไม่เคยดูแค่ 3 เรื่อง (Spirited Away, W&amp;G, Toy Story)
ขนาด Rango กูยังดูเลยอะ การ์ตูนเหี้ยไรไม่รู้ 5555555555",ZOMBIESRYO
66,Toy Story 3,2022-04-01 17:15:16+00:00,1509942483169394688,"Top 3 Worst Pixar Movies: 3. Toy Story 2, 2. Cars, 1. Cars.",great_animation
67,Toy Story 3,2022-04-01 17:13:46+00:00,1509942109318660099,"@crdlao @thsaturns @yaoiislifeeeee @anderperryz o filme tem a essência de toy story sim, e era necessário inovar, tivemos 3 filmes iguais basicamente em contextos diferentes, era necessário uma mudança para continuar expandindo o universo.",victorvrumvrum
68,Toy Story 3,2022-04-01 17:03:32+00:00,1509939532413779969,"Ufff a ver si puedo.

5. Los Increíbles.
4. Buscando a Nemo.
3. Monsters Inc.
2. Ratatouille.
1. Toy Story. https://t.co/c1783JlW8R",_sodumb
69,Toy Story 3,2022-04-01 16:51:44+00:00,1509936563614007299,@Wes2x_ Cars 1-3 is washing toy story 1-4,Jenk311
70,Toy Story 3,2022-04-01 16:50:38+00:00,1509936285657481219,"@stehoare Toy story 3 for me. Hits very deep. Followed by 1 then 2 and finally 4.

All are just amazing though.",C_Matthews94
71,Toy Story 3,2022-04-01 16:49:09+00:00,1509935910829400066,@Jenk311 Point still stands. Toy story 3&gt;&gt;&gt;&gt;,Wes2x_
72,Toy Story 3,2022-04-01 16:40:07+00:00,1509933641425690629,"@thsaturns @yaoiislifeeeee @anderperryz Toy story 4 é incrível???? tudo naquele filme é lindo, só n supera os 3 anteriores pq isso seria impossível",victorvrumvrum
73,Toy Story 3,2022-04-01 16:18:21+00:00,1509928160552435720,@Yorin_san Ok mrc Yorin le bg a demain alors pour Toy Story 3,FROST40689958
74,Toy Story 3,2022-04-01 16:11:43+00:00,1509926490938433538,busco companhia pra ver toy story 3 e shrek 2,dwwwardo
75,Toy Story 3,2022-04-01 16:06:43+00:00,1509925236048863258,"@FanboydeJinx Cars 1 está bien pero no me parece que tenga el suficiente mérito para ser el Top 5 de Pixar (una banda, está compitiendo con WALL-E, Ratatouille y Toy Story 3)
La segunda ya es mierda en todos los sentidos y la tercera en un punto Medio.",HuesosRotosPro1
76,Toy Story 3,2022-04-01 16:04:47+00:00,1509924747257258016,"Disney Toy Story Glow in Dark Novelty Boys Long Length Pyjama 1.5-2,2-3,3-4,4-5 Years https://t.co/YhyEv0GPbv",TOPGAMING43
77,Toy Story 3,2022-04-01 16:00:32+00:00,1509923678989000707,Toy Story 3 still the greatest pixar film oat,Wes2x_
78,Toy Story 3,2022-04-01 15:56:43+00:00,1509922717780357124,@Yorin_san Question qui a aucun rapport avec le film demain tu live à quelle heure et j'suis impatient pour Toy Story 3 let's go https://t.co/S0u4kVBSYd,FROST40689958
79,Toy Story 3,2022-04-01 15:43:52+00:00,1509919484085260288,@bustedassadida @AnxiousEpiphany How the fuck is toy story 3 in D tier?,JollyAudi
80,Toy Story 3,2022-04-01 15:35:09+00:00,1509917288434180124,"TOY STORY X FORTNITE!!

i’m so grateful epic gave me BUZZ LIGHTYEAR!! not only me, but everyone who purchased the chapter 3 season 2 battlepass!! 😳🙏🏻

so awesome!!

#fortography #fortniteresistance
#forlegalreasonsthisisajoke #toystory https://t.co/P2lkSzoWOq https://t.co/eHPBqrkLHz",AngeIFN
81,Toy Story 3,2022-04-01 15:26:30+00:00,1509915112135659524,@wittertainment I cried at the old Toy Story 3 clip. But phew - they’re still here https://t.co/aJZUyBMWa5,coxyingu51
82,Toy Story 3,2022-04-01 15:23:19+00:00,1509914313850605571,"Listening to You've Got a Friend in Me (para el Buzz Español) (From ""Toy Story 3"" / Soundtrack Version) by Gipsy Kings, on my Echo!",Baldmule
83,Toy Story 3,2022-04-01 15:23:14+00:00,1509914292161679373,anya come back please i promise i won't cry to the ending of toy story 3 ever again,pigeonvich
84,Toy Story 3,2022-04-01 15:06:14+00:00,1509910011102834701,Toy Story 3 (Movie Storybook) https://t.co/CqNuOXDV6I https://t.co/cHJD1dN4pd,MaritzaNordelo
85,Toy Story 3,2022-04-01 15:04:25+00:00,1509909555811131395,"@ericinsarasota Isn't that like Toy Story 3 getting nominated for Best Film and Best Animated Film, and I thought to myself ""well it automatically wins Best Animated otherwise one of those other films would be in Best Film"" and it did.",RhysIndigo
86,Toy Story 3,2022-04-01 14:59:32+00:00,1509908326087380994,Poco se habla de la pechada a llorar que me echo yo con Toy Story 3. Terrorismo emocional,MisFavsDeGh
87,Toy Story 3,2022-04-01 14:56:29+00:00,1509907558726840324,"@nathanielr What I wish the anti-intellectual, Just Nominate Spider-Man crowd would take in, is that The Dark Knight was highly unlikely to get a BP nom either way. And popular movies *did* get nominated (Up &amp; Toy Story 3) just not ones *they* liked",citizen_truth
88,Toy Story 3,2022-04-01 14:55:58+00:00,1509907430100021256,@iKAINIC TOY STORY 3 IS ONLY AT #2???? slander. i couldn't open my eyes after watching that movie. i think i cried more than i did my whole life. LOSUGJEJDJDJF,kraiseeasnee
89,Toy Story 3,2022-04-01 14:51:15+00:00,1509906243510579202,"Bitches will have 5 dildos, 3 vibrators, and a butt plug talkin bout ""my life's a movie"" ummmm yeah bitch toy story😂😂😂",shaunie_thereal
90,Toy Story 3,2022-04-01 14:44:33+00:00,1509904556095909890,@spoiler4you Probably considering I’m a grown ass man and was teary eyed on both toy story 3 and wall-e,JacksonYon1
91,Toy Story 3,2022-04-01 14:40:45+00:00,1509903600046194688,"The last Disney movie I've actively watched was Toy Story 2 when I was 12.

Toy Story 3 looks good, but who gives a fuck about the rest?

Watch more Steven Seagal and CHARLES BRONSON movies.",ZacharyBibeault
92,Toy Story 3,2022-04-01 14:33:18+00:00,1509901726412910598,"Tengo una duda que quiza @polispol sepa responder. En Toy Story 3 cuando reinician a Buzz y se pone en modo ""andaluz"", en la version americana en que modo se pone? Español?",MisFavsDeGh
93,Toy Story 3,2022-04-01 14:31:13+00:00,1509901199826305024,@bustedassadida @AnxiousEpiphany Love the toy story 3 hate but what is brave doing up there,scaredmammal198
94,Toy Story 3,2022-04-01 14:21:42+00:00,1509898807206686729,In common. If I say I watched Toy Story 3 and it felt like a horror movie  that implies that there’s something those two have in common that is causing a familiarity.,Prod1gy199
95,Toy Story 3,2022-04-01 14:18:58+00:00,1509898119009427456,@bahram_h اون Toy Story 3 هم VHS بوده؟,saeedpr
96,Toy Story 3,2022-04-01 14:13:20+00:00,1509896699451703296,i just rewatched toy story 3 i forgot how sad it is i’m literally bawling my eyes out,vkookIiet
97,Toy Story 3,2022-04-01 14:09:50+00:00,1509895821164429312,"@DontSlapJokers @Winter Toy Story 3, Black Panther, Return of The King, Up literally nominated for Best Picture…",xannytocin
98,Toy Story 3,2022-04-01 14:08:58+00:00,1509895603115139080,"@Winter Oscars as a competition of honor were made to push the creativity and quality in cinema, and it’s not their fault that these “good” movies are not gaining mass audience. Also haven’t he heard about Toy Story 3 and Up nominated for literally Best Picture,",xannytocin
99,Toy Story 3,2022-04-01 14:08:17+00:00,1509895427318943753,@ladarius_brown @SpoonOfZeke Toy Story 2.  April Fool’s!  It’s actually Toy Story 3.,The_Coop
100,Toy Story 3,2022-04-01 13:51:49+00:00,1509891287192854537,"Personalised Toy Story Birthday Card - Son Grandson Brother Nephew Godson etc.. 1,2,3,4,5,6,7,8 etc... https://t.co/lFNIhVaOFq via @Etsy",CardsTreebeec
101,Toy Story 3,2022-04-01 13:42:09+00:00,1509888851346665498,Personalised Toy Story Birthday Card Male/Female - Son Grandson Daughter Granddaughter etc Any Age 1 2 3 4 5 6 7 8 9 https://t.co/PdBUKwEi40 via @Etsy,CardsTreebeec
102,Toy Story 3,2022-04-01 13:41:45+00:00,1509888751085965313,Personalised Toy Story Birthday Card Male/Female - Son Grandson Daughter Granddaughter etc Any Age 1 2 3 4 5 6 7 8 9 https://t.co/0hGtj0K17e via @Etsy,CardsTreebeec
103,Toy Story 3,2022-04-01 13:39:25+00:00,1509888162914607105,"@KelSamLiz Up
Soul
Toy Story/Toy Story 3 (Love ‘em both equally)",_DieselMania
104,Toy Story 3,2022-04-01 13:08:01+00:00,1509880261638512642,"Jackie &amp; Danielle @nomorelatefees join us for Toy Story 3. Is Buzz Lightyear a Fox News anchor? Can you rock a spacesuit &amp; heels? Is Spider-Man Olivia Munn’s little sister?
""It’s the most disappointing thing in my life.” - Danielle
“I am concerned, yet intrigued.” -  Jackie https://t.co/lQHMC83zKW",RottenTreasure
105,Toy Story 3,2022-04-01 13:06:15+00:00,1509879816576765952,"@pitelzinhaz fez eu entrar num crise existencial sobre qual é meu filme favorito da Pixar

-Toy story é clássico
-Monstros s.a é incrivel dms e sempre choro na despedida da Boo. Relação do Mike e sully é tudo pra mim.
-Divertidamente é o melhor roteiro dos 3 e porra... Bing Bong",jootaveh
106,Toy Story 3,2022-04-01 12:54:00+00:00,1509876735126421511,Hoy me he levantado con ganas de ver Toy Story 3. Voy a ello,MisFavsDeGh
107,Toy Story 3,2022-04-01 12:50:59+00:00,1509875975508709387,Atravessando 3 cidades e catando transito por onde passa,natanya_soares
108,Toy Story 3,2022-04-01 12:50:58+00:00,1509875973184966659,@sourbomba sua escola parecendo a creche de toy story 3,DearRasmus
109,Toy Story 3,2022-04-01 11:22:22+00:00,1509853675082207250,Personalised Toy Story Birthday Card Male/Female - Son Grandson Daughter Granddaughter etc Any Age 1 2 3 4 5 6 7 8 9 https://t.co/sXrurbxYuF via @Etsy,CardsTreebeec
110,Toy Story 3,2022-04-01 09:11:25+00:00,1509820721878380544,Toy story 3 makes me cry and so does the ‘From Home’ music video,milapopz
111,Toy Story 3,2022-04-01 08:57:25+00:00,1509817198994673666,Toy Story (1995) https://t.co/Q3QGNodCmy,TunmfXk7qx3DHTE
112,Toy Story 3,2022-04-01 08:36:18+00:00,1509811884295438352,@StevenMcinerney Congrats to both of you Steven hopefully ure weekend football won't be ruined by dugee and toy story in the future 🤣,FrancisDowling3
113,Toy Story 3,2022-04-01 08:29:03+00:00,1509810058095472642,"@keithjknight @nathanielr @GuyLodge And that stops it being ok because?also, what were the films? Box office wise
2010 Toy Story 3
2011 Harry Poster 8
2012 Avengers
2013 Frozen
2014 Transformers 4
2015 Star Wars ep 7
2016 Captain America 3
2017 Star Wars ep 8
2018 Avengers 3
2019 Avengers 4
2020 Bad Boys 3",therealeverton
114,Toy Story 3,2022-04-01 08:16:51+00:00,1509806987827048449,"Hello, ma'am do you have a minute to talk about our lord and savior Lightning McQueen?! Did you know that Lightning McQueen is the star of several feature films such as Cars, Cars 2, Cars 3, Planes: Fire and Rescue, Finding Dory, Toy Story 3, Coco and Ralph breaks the internet?",FxrgetfulXwl
115,Toy Story 3,2022-04-01 08:12:41+00:00,1509805939406389253,theres one single game from my childhood i havent come back and played/beaten and its the toy story 3 game and whenever i get it back i will stream it and kick it's ass because that game is fucking fire,shroombersalt
116,Toy Story 3,2022-04-01 08:04:40+00:00,1509803920167936001,"Get Out, Joker, Black Panther, Dune, Inception, American Sniper, Mad Max: Fury Road, Bohemian Rhapsody, The Martian, The Revenant, Toy Story 3. You’re telling me these box-office hits are all “vegetable movies”? https://t.co/YSO07VQxOq",CameraAshton
117,Toy Story 3,2022-04-01 08:02:58+00:00,1509803492994600964,"@Saad711Extra Little Big Planet 1
Little Big Planet 2
Little Big Planet Karting
Toy Story 3 The Video Game
PlayStation All Stars Battle Royale",totabatamema
118,Toy Story 3,2022-04-01 07:46:14+00:00,1509799284287361090,Boys Toy Story Buzz Lightyear Or Woody Dressing Up Pyjamas 18-24m 2-3y 3-4y 4-5y 5-6y https://t.co/loGLitVixU,SuperSconti_
119,Toy Story 3,2022-04-01 07:38:49+00:00,1509797417939521546,"@Alpharad Toy Story 3 for the Xbox 360, you won’t",judgementalgoos
120,Toy Story 3,2022-04-01 07:35:47+00:00,1509796652026335237,when someone mentions a funny moment in toy story and u end up watching 3 whole Toy Story movies in discord with your chat,TrashQuinn
